Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;angularRate
23_02_21 12:24:20.384;0;I;1220;808;2100;4;;fd22ba3c;0.02272176183760166
23_02_21 12:24:20.513;0;I;1220;808;2100;4;;13b1803c;0.01570943556725979
23_02_21 12:24:20.644;0;I;1220;808;2100;4;;4d35443c;0.011975598521530628
23_02_21 12:24:20.775;0;I;1220;808;2100;4;;4d35443c;0.011975598521530628
23_02_21 12:24:20.906;0;I;1220;808;2100;4;;ebe5883c;0.016711195930838585
23_02_21 12:24:21.035;0;I;1220;808;2100;4;;9551803c;0.01566390134394169
23_02_21 12:24:21.167;0;I;1220;808;2100;4;;54b7423c;0.011884529143571854
23_02_21 12:24:21.298;0;I;1220;808;2100;4;;237ee23f;1.7694743871688843
23_02_21 12:24:21.429;0;I;1220;808;2100;4;;3025ff3e;0.49833059310913086
23_02_21 12:24:21.559;0;I;1220;808;2100;4;;3b97193e;0.1499909609556198
23_02_21 12:24:21.687;0;I;1220;808;2100;4;;cb105f3d;0.05445937439799309
23_02_21 12:24:21.819;0;I;1220;808;2100;4;;ab4b4bbd;-0.049632709473371506
23_02_21 12:24:21.948;0;I;1220;808;2100;4;;22a5e73c;0.02827698364853859
23_02_21 12:24:22.077;0;I;1220;808;2100;4;;13a1ea3c;0.02864125929772854
23_02_21 12:24:22.207;0;I;1220;808;2100;4;;b249e43c;0.02786717191338539
23_02_21 12:24:22.338;0;I;1220;808;2100;4;;f10c67bf;-0.9025412201881409
23_02_21 12:24:22.467;0;I;1220;808;2100;4;;4bc15bbe;-0.21460454165935516
23_02_21 12:24:22.596;0;I;1220;808;2100;4;;3b6ce2bc;-0.027639498934149742
23_02_21 12:24:22.728;0;I;1220;808;2100;4;;579f13be;-0.14416252076625824
23_02_21 12:24:22.856;0;I;1220;808;2100;4;;a786e63c;0.02814037911593914
23_02_21 12:24:22.986;0;I;1220;808;2100;4;;6678d93c;0.026546668261289597
23_02_21 12:24:23.115;0;I;1220;808;2100;4;;d292dd3c;0.027047548443078995
23_02_21 12:24:23.244;0;I;1220;808;2100;4;;3e31c73c;0.024315472692251205
23_02_21 12:24:23.375;0;I;1220;808;2100;4;;49fc0fbe;-0.14061082899570465
23_02_21 12:24:23.505;0;I;1220;808;2100;4;;f624a1bb;-0.004917736165225506
23_02_21 12:24:23.636;0;I;1220;808;2100;4;;2cecca3c;0.024770818650722504
23_02_21 12:24:23.764;0;I;1220;808;2100;4;;54bf0d3d;0.034606292843818665
23_02_21 12:24:23.895;0;I;1220;808;2100;4;;8380d33c;0.02581811510026455
23_02_21 12:24:24.025;0;I;1220;808;2100;4;;8a7eec3c;0.028868932276964188
23_02_21 12:24:24.154;0;I;1220;808;2100;4;;5040013d;0.03155547380447388
23_02_21 12:24:24.285;0;I;1220;808;2100;4;;6678593e;0.21237334609031677
23_02_21 12:24:24.416;0;I;1220;808;2100;4;;1766cf3b;0.006329308729618788
23_02_21 12:24:24.546;0;I;1220;808;2100;4;;5fc0983d;0.07458566874265671
23_02_21 12:24:24.676;0;I;1220;808;2100;4;;9982e9bc;-0.02850465662777424
23_02_21 12:24:24.808;0;I;1220;808;2100;4;;b249e4bc;-0.02786717191338539
23_02_21 12:24:24.938;0;I;1220;808;2100;4;;4cff01bd;-0.03173761069774628
23_02_21 12:24:25.069;0;I;1220;808;2100;4;;08ee02bd;-0.031965285539627075
23_02_21 12:24:25.198;0;I;1220;808;2100;4;;c71d03bd;-0.032010819762945175
23_02_21 12:24:25.330;0;I;1220;808;2100;4;;f624213b;0.002458868082612753
23_02_21 12:24:25.460;0;I;1220;808;2100;4;;d65f0dbe;-0.13806089758872986
23_02_21 12:24:25.592;0;I;1220;808;2100;4;;b49a60be;-0.21934014558792114
23_02_21 12:24:25.726;0;I;1220;808;2100;4;;01262cbd;-0.042028430849313736
23_02_21 12:24:25.852;0;I;1220;808;2100;4;;4def6b3d;0.057601261883974075
23_02_21 12:24:25.983;0;I;1220;808;2100;4;;c29e5dbe;-0.21642592549324036
23_02_21 12:24:26.113;0;I;1220;808;2100;4;;ecd5723d;0.05928604304790497
23_02_21 12:24:26.245;0;I;1220;808;2100;4;;0cce883d;0.06679925322532654
23_02_21 12:24:26.374;0;I;1220;808;2100;4;;d21e8e3c;0.017348680645227432
23_02_21 12:24:26.505;0;I;1220;808;2100;4;;66a310be;-0.14124831557273865
23_02_21 12:24:26.636;0;I;1220;808;2100;4;;f6a03b3d;0.04580780118703842
23_02_21 12:24:26.766;0;I;1220;808;2100;4;;f3db563d;0.052455853670835495
23_02_21 12:24:26.897;0;I;1220;808;2100;4;;7ddb01be;-0.1268138438463211
23_02_21 12:24:27.028;0;I;1220;808;2100;4;;17ea343d;0.04416855797171593
23_02_21 12:24:27.156;0;I;1220;808;2100;4;;e833fabd;-0.12216931581497192
23_02_21 12:24:27.286;0;I;1220;808;2100;4;;2bfcc73e;0.39059576392173767
23_02_21 12:24:27.417;0;I;1220;808;2100;4;;6ab9583d;0.05291119962930679
23_02_21 12:24:27.546;0;I;1220;808;2100;4;;7803ae3d;0.08496755361557007
23_02_21 12:24:27.674;0;I;1220;808;2100;4;;fd6812bd;-0.03574465587735176
23_02_21 12:24:27.802;0;I;1220;808;2100;4;;620118bd;-0.037110693752765656
23_02_21 12:24:27.931;0;I;1220;808;2100;4;;1eb28b3d;0.06821082532405853
23_02_21 12:24:28.062;0;I;1220;808;2100;4;;dd5d26bd;-0.04061685875058174
23_02_21 12:24:28.190;0;I;1220;808;2100;4;;6e76723d;0.05919497460126877
23_02_21 12:24:28.320;0;I;1220;808;2100;4;;cf2ef2bd;-0.11825334280729294
23_02_21 12:24:28.450;0;I;1220;808;2100;4;;1ee8cd3b;0.0062837740406394005
23_02_21 12:24:28.580;0;I;1220;808;2100;4;;1cc208be;-0.13355296850204468
23_02_21 12:24:28.711;0;I;1220;808;2100;4;;74c22e3d;0.042665913701057434
23_02_21 12:24:28.841;0;I;1220;808;2100;4;;451c0abe;-0.13487346470355988
23_02_21 12:24:28.971;0;I;1220;808;2100;4;;983106be;-0.1310485601425171
23_02_21 12:24:29.100;0;I;1220;808;2100;4;;c71d03be;-0.1280432790517807
23_02_21 12:24:29.232;0;I;1220;808;2100;4;;08ee823d;0.06393057107925415
23_02_21 12:24:29.362;0;I;1220;808;2100;4;;493a1dbe;-0.1535426527261734
23_02_21 12:24:29.492;0;I;1220;808;2100;4;;25b0243d;0.04020704701542854
23_02_21 12:24:29.623;0;I;1220;808;2100;4;;74003c3d;0.04589886963367462
23_02_21 12:24:29.753;0;I;1220;808;2100;4;;a73503be;-0.1281343549489975
23_02_21 12:24:29.883;0;I;1220;808;2100;4;;3025ffbd;-0.12458264827728271
23_02_21 12:24:30.012;0;I;1220;808;2100;4;;54b7423d;0.047538116574287415
23_02_21 12:24:30.143;0;I;1220;808;2100;4;;22675a3d;0.05332101136445999
23_02_21 12:24:30.273;0;I;1220;808;2100;4;;25e6663d;0.05637182667851448
23_02_21 12:24:30.403;0;I;1220;808;2100;4;;cf515e3d;0.05427723750472069
23_02_21 12:24:30.533;0;I;1220;808;2100;4;;4df7363d;0.044669438153505325
23_02_21 12:24:30.664;0;I;1220;808;2100;4;;ce1b1c3d;0.03811245411634445
23_02_21 12:24:30.792;0;I;1220;808;2100;4;;361874be;-0.23837360739707947
23_02_21 12:24:30.922;0;I;1220;808;2100;4;;c715383d;0.044942643493413925
23_02_21 12:24:31.052;0;I;1220;808;2100;4;;f35f3c3d;0.04598994180560112
23_02_21 12:24:31.183;0;I;1220;808;2100;4;;7b290cbe;-0.13687698543071747
23_02_21 12:24:31.313;0;I;1220;808;2100;4;;73086ebe;-0.2324541062116623
23_02_21 12:24:31.443;0;I;1220;808;2100;4;;a7cc3e3d;0.04658189043402672
23_02_21 12:24:31.572;0;I;1220;808;2100;4;;30486bbe;-0.2297675609588623
23_02_21 12:24:31.703;0;I;1220;808;2100;4;;423c04be;-0.1291361153125763
23_02_21 12:24:31.833;0;I;1220;808;2100;4;;1ae55b3d;0.05368528515100479
23_02_21 12:24:31.963;0;I;1220;808;2100;4;;543b283d;0.04107220470905304
23_02_21 12:24:32.092;0;I;1220;808;2100;4;;fae905be;-0.1307753622531891
23_02_21 12:24:32.222;0;I;1220;808;2100;4;;37332e3d;0.042529311031103134
23_02_21 12:24:32.353;0;I;1220;808;2100;4;;8a02523d;0.051271952688694
23_02_21 12:24:32.483;0;I;1220;808;2100;4;;3e31473d;0.04863094538450241
23_02_21 12:24:32.614;0;I;1220;808;2100;4;;6d7e3d3d;0.04626314714550972
23_02_21 12:24:32.745;0;I;1220;808;2100;4;;7408873d;0.06593409180641174
23_02_21 12:24:32.874;0;I;1220;808;2100;4;;a21757be;-0.21005108952522278
23_02_21 12:24:33.005;0;I;1220;808;2100;4;;5ba2853d;0.06525107473134995
23_02_21 12:24:33.136;0;I;1220;808;2100;4;;3769703d;0.05869409069418907
23_02_21 12:24:33.266;0;I;1220;808;2100;4;;830c843d;0.06447698920965195
23_02_21 12:24:33.397;0;I;1220;808;2100;4;;2244eebd;-0.11634089052677155
23_02_21 12:24:33.528;0;I;1220;808;2100;4;;8e815e3d;0.05432277172803879
23_02_21 12:24:33.658;0;I;1220;808;2100;4;;109ef8bd;-0.12139523029327393
23_02_21 12:24:33.789;0;I;1220;808;2100;4;;d9d64ebd;-0.050497863441705704
23_02_21 12:24:33.919;0;I;1220;808;2100;4;;71fd493d;0.04931396618485451
23_02_21 12:24:34.050;0;I;1220;808;2100;4;;6201183d;0.037110693752765656
23_02_21 12:24:34.181;0;I;1220;808;2100;4;;1728423d;0.047401513904333115
23_02_21 12:24:34.311;0;I;1220;808;2100;4;;83c62b3d;0.041937362402677536
23_02_21 12:24:34.443;0;I;1220;808;2100;4;;b94f483d;0.04890415444970131
23_02_21 12:24:34.573;0;I;1220;808;2100;4;;ef2608be;-0.13296101987361908
23_02_21 12:24:34.703;0;I;1220;808;2100;4;;01262c3d;0.042028430849313736
23_02_21 12:24:34.833;0;I;1220;808;2100;4;;6aff303d;0.04321233183145523
23_02_21 12:24:34.965;0;I;1220;808;2100;4;;8e43513d;0.0510898157954216
23_02_21 12:24:35.095;0;I;1220;808;2100;4;;805af5bd;-0.11980152130126953
23_02_21 12:24:35.226;0;I;1220;808;2100;4;;17a45c3d;0.05386742576956749
23_02_21 12:24:35.356;0;I;1220;808;2100;4;;f6de483d;0.04904075711965561
23_02_21 12:24:35.487;0;I;1220;808;2100;4;;80f9fbbd;-0.12303447723388672
23_02_21 12:24:35.618;0;I;1220;808;2100;4;;957f773d;0.060424406081438065
23_02_21 12:24:35.748;0;I;1220;808;2100;4;;2c17823d;0.06352075934410095
23_02_21 12:24:35.876;0;I;1220;808;2100;4;;d2d06a3d;0.05732805281877518
23_02_21 12:24:36.007;0;I;1220;808;2100;4;;0f68363d;0.04453283175826073
23_02_21 12:24:36.137;0;I;1220;808;2100;4;;37a7fdbd;-0.12385409325361252
23_02_21 12:24:36.268;0;I;1220;808;2100;4;;1eaa403d;0.047037236392498016
23_02_21 12:24:36.398;0;I;1220;808;2100;4;;a0884d3d;0.050179123878479004
23_02_21 12:24:36.530;0;I;1220;808;2100;4;;04ad03be;-0.1285896897315979
23_02_21 12:24:36.658;0;I;1220;808;2100;4;;1e6c333d;0.04380428045988083
23_02_21 12:24:36.788;0;I;1220;808;2100;4;;86c91d3d;0.03852226585149765
23_02_21 12:24:36.919;0;I;1220;808;2100;4;;f798f03c;0.029369814321398735
23_02_21 12:24:37.049;0;I;1220;808;2100;4;;516ef83c;0.03032604046165943
23_02_21 12:24:37.178;0;I;1220;808;2100;4;;f5a86dbe;-0.2320898324251175
23_02_21 12:24:37.308;0;I;1220;808;2100;4;;0126ac3d;0.08405686169862747
23_02_21 12:24:37.439;0;I;1220;808;2100;4;;58f8c13d;0.09471195936203003
23_02_21 12:24:37.569;0;I;1220;808;2100;4;;63b3f4bc;-0.029870694503188133
23_02_21 12:24:37.699;0;I;1220;808;2100;4;;4970dfbc;-0.027275221422314644
23_02_21 12:24:37.829;0;I;1220;808;2100;4;;988ab4bc;-0.022038742899894714
23_02_21 12:24:37.960;0;I;1220;808;2100;4;;aeb7813d;0.06333862245082855
23_02_21 12:24:38.090;0;I;1220;808;2100;4;;f2a514bd;-0.03629107028245926
23_02_21 12:24:38.221;0;I;1220;808;2100;4;;5bf3683d;0.05687270686030388
23_02_21 12:24:38.350;0;I;1220;808;2100;4;;c8cf5fbb;-0.0034150946885347366
23_02_21 12:24:38.481;0;I;1220;808;2100;4;;4d7b1c3d;0.03820352628827095
23_02_21 12:24:38.613;0;I;1220;808;2100;4;;0f2a293d;0.04129987582564354
23_02_21 12:24:38.743;0;I;1220;808;2100;4;;6d7e3d3d;0.04626314714550972
23_02_21 12:24:38.874;0;I;1220;808;2100;4;;0f68363d;0.04453283175826073
23_02_21 12:24:39.005;0;I;1220;808;2100;4;;c4962b3d;0.041891828179359436
23_02_21 12:24:39.137;0;I;1220;808;2100;4;;05e3453d;0.04831220582127571
23_02_21 12:24:39.266;0;I;1220;808;2100;4;;cf8febbd;-0.11502038687467575
23_02_21 12:24:39.398;0;I;1220;808;2100;4;;e8fdb73d;0.08983975648880005
23_02_21 12:24:39.529;0;I;1220;808;2100;4;;34896abe;-0.2290390133857727
23_02_21 12:24:39.660;0;I;1220;808;2100;4;;7597f7bd;-0.12089435011148453
23_02_21 12:24:39.791;0;I;1220;808;2100;4;;e47eab3d;0.08373811841011047
23_02_21 12:24:39.921;0;I;1220;808;2100;4;;4257253e;0.16146567463874817
23_02_21 12:24:40.053;0;I;1220;808;2100;4;;d21e0e3e;0.13878944516181946
23_02_21 12:24:40.183;0;I;1220;808;2100;4;;0f68363d;0.04453283175826073
23_02_21 12:24:40.316;0;I;1220;808;2100;4;;e196dabc;-0.026683272793889046
23_02_21 12:24:40.448;0;I;1220;808;2100;4;;ed1319be;-0.14949007332324982
23_02_21 12:24:40.580;0;I;1220;808;2100;4;;aed2223d;0.039751701056957245
23_02_21 12:24:40.713;0;I;1220;808;2100;4;;e45b3f3d;0.04671849310398102
23_02_21 12:24:40.846;0;I;1220;808;2100;4;;62bb3f3d;0.04680956155061722
23_02_21 12:24:40.978;0;I;1220;808;2100;4;;4eef04be;-0.1298191249370575
23_02_21 12:24:41.111;0;I;1220;808;2100;4;;2c70303d;0.04307572543621063
23_02_21 12:24:41.244;0;I;1220;808;2100;4;;78413b3d;0.04571673274040222
23_02_21 12:24:41.376;0;I;1220;808;2100;4;;a78e313c;0.010837233625352383
23_02_21 12:24:41.509;0;I;1220;808;2100;4;;6ab9d83c;0.026455599814653397
23_02_21 12:24:41.640;0;I;1220;808;2100;4;;cf97363d;0.044578369706869125
23_02_21 12:24:41.771;0;I;1220;808;2100;4;;c753453d;0.04817559942603111
23_02_21 12:24:41.905;0;I;1220;808;2100;4;;9c855b3d;0.05359421670436859
23_02_21 12:24:42.036;0;I;1220;808;2100;4;;9146433d;0.047674719244241714
23_02_21 12:24:42.168;0;I;1220;808;2100;4;;8342463d;0.04840327426791191
23_02_21 12:24:42.301;0;I;1220;808;2100;4;;fd83b33e;0.35061636567115784
23_02_21 12:24:42.431;0;I;1220;808;2100;4;;8858273e;0.16342365741729736
23_02_21 12:24:42.561;0;I;1220;808;2100;4;;4df7b6bd;-0.08933887630701065
23_02_21 12:24:42.693;0;I;1220;808;2100;4;;66fcbe3b;0.005828428082168102
23_02_21 12:24:42.825;0;I;1220;808;2100;4;;cb18aa3b;0.005190943833440542
23_02_21 12:24:42.957;0;I;1220;808;2100;4;;10e4d03a;0.0015937108546495438
23_02_21 12:24:43.087;0;I;1220;808;2100;4;;0824c53d;0.09626013040542603
23_02_21 12:24:43.218;0;I;1220;808;2100;4;;426a7bbc;-0.01534515805542469
23_02_21 12:24:43.350;0;I;1220;808;2100;4;;77877abe;-0.24465738236904144
23_02_21 12:24:43.482;0;I;1220;808;2100;4;;174baebd;-0.08510416001081467
23_02_21 12:24:43.616;0;I;1220;808;2100;4;;dd9b333d;0.04384981468319893
23_02_21 12:24:43.749;0;I;1220;808;2100;4;;c75b10be;-0.14097510278224945
23_02_21 12:24:43.884;0;I;1220;808;2100;4;;e11a403d;0.046900633722543716
23_02_21 12:24:44.013;0;I;1220;808;2100;4;;627d323d;0.04357660561800003
23_02_21 12:24:44.145;0;I;1220;808;2100;4;;f61c563d;0.0522737130522728
23_02_21 12:24:44.279;0;I;1220;808;2100;4;;17ac27bd;-0.04093560203909874
23_02_21 12:24:44.411;0;I;1220;808;2100;4;;b629eabd;-0.11433736979961395
23_02_21 12:24:44.545;0;I;1220;808;2100;4;;58bab4bd;-0.08824604749679565
23_02_21 12:24:44.674;0;I;1220;808;2100;4;;7f85acbd;-0.08423899859189987
23_02_21 12:24:44.808;0;I;1220;808;2100;4;;d2d8b53d;0.08879245817661285
23_02_21 12:24:44.940;0;I;1220;808;2100;4;;9906cfbd;-0.1010868027806282
23_02_21 12:24:45.072;0;I;1220;808;2100;4;;207757be;-0.21041536331176758
23_02_21 12:24:45.206;0;I;1220;808;2100;4;;e402913d;0.07080629467964172
23_02_21 12:24:45.336;0;I;1220;808;2100;4;;eb848f3d;0.07007773965597153
23_02_21 12:24:45.467;0;I;1220;808;2100;4;;49ae6c3d;0.057783398777246475
23_02_21 12:24:45.601;0;I;1220;808;2100;4;;c093393d;0.04530692100524902
23_02_21 12:24:45.733;0;I;1220;808;2100;4;;346e493d;0.04917736351490021
23_02_21 12:24:45.866;0;I;1220;808;2100;4;;49ae6c3d;0.057783398777246475
23_02_21 12:24:45.997;0;I;1220;808;2100;4;;42cbf4bd;-0.11952830851078033
23_02_21 12:24:46.130;0;I;1220;808;2100;4;;aa7602be;-0.1274057924747467
23_02_21 12:24:46.262;0;I;1220;808;2100;4;;6e15f9bd;-0.12162290513515472
23_02_21 12:24:46.394;0;I;1220;808;2100;4;;b249e4bd;-0.11146868765354156
23_02_21 12:24:46.526;0;I;1220;808;2100;4;;61a850be;-0.2037673145532608
23_02_21 12:24:46.658;0;I;1220;808;2100;4;;986f933d;0.07199019193649292
23_02_21 12:24:46.789;0;I;1220;808;2100;4;;fa5dd5bc;-0.0260457880795002
23_02_21 12:24:46.922;0;I;1220;808;2100;4;;30b1af3d;0.08578717708587646
23_02_21 12:24:47.053;0;I;1220;808;2100;4;;c7d7aa3d;0.08341937512159348
23_02_21 12:24:47.185;0;I;1220;808;2100;4;;d6dba73d;0.08196227252483368
23_02_21 12:24:47.317;0;I;1220;808;2100;4;;a1be283e;0.16478969156742096
23_02_21 12:24:47.449;0;I;1220;808;2100;4;;b5d8063e;0.1316860467195511
23_02_21 12:24:47.580;0;I;1220;808;2100;4;;aba4f93d;0.12189611047506332
23_02_21 12:24:47.711;0;I;1220;808;2100;4;;713bd73d;0.10509384423494339
23_02_21 12:24:47.841;0;I;1220;808;2100;4;;5153d73d;0.10513938218355179
23_02_21 12:24:47.972;0;I;1220;808;2100;4;;7cc0c73d;0.09753510355949402
23_02_21 12:24:48.104;0;I;1220;808;2100;4;;16cf93bd;-0.07217232882976532
23_02_21 12:24:48.235;0;I;1220;808;2100;4;;b92cdc3d;0.10750717669725418
23_02_21 12:24:48.365;0;I;1220;808;2100;4;;fdc98bbd;-0.06825635582208633
23_02_21 12:24:48.497;0;I;1220;808;2100;4;;7fc3393d;0.04535245522856712
23_02_21 12:24:48.627;0;I;1220;808;2100;4;;a750243d;0.04011597856879234
23_02_21 12:24:48.757;0;I;1220;808;2100;4;;0ca3513d;0.0511808842420578
23_02_21 12:24:48.888;0;I;1220;808;2100;4;;3b742d3d;0.042347174137830734
23_02_21 12:24:49.020;0;I;1220;808;2100;4;;42b81e3d;0.03874994069337845
23_02_21 12:24:49.150;0;I;1220;808;2100;4;;573e1a3d;0.037657108157873154
23_02_21 12:24:49.280;0;I;1220;808;2100;4;;62c30a3d;0.03387773782014847
23_02_21 12:24:49.411;0;I;1220;808;2100;4;;622404be;-0.1290450394153595
23_02_21 12:24:49.542;0;I;1220;808;2100;4;;17664f3d;0.0506344698369503
23_02_21 12:24:49.671;0;I;1220;808;2100;4;;8e9cffbd;-0.12481032311916351
23_02_21 12:24:49.802;0;I;1220;808;2100;4;;d254503d;0.0508621409535408
23_02_21 12:24:49.931;0;I;1220;808;2100;4;;5c31763d;0.060105666518211365
23_02_21 12:24:50.060;0;I;1220;808;2100;4;;757c563d;0.052364785224199295
23_02_21 12:24:50.191;0;I;1220;808;2100;4;;c4cc6dbd;-0.058056607842445374
23_02_21 12:24:50.321;0;I;1220;808;2100;4;;753e493d;0.04913182929158211
23_02_21 12:24:50.450;0;I;1220;808;2100;4;;f39d493d;0.04922289773821831
23_02_21 12:24:50.581;0;I;1220;808;2100;4;;9c855b3d;0.05359421670436859
23_02_21 12:24:50.711;0;I;1220;808;2100;4;;0862523d;0.0513630211353302
23_02_21 12:24:50.840;0;I;1220;808;2100;4;;9146433d;0.047674719244241714
23_02_21 12:24:50.970;0;I;1220;808;2100;4;;56616dbe;-0.2318166196346283
23_02_21 12:24:51.099;0;I;1220;808;2100;4;;fd2a05be;-0.1300467997789383
23_02_21 12:24:51.230;0;I;1220;808;2100;4;;663a4c3d;0.049860380589962006
23_02_21 12:24:51.360;0;I;1220;808;2100;4;;91caa83d;0.08241761475801468
23_02_21 12:24:51.490;0;I;1220;808;2100;4;;66f4f33c;0.029779624193906784
23_02_21 12:24:51.621;0;I;1220;808;2100;4;;0521d33c;0.02577258087694645
23_02_21 12:24:51.752;0;I;1220;808;2100;4;;1e6cb33c;0.021902140229940414
23_02_21 12:24:51.883;0;I;1220;808;2100;4;;7f3fd43c;0.02590918354690075
23_02_21 12:24:52.013;0;I;1220;808;2100;4;;0862d23c;0.0256815105676651
23_02_21 12:24:52.144;0;I;1220;808;2100;4;;a786e63c;0.02814037911593914
23_02_21 12:24:52.273;0;I;1220;808;2100;4;;7f3fd43c;0.02590918354690075
23_02_21 12:24:52.405;0;I;1220;808;2100;4;;5fb84dbd;-0.050224658101797104
23_02_21 12:24:52.535;0;I;1220;808;2100;4;;d5c0863d;0.06579748541116714
23_02_21 12:24:52.666;0;I;1220;808;2100;4;;d901863d;0.06543321162462234
23_02_21 12:24:52.796;0;I;1220;808;2100;4;;b9f6993d;0.0751776173710823
23_02_21 12:24:52.927;0;I;1220;808;2100;4;;50d7bc3d;0.09220755100250244
23_02_21 12:24:53.057;0;I;1220;808;2100;4;;a3ecb83d;0.09029509872198105
23_02_21 12:24:53.189;0;I;1220;808;2100;4;;b2f0b53d;0.08883799612522125
23_02_21 12:24:53.319;0;I;1220;808;2100;4;;d6d3dc3c;0.026956479996442795
23_02_21 12:24:53.450;0;I;1220;808;2100;4;;fe1a6fbe;-0.2335014045238495
23_02_21 12:24:53.581;0;I;1220;808;2100;4;;09deecbd;-0.11565787345170975
23_02_21 12:24:53.712;0;I;1220;808;2100;4;;51f2ddbd;-0.10837233811616898
23_02_21 12:24:53.843;0;I;1220;808;2100;4;;3e31473d;0.04863094538450241
23_02_21 12:24:53.973;0;I;1220;808;2100;4;;568459be;-0.21241888403892517
23_02_21 12:24:54.104;0;I;1220;808;2100;4;;2875893d;0.06711798906326294
23_02_21 12:24:54.234;0;I;1220;808;2100;4;;dd80923d;0.07153484970331192
23_02_21 12:24:54.365;0;I;1220;808;2100;4;;cb9c8f3d;0.07012327760457993
23_02_21 12:24:54.496;0;I;1220;808;2100;4;;7c21c1bd;-0.09430214762687683
23_02_21 12:24:54.625;0;I;1220;808;2100;4;;c0f4b2bd;-0.08738088607788086
23_02_21 12:24:54.755;0;I;1220;808;2100;4;;b5d0bbbd;-0.09170667082071304
23_02_21 12:24:54.886;0;I;1220;808;2100;4;;10454abe;-0.19752907752990723
23_02_21 12:24:55.015;0;I;1220;808;2100;4;;46f1d2bd;-0.1029992550611496
23_02_21 12:24:55.147;0;I;1220;808;2100;4;;9c118c3d;0.06839296221733093
23_02_21 12:24:55.278;0;I;1220;808;2100;4;;3feb6e3d;0.05832981690764427
23_02_21 12:24:55.406;0;I;1220;808;2100;4;;f2e3213d;0.03952402621507645
23_02_21 12:24:55.537;0;I;1220;808;2100;4;;e060183d;0.037201762199401855
23_02_21 12:24:55.667;0;I;1220;808;2100;4;;c0d1463d;0.04853987693786621
23_02_21 12:24:55.799;0;I;1220;808;2100;4;;8d4b1c3d;0.03815798833966255
23_02_21 12:24:55.928;0;I;1220;808;2100;4;;d521003d;0.03128226473927498
23_02_21 12:24:56.057;0;I;1220;808;2100;4;;1728423d;0.047401513904333115
23_02_21 12:24:56.188;0;I;1220;808;2100;4;;99064f3d;0.0505434013903141
23_02_21 12:24:56.318;0;I;1220;808;2100;4;;666503be;-0.1283164918422699
23_02_21 12:24:56.448;0;I;1220;808;2100;4;;6dbc4a3d;0.04949610307812691
23_02_21 12:24:56.579;0;I;1220;808;2100;4;;0ce15e3d;0.05441384017467499
23_02_21 12:24:56.708;0;I;1220;808;2100;4;;8e43513d;0.0510898157954216
23_02_21 12:24:56.838;0;I;1220;808;2100;4;;4db9293d;0.04143648222088814
23_02_21 12:24:56.968;0;I;1220;808;2100;4;;74003c3d;0.04589886963367462
23_02_21 12:24:57.098;0;I;1220;808;2100;4;;b50e493d;0.04908629134297371
23_02_21 12:24:57.228;0;I;1220;808;2100;4;;a065e1bd;-0.11005711555480957
23_02_21 12:24:57.358;0;I;1220;808;2100;4;;f35fbc3d;0.09197988361120224
23_02_21 12:24:57.493;0;I;1220;808;2100;4;;50d73cbe;-0.18441510200500488
23_02_21 12:24:57.617;0;I;1220;808;2100;4;;a34db23d;0.08706214278936386
23_02_21 12:24:57.748;0;I;1220;808;2100;4;;b1368ebd;-0.06944025307893753
23_02_21 12:24:57.879;0;I;1220;808;2100;4;;6d7ebd3b;0.005782893393188715
23_02_21 12:24:58.007;0;I;1220;808;2100;4;;8c9926be;-0.16269510984420776
23_02_21 12:24:58.137;0;I;1220;808;2100;4;;0ce929be;-0.16592806577682495
23_02_21 12:24:58.268;0;I;1220;808;2100;4;;3bf0c73d;0.09762617200613022
23_02_21 12:24:58.397;0;I;1220;808;2100;4;;58b2693d;0.05705484747886658
23_02_21 12:24:58.528;0;I;1220;808;2100;4;;0f2a293d;0.04129987582564354
23_02_21 12:24:58.658;0;I;1220;808;2100;4;;0f0f88bd;-0.06643497198820114
23_02_21 12:24:58.788;0;I;1220;808;2100;4;;015cee3c;0.029096605256199837
23_02_21 12:24:58.916;0;I;1220;808;2100;4;;4ddc15be;-0.14634819328784943
23_02_21 12:24:59.046;0;I;1220;808;2100;4;;9541ea3c;0.02859572507441044
23_02_21 12:24:59.176;0;I;1220;808;2100;4;;25e6e63c;0.02818591333925724
23_02_21 12:24:59.306;0;I;1220;808;2100;4;;1e6c333d;0.04380428045988083
23_02_21 12:24:59.437;0;I;1220;808;2100;4;;5b3941bd;-0.047173839062452316
23_02_21 12:24:59.567;0;I;1220;808;2100;4;;877b7a3d;0.06115296110510826
23_02_21 12:24:59.698;0;I;1220;808;2100;4;;a3930abd;-0.03383220359683037
23_02_21 12:24:59.829;0;I;1220;808;2100;4;;a042753d;0.059877991676330566
23_02_21 12:24:59.959;0;I;1220;808;2100;4;;8ebf6b3d;0.057555727660655975
23_02_21 12:25:00.089;0;I;1220;808;2100;4;;017fdabd;-0.10668755322694778
23_02_21 12:25:00.220;0;I;1220;808;2100;4;;7f6a8b3d;0.06807421892881393
23_02_21 12:25:00.351;0;I;1220;808;2100;4;;507e8e3d;0.06957685947418213
23_02_21 12:25:00.482;0;I;1220;808;2100;4;;9ed657be;-0.21077963709831238
23_02_21 12:25:00.613;0;I;1220;808;2100;4;;6262913d;0.07098843157291412
23_02_21 12:25:00.744;0;I;1220;808;2100;4;;c37b8a3d;0.06761886924505234
