Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;direction.x;direction.y;direction.z;invalidFlag;mcuTemperature
23_03_14 14:37:36.194;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:36.294;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:36.395;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:36.494;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:36.595;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:36.698;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:36.794;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:36.899;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:36.994;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:37.095;0;I;C10;808;22A6;26;;0000000000000000000000000000000000000000000000000120;0.0;0.0;0.0;True;32
23_03_14 14:37:37.193;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:37.298;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:37.395;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:37.496;0;I;C10;808;22A6;26;;0000000000000000000000000000000000000000000000000120;0.0;0.0;0.0;True;32
23_03_14 14:37:37.593;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:37.695;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:37.794;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:37.897;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:37.992;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:38.093;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:38.194;0;I;C10;808;22A6;26;;0000000000000000000000000000000000000000000000000120;0.0;0.0;0.0;True;32
23_03_14 14:37:38.294;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:38.393;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:38.498;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:38.594;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:38.694;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:38.796;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:38.894;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:38.995;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:39.094;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:39.208;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:39.294;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:39.392;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:39.493;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:39.593;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:39.695;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:39.795;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:39.894;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:39.994;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:40.093;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:40.193;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:40.293;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:40.395;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:40.494;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:40.595;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:40.692;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:40.793;0;I;C10;808;22A6;26;;0000000000000000000000000000000000000000000000000120;0.0;0.0;0.0;True;32
23_03_14 14:37:40.892;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:40.995;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:41.094;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:41.193;0;I;C10;808;22A6;26;;0000000000000000000000000000000000000000000000000120;0.0;0.0;0.0;True;32
23_03_14 14:37:41.293;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:41.396;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:41.493;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:41.599;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:41.694;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:41.796;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:41.894;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:41.994;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:42.093;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:42.193;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:42.293;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:42.393;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:42.493;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:42.594;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:42.696;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:42.796;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:42.894;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:42.994;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:43.096;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:43.195;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:43.295;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:43.397;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:43.495;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:43.594;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:43.694;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:43.798;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:43.893;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:43.996;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:44.094;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:44.195;0;I;C10;808;22A6;26;;0000000000000000000000000000000000000000000000000120;0.0;0.0;0.0;True;32
23_03_14 14:37:44.293;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:44.393;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:44.493;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:44.596;0;I;C10;808;22A6;26;;0000000000000000000000000000000000000000000000000120;0.0;0.0;0.0;True;32
23_03_14 14:37:44.695;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:44.793;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:44.893;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:44.996;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:45.094;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:45.195;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:45.296;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:45.394;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:45.493;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:45.595;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:45.695;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:45.794;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:45.895;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:45.993;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:46.094;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:46.195;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:46.294;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:46.393;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:46.493;0;I;C10;808;22A6;26;;0000000000000000000000000000000000000000000000000120;0.0;0.0;0.0;True;32
23_03_14 14:37:46.592;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:46.694;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:46.794;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:46.893;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:46.994;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:47.093;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:47.195;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:47.294;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:47.393;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:47.497;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:47.593;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:47.693;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:47.795;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:47.894;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:47.995;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:48.096;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:48.194;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:48.293;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:48.393;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:48.493;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:48.592;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:48.692;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:48.793;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:48.893;0;I;C10;808;22A6;26;;0000000000000000000000000000000000000000000000000120;0.0;0.0;0.0;True;32
23_03_14 14:37:48.994;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:49.095;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:49.193;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:49.295;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:49.394;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:49.493;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:49.595;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:49.695;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:49.794;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:49.895;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:49.994;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:50.095;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:50.196;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:50.295;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:50.400;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:50.493;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:50.591;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:50.693;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:50.792;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:50.893;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:50.994;0;I;C10;808;22A6;26;;0000000000000000000000000000000000000000000000000120;0.0;0.0;0.0;True;32
23_03_14 14:37:51.094;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:51.194;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:51.295;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:51.395;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:51.493;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:51.595;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:51.694;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:51.792;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:51.893;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:51.993;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:52.096;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:52.193;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:52.295;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:52.395;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:52.494;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:52.595;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:52.693;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:52.792;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:52.893;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:52.993;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:53.093;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:53.196;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:53.295;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:53.395;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:53.495;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:53.595;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:53.694;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:53.794;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:53.895;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:53.993;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:54.094;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:54.198;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:54.294;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:54.395;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:54.495;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:54.593;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:54.693;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:54.791;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:54.891;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:54.991;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:55.092;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:55.194;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
23_03_14 14:37:55.292;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:55.394;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011e;0.0;0.0;0.0;True;30
23_03_14 14:37:55.494;0;I;C10;808;22A6;26;;000000000000000000000000000000000000000000000000011f;0.0;0.0;0.0;True;31
