Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;angRate
23_03_21 11:24:32.865;0;I;1210;808;2100;4;;61ea8fbd;-0.07027126103639603
23_03_21 11:24:32.995;0;I;1210;808;2100;4;;986f933c;0.01799754798412323
23_03_21 11:24:33.124;0;I;1210;808;2100;4;;5f820b3c;0.008514969609677792
23_03_21 11:24:33.253;0;I;1210;808;2100;4;;6678d93b;0.006636667065322399
23_03_21 11:24:33.383;0;I;1210;808;2100;4;;95c5cf3b;0.006340692285448313
23_03_21 11:24:33.513;0;I;1210;808;2100;4;;c8cfdf3b;0.006830189377069473
23_03_21 11:24:33.642;0;I;1210;808;2100;4;;ac8718be;-0.14895504713058472
23_03_21 11:24:33.772;0;I;1210;808;2100;4;;9cb012bd;-0.03581295907497406
23_03_21 11:24:33.902;0;I;1210;808;2100;4;;f4cff2bd;-0.11856070160865784
23_03_21 11:24:34.031;0;I;1210;808;2100;4;;3e31473b;0.0030394340865314007
23_03_21 11:24:34.169;0;I;1210;808;2100;4;;8a482abc;-0.01039327122271061
23_03_21 11:24:34.290;0;I;1210;808;2100;4;;d6db273b;0.0025613210164010525
23_03_21 11:24:34.419;0;I;1210;808;2100;4;;6398d33d;0.1033179983496666
23_03_21 11:24:34.559;0;I;1210;808;2100;4;;98d00c3c;0.008594654500484467
23_03_21 11:24:34.679;0;I;1210;808;2100;4;;b8f2e73d;0.11325591802597046
23_03_21 11:24:34.807;0;I;1210;808;2100;4;;6452143d;0.03621138632297516
23_03_21 11:24:34.936;0;I;1210;808;2100;4;;9cc3e83a;0.0017758491449058056
23_03_21 11:24:35.069;0;I;1210;808;2100;4;;6983163c;0.00918660406023264
23_03_21 11:24:35.196;0;I;1210;808;2100;4;;d6d3dc3b;0.006739119999110699
23_03_21 11:24:35.324;0;I;1210;808;2100;4;;8304393a;0.0007057862239889801
23_03_21 11:24:35.452;0;I;1210;808;2100;4;;4aec793b;0.0038135224021971226
23_03_21 11:24:35.582;0;I;1210;808;2100;4;;0c2f823b;0.003972893580794334
23_03_21 11:24:35.709;0;I;1210;808;2100;4;;bd8c2ebe;-0.17045874893665314
23_03_21 11:24:35.839;0;I;1210;808;2100;4;;f6dec8bc;-0.024520378559827805
23_03_21 11:24:35.967;0;I;1210;808;2100;4;;04ad833c;0.016073711216449738
23_03_21 11:24:36.096;0;I;1210;808;2100;4;;7bef173e;0.14837448298931122
23_03_21 11:24:36.225;0;I;1210;808;2100;4;;b040193e;0.14966082572937012
23_03_21 11:24:36.353;0;I;1210;808;2100;4;;4861a2bd;-0.07928711175918579
23_03_21 11:24:36.492;0;I;1210;808;2100;4;;49aeec3c;0.028891699388623238
23_03_21 11:24:36.611;0;I;1210;808;2100;4;;ce7c153e;0.14598390460014343
23_03_21 11:24:36.740;0;I;1210;808;2100;4;;edb8113e;0.14230699837207794
23_03_21 11:24:36.869;0;I;1210;808;2100;4;;40a52f3d;0.04288220405578613
23_03_21 11:24:37.005;0;I;1210;808;2100;4;;059d6d3c;0.014502768404781818
23_03_21 11:24:37.126;0;I;1210;808;2100;4;;fd6812bc;-0.00893616396933794
23_03_21 11:24:37.255;0;I;1210;808;2100;4;;aacf303b;0.002697924617677927
23_03_21 11:24:37.384;0;I;1210;808;2100;4;;7484a13b;0.004929119721055031
23_03_21 11:24:37.515;0;I;1210;808;2100;4;;b2d5943b;0.004542076028883457
23_03_21 11:24:37.642;0;I;1210;808;2100;4;;1ee84d3b;0.0031418870203197002
23_03_21 11:24:37.769;0;I;1210;808;2100;4;;1ee84d3b;0.0031418870203197002
23_03_21 11:24:37.899;0;I;1210;808;2100;4;;5076c33b;0.005965031683444977
23_03_21 11:24:38.030;0;I;1210;808;2100;4;;e4d7d93b;0.006648050621151924
23_03_21 11:24:38.157;0;I;1210;808;2100;4;;cb18aa3b;0.005190943833440542
23_03_21 11:24:38.285;0;I;1210;808;2100;4;;e112f53b;0.007479057181626558
23_03_21 11:24:38.414;0;I;1210;808;2100;4;;58f0f63b;0.007535975426435471
23_03_21 11:24:38.542;0;I;1210;808;2100;4;;37a7fd3b;0.007740880828350782
23_03_21 11:24:38.672;0;I;1210;808;2100;4;;9c47ce3b;0.0062951575964689255
23_03_21 11:24:38.802;0;I;1210;808;2100;4;;d30ef83b;0.007570126559585333
23_03_21 11:24:38.932;0;I;1210;808;2100;4;;29abcb3b;0.006215472240000963
23_03_21 11:24:39.061;0;I;1210;808;2100;4;;f7b743be;-0.19113145768642426
23_03_21 11:24:39.190;0;I;1210;808;2100;4;;c41a113c;0.008856479078531265
23_03_21 11:24:39.320;0;I;1210;808;2100;4;;f6a0bb3b;0.005725975148379803
23_03_21 11:24:39.457;0;I;1210;808;2100;4;;cb8cf93b;0.007615660782903433
23_03_21 11:24:39.578;0;I;1210;808;2100;4;;08ee823b;0.003995660692453384
23_03_21 11:24:39.706;0;I;1210;808;2100;4;;b213a2bd;-0.07913912832736969
23_03_21 11:24:39.837;0;I;1210;808;2100;4;;3466fe3b;0.00776364840567112
23_03_21 11:24:39.976;0;I;1210;808;2100;4;;2cb6083c;0.008344214409589767
23_03_21 11:24:40.098;0;I;1210;808;2100;4;;bc98123c;0.008947547525167465
23_03_21 11:24:40.229;0;I;1210;808;2100;4;;c40afb3b;0.00766119547188282
23_03_21 11:24:40.359;0;I;1210;808;2100;4;;3d4144be;-0.19165511429309845
23_03_21 11:24:40.490;0;I;1210;808;2100;4;;1325d03b;0.006352075841277838
23_03_21 11:24:40.619;0;I;1210;808;2100;4;;0cab1c3b;0.0023905662819743156
23_03_21 11:24:40.750;0;I;1210;808;2100;4;;baeab5be;-0.3553064465522766
23_03_21 11:24:40.879;0;I;1210;808;2100;4;;6ef6bebd;-0.09324346482753754
23_03_21 11:24:41.011;0;I;1210;808;2100;4;;b554a1bc;-0.019693711772561073
23_03_21 11:24:41.141;0;I;1210;808;2100;4;;f3db56ba;-0.0008196227136068046
23_03_21 11:24:41.272;0;I;1210;808;2100;4;;0fec1b3b;0.002379182493314147
23_03_21 11:24:41.406;0;I;1210;808;2100;4;;8645383b;0.0028117611072957516
23_03_21 11:24:41.532;0;I;1210;808;2100;4;;1553e0bd;-0.10953346639871597
23_03_21 11:24:41.662;0;I;1210;808;2100;4;;c206023f;0.5079156160354614
23_03_21 11:24:41.793;0;I;1210;808;2100;4;;98f11f3e;0.1561950445175171
23_03_21 11:24:41.921;0;I;1210;808;2100;4;;7eee573d;0.052717678248882294
23_03_21 11:24:42.050;0;I;1210;808;2100;4;;e13dac3c;0.021025599911808968
23_03_21 11:24:42.179;0;I;1210;808;2100;4;;8a0a1d3c;0.009585032239556313
23_03_21 11:24:42.309;0;I;1210;808;2100;4;;da14dc3b;0.006716352887451649
23_03_21 11:24:42.438;0;I;1210;808;2100;4;;c48ee03b;0.006852956488728523
23_03_21 11:24:42.568;0;I;1210;808;2100;4;;13b1803b;0.003927358891814947
23_03_21 11:24:42.697;0;I;1210;808;2100;4;;209a433e;0.19101762771606445
23_03_21 11:24:42.825;0;I;1210;808;2100;4;;1cb2723d;0.05925188958644867
23_03_21 11:24:42.955;0;I;1210;808;2100;4;;d6b8bb3c;0.02291528508067131
23_03_21 11:24:43.085;0;I;1210;808;2100;4;;e894733c;0.014867044985294342
23_03_21 11:24:43.213;0;I;1210;808;2100;4;;7c823a3c;0.011383648961782455
23_03_21 11:24:43.357;0;I;1210;808;2100;4;;3ef3393c;0.011349497362971306
23_03_21 11:24:43.473;0;I;1210;808;2100;4;;fae13a3c;0.011406416073441505
23_03_21 11:24:43.602;0;I;1210;808;2100;4;;7446143c;0.009050000458955765
23_03_21 11:24:43.731;0;I;1210;808;2100;4;;ebddbd3b;0.00579427694901824
23_03_21 11:24:43.861;0;I;1210;808;2100;4;;46ab7a3b;0.0038249059580266476
23_03_21 11:24:43.991;0;I;1210;808;2100;4;;1789bb3d;0.09157007187604904
23_03_21 11:24:44.120;0;I;1210;808;2100;4;;162cdbbd;-0.10701768100261688
23_03_21 11:24:44.249;0;I;1210;808;2100;4;;c40afb3b;0.00766119547188282
23_03_21 11:24:44.380;0;I;1210;808;2100;4;;2572973b;0.0046217613853514194
23_03_21 11:24:44.508;0;I;1210;808;2100;4;;d29a283b;0.0025727045722305775
23_03_21 11:24:44.639;0;I;1210;808;2100;4;;623f25bc;-0.01008591242134571
23_03_21 11:24:44.769;0;I;1210;808;2100;4;;71c7073c;0.008287296630442142
23_03_21 11:24:44.900;0;I;1210;808;2100;4;;f6a886bb;-0.004109497182071209
23_03_21 11:24:45.030;0;I;1210;808;2100;4;;ae08e53b;0.006989560090005398
23_03_21 11:24:45.161;0;I;1210;808;2100;4;;6394ba3d;0.09110333770513535
23_03_21 11:24:45.302;0;I;1210;808;2100;4;;5433dd3b;0.006750503554940224
23_03_21 11:24:45.423;0;I;1210;808;2100;4;;4ed0b1bd;-0.08682309091091156
23_03_21 11:24:45.552;0;I;1210;808;2100;4;;54fd1a3c;0.009459812194108963
23_03_21 11:24:45.684;0;I;1210;808;2100;4;;9397bfbd;-0.09355082362890244
23_03_21 11:24:45.817;0;I;1210;808;2100;4;;a54500be;-0.1252656728029251
23_03_21 11:24:45.946;0;I;1210;808;2100;4;;37af48bc;-0.012248805724084377
23_03_21 11:24:46.076;0;I;1210;808;2100;4;;c75b903b;0.004405471961945295
23_03_21 11:24:46.223;0;I;1210;808;2100;4;;8a7eec3b;0.007217233069241047
23_03_21 11:24:46.337;0;I;1210;808;2100;4;;4520a3bd;-0.07965139299631119
23_03_21 11:24:46.468;0;I;1210;808;2100;4;;fd68123c;0.00893616396933794
23_03_21 11:24:46.598;0;I;1210;808;2100;4;;864d83bb;-0.004007044248282909
23_03_21 11:24:46.731;0;I;1210;808;2100;4;;3ed4e6bd;-0.11270950734615326
23_03_21 11:24:46.862;0;I;1210;808;2100;4;;b554213d;0.03938742354512215
23_03_21 11:24:46.991;0;I;1210;808;2100;4;;15400a3e;0.13501007854938507
23_03_21 11:24:47.131;0;I;1210;808;2100;4;;130264bd;-0.05566604062914848
23_03_21 11:24:47.255;0;I;1210;808;2100;4;;9551003d;0.03132780268788338
23_03_21 11:24:47.384;0;I;1210;808;2100;4;;5704a6bd;-0.08106296509504318
23_03_21 11:24:47.515;0;I;1210;808;2100;4;;9f56a4bd;-0.08024334162473679
23_03_21 11:24:47.646;0;I;1210;808;2100;4;;35a4a4bd;-0.08039132505655289
23_03_21 11:24:47.778;0;I;1210;808;2100;4;;7c7a6f3c;0.014616604894399643
23_03_21 11:24:47.909;0;I;1210;808;2100;4;;3e92c0bd;-0.09402893483638763
23_03_21 11:24:48.041;0;I;1210;808;2100;4;;25340a3c;0.008435283787548542
23_03_21 11:24:48.171;0;I;1210;808;2100;4;;9110013c;0.007877484895288944
23_03_21 11:24:48.302;0;I;1210;808;2100;4;;914e0e3c;0.008685723878443241
23_03_21 11:24:48.433;0;I;1210;808;2100;4;;b606fe3b;0.007752264849841595
23_03_21 11:24:48.564;0;I;1210;808;2100;4;;e11a403c;0.011725158430635929
23_03_21 11:24:48.696;0;I;1210;808;2100;4;;a712173c;0.009220755659043789
23_03_21 11:24:48.827;0;I;1210;808;2100;4;;d1c1adbd;-0.08484233170747757
23_03_21 11:24:48.975;0;I;1210;808;2100;4;;cedd0e3c;0.008719874545931816
23_03_21 11:24:49.089;0;I;1210;808;2100;4;;c09b043c;0.008093774318695068
23_03_21 11:24:49.219;0;I;1210;808;2100;4;;dd1f193c;0.009345975704491138
23_03_21 11:24:49.350;0;I;1210;808;2100;4;;c0d1463c;0.012134969234466553
23_03_21 11:24:49.482;0;I;1210;808;2100;4;;0521533c;0.012886290438473225
23_03_21 11:24:49.613;0;I;1210;808;2100;4;;75ba633c;0.01389943528920412
23_03_21 11:24:49.744;0;I;1210;808;2100;4;;132d1b3c;0.009471195749938488
23_03_21 11:24:49.884;0;I;1210;808;2100;4;;1ef0183c;0.009334592148661613
23_03_21 11:24:50.008;0;I;1210;808;2100;4;;04ad033c;0.008036855608224869
23_03_21 11:24:50.138;0;I;1210;808;2100;4;;3035153c;0.009106919169425964
23_03_21 11:24:50.270;0;I;1210;808;2100;4;;7b8a053c;0.008150692097842693
23_03_21 11:24:50.402;0;I;1210;808;2100;4;;0f68b63b;0.005566603969782591
23_03_21 11:24:50.533;0;I;1210;808;2100;4;;1766cf3b;0.006329308729618788
23_03_21 11:24:50.663;0;I;1210;808;2100;4;;e89cbe3b;0.005817044526338577
23_03_21 11:24:50.795;0;I;1210;808;2100;4;;dd555b3b;0.0033467926550656557
23_03_21 11:24:50.925;0;I;1210;808;2100;4;;c04de13b;0.006875723600387573
23_03_21 11:24:51.056;0;I;1210;808;2100;4;;25e6e63b;0.00704647833481431
23_03_21 11:24:51.196;0;I;1210;808;2100;4;;b251af3b;0.005350315012037754
23_03_21 11:24:51.318;0;I;1210;808;2100;4;;e820a43b;0.00500880554318428
23_03_21 11:24:51.451;0;I;1210;808;2100;4;;cfcdf83b;0.007592893671244383
23_03_21 11:24:51.582;0;I;1210;808;2100;4;;5b7f193c;0.009368742816150188
23_03_21 11:24:51.712;0;I;1210;808;2100;4;;5b7f193c;0.009368742816150188
23_03_21 11:24:51.843;0;I;1210;808;2100;4;;9f520b3c;0.008503585122525692
23_03_21 11:24:51.973;0;I;1210;808;2100;4;;a088cd3b;0.0062723904848098755
23_03_21 11:24:52.103;0;I;1210;808;2100;4;;fe9ed43b;0.006488679908216
23_03_21 11:24:52.235;0;I;1210;808;2100;4;;5f7ac03b;0.0058739627711474895
23_03_21 11:24:52.364;0;I;1210;808;2100;4;;8380d33b;0.006454528775066137
23_03_21 11:24:52.494;0;I;1210;808;2100;4;;5ff6da3b;0.006682201754301786
23_03_21 11:24:52.625;0;I;1210;808;2100;4;;5f7ac03b;0.0058739627711474895
23_03_21 11:24:52.757;0;I;1210;808;2100;4;;8f9f91be;-0.2844204604625702
23_03_21 11:24:52.889;0;I;1210;808;2100;4;;a3d197bd;-0.07413031905889511
23_03_21 11:24:53.021;0;I;1210;808;2100;4;;86c99dbc;-0.019261132925748825
23_03_21 11:24:53.160;0;I;1210;808;2100;4;;3f297cbb;-0.003847673302516341
23_03_21 11:24:53.284;0;I;1210;808;2100;4;;01e0d33a;0.0016164780827239156
23_03_21 11:24:53.416;0;I;1210;808;2100;4;;37b7133b;0.0022539624478667974
23_03_21 11:24:53.547;0;I;1210;808;2100;4;;fe9e543b;0.003244339954108
23_03_21 11:24:53.678;0;I;1210;808;2100;4;;393ed23e;0.4106309711933136
23_03_21 11:24:53.810;0;I;1210;808;2100;4;;8380d33b;0.006454528775066137
23_03_21 11:24:53.940;0;I;1210;808;2100;4;;7ab5233d;0.039967991411685944
23_03_21 11:24:54.071;0;I;1210;808;2100;4;;7f479f3c;0.019443271681666374
23_03_21 11:24:54.202;0;I;1210;808;2100;4;;d563a6bd;-0.08124510198831558
23_03_21 11:24:54.330;0;I;1210;808;2100;4;;fe60473c;0.012169120833277702
23_03_21 11:24:54.461;0;I;1210;808;2100;4;;42b0533c;0.0129204411059618
23_03_21 11:24:54.596;0;I;1210;808;2100;4;;f6de483c;0.012260189279913902
23_03_21 11:24:54.720;0;I;1210;808;2100;4;;1254203e;0.156570702791214
23_03_21 11:24:54.850;0;I;1210;808;2100;4;;ac9c473d;0.04873339831829071
23_03_21 11:24:54.980;0;I;1210;808;2100;4;;be4a88bd;-0.06654880940914154
23_03_21 11:24:55.109;0;I;1210;808;2100;4;;663a4c3c;0.012465095147490501
23_03_21 11:24:55.239;0;I;1210;808;2100;4;;1a2b343c;0.010996604338288307
23_03_21 11:24:55.369;0;I;1210;808;2100;4;;4211cdbd;-0.10013057291507721
23_03_21 11:24:55.507;0;I;1210;808;2100;4;;b60ab0bd;-0.08595792949199677
23_03_21 11:24:55.629;0;I;1210;808;2100;4;;bd88fc3b;0.007706730160862207
23_03_21 11:24:55.758;0;I;1210;808;2100;4;;1766cf3b;0.006329308729618788
23_03_21 11:24:55.888;0;I;1210;808;2100;4;;7849063c;0.008196227252483368
23_03_21 11:24:56.017;0;I;1210;808;2100;4;;cb5e023c;0.007957170717418194
23_03_21 11:24:56.146;0;I;1210;808;2100;4;;aed2223c;0.009937925264239311
23_03_21 11:24:56.275;0;I;1210;808;2100;4;;b197073c;0.008275912143290043
23_03_21 11:24:56.405;0;I;1210;808;2100;4;;29f1233c;0.010006227530539036
23_03_21 11:24:56.535;0;I;1210;808;2100;4;;8acc0f3c;0.008776793256402016
23_03_21 11:24:56.664;0;I;1210;808;2100;4;;2472febd;-0.12424114346504211
23_03_21 11:24:56.793;0;I;1210;808;2100;4;;a725edbc;-0.028948618099093437
23_03_21 11:24:56.933;0;I;1210;808;2100;4;;9cc3e8ba;-0.0017758491449058056
23_03_21 11:24:57.054;0;I;1210;808;2100;4;;1060eb3b;0.007183082401752472
23_03_21 11:24:57.183;0;I;1210;808;2100;4;;7f471f3c;0.009721635840833187
23_03_21 11:24:57.312;0;I;1210;808;2100;4;;427246bb;-0.0030280505307018757
23_03_21 11:24:57.442;0;I;1210;808;2100;4;;b50e493c;0.012271572835743427
23_03_21 11:24:57.572;0;I;1210;808;2100;4;;950b283c;0.010256667621433735
23_03_21 11:24:57.702;0;I;1210;808;2100;4;;6d7e3d3b;0.0028914466965943575
23_03_21 11:24:57.834;0;I;1210;808;2100;4;;1350073d;0.03303534910082817
23_03_21 11:24:57.963;0;I;1210;808;2100;4;;8d0d8f3c;0.017462516203522682
23_03_21 11:24:58.092;0;I;1210;808;2100;4;;f3212f3c;0.010689246468245983
23_03_21 11:24:58.224;0;I;1210;808;2100;4;;ec3a9ebd;-0.077260822057724
23_03_21 11:24:58.368;0;I;1210;808;2100;4;;623f253c;0.01008591242134571
23_03_21 11:24:58.485;0;I;1210;808;2100;4;;a3075a3c;0.013307484798133373
23_03_21 11:24:58.615;0;I;1210;808;2100;4;;3e6f543c;0.0129659753292799
23_03_21 11:24:58.744;0;I;1210;808;2100;4;;c450533c;0.01289767399430275
23_03_21 11:24:58.876;0;I;1210;808;2100;4;;17664f3c;0.012658617459237576
23_03_21 11:24:59.005;0;I;1210;808;2100;4;;28d6823c;0.015971258282661438
23_03_21 11:24:59.135;0;I;1210;808;2100;4;;09de6c3c;0.014457234181463718
23_03_21 11:24:59.265;0;I;1210;808;2100;4;;3794a7bd;-0.08182566612958908
23_03_21 11:24:59.395;0;I;1210;808;2100;4;;5ff65a3c;0.013364403508603573
23_03_21 11:24:59.525;0;I;1210;808;2100;4;;e8da4b3c;0.012442328035831451
23_03_21 11:24:59.654;0;I;1210;808;2100;4;;543b283c;0.01026805117726326
23_03_21 11:24:59.793;0;I;1210;808;2100;4;;7849063c;0.008196227252483368
23_03_21 11:24:59.913;0;I;1210;808;2100;4;;4d3d0f3c;0.00874264258891344
23_03_21 11:25:00.042;0;I;1210;808;2100;4;;0fae0e3c;0.008708490990102291
23_03_21 11:25:00.171;0;I;1210;808;2100;4;;a00cb33b;0.005464151501655579
23_03_21 11:25:00.306;0;I;1210;808;2100;4;;c71d033c;0.008002704940736294
23_03_21 11:25:00.430;0;I;1210;808;2100;4;;a786e63b;0.007035094778984785
23_03_21 11:25:00.559;0;I;1210;808;2100;4;;cb79a3bd;-0.07982214540243149
23_03_21 11:25:00.688;0;I;1210;808;2100;4;;cb182a3c;0.010381887666881084
23_03_21 11:25:00.827;0;I;1210;808;2100;4;;ecd5723c;0.014821510761976242
23_03_21 11:25:00.947;0;I;1210;808;2100;4;;1a69413c;0.011804843321442604
23_03_21 11:25:01.075;0;I;1210;808;2100;4;;3bf0473c;0.012203271500766277
23_03_21 11:25:01.204;0;I;1210;808;2100;4;;4e31abbd;-0.08359013497829437
23_03_21 11:25:01.333;0;I;1210;808;2100;4;;ef5c4a3c;0.012351258657872677
23_03_21 11:25:01.463;0;I;1210;808;2100;4;;5bf3683c;0.01421817671507597
23_03_21 11:25:01.591;0;I;1210;808;2100;4;;ec59583c;0.013205032795667648
23_03_21 11:25:01.720;0;I;1210;808;2100;4;;601115be;-0.14557409286499023
23_03_21 11:25:01.852;0;I;1210;808;2100;4;;189c2abd;-0.04165276885032654
23_03_21 11:25:01.980;0;I;1210;808;2100;4;;ce9f81bc;-0.01582327112555504
23_03_21 11:25:02.109;0;I;1210;808;2100;4;;788713bc;-0.009004466235637665
23_03_21 11:25:02.245;0;I;1210;808;2100;4;;cb94c4bb;-0.005999182816594839
23_03_21 11:25:02.370;0;I;1210;808;2100;4;;92bec43d;0.09606660902500153
23_03_21 11:25:02.498;0;I;1210;808;2100;4;;ce9f01bc;-0.00791163556277752
23_03_21 11:25:02.628;0;I;1210;808;2100;4;;a5b9cfbd;-0.1014283075928688
23_03_21 11:25:02.758;0;I;1210;808;2100;4;;5ff6da3d;0.10691522806882858
23_03_21 11:25:02.887;0;I;1210;808;2100;4;;1f41153d;0.03643905743956566
23_03_21 11:25:03.016;0;I;1210;808;2100;4;;fa177d3c;0.01544761098921299
23_03_21 11:25:03.144;0;I;1210;808;2100;4;;a38b3f3c;0.01169100683182478
23_03_21 11:25:03.274;0;I;1210;808;2100;4;;9982e93b;0.00712616415694356
23_03_21 11:25:03.405;0;I;1210;808;2100;4;;ae84ff3b;0.007797799073159695
23_03_21 11:25:03.532;0;I;1210;808;2100;4;;2927e63b;0.00702371122315526
23_03_21 11:25:03.660;0;I;1210;808;2100;4;;cb182a3c;0.010381887666881084
23_03_21 11:25:03.789;0;I;1210;808;2100;4;;d64ff73b;0.007547358982264996
23_03_21 11:25:03.918;0;I;1210;808;2100;4;;10e4d03b;0.006374843418598175
23_03_21 11:25:04.048;0;I;1210;808;2100;4;;13a1ea3b;0.007160314824432135
23_03_21 11:25:04.176;0;I;1210;808;2100;4;;988a343c;0.011019371449947357
23_03_21 11:25:04.304;0;I;1210;808;2100;4;;66040a3c;0.008423900231719017
23_03_21 11:25:04.435;0;I;1210;808;2100;4;;7484213c;0.009858239442110062
23_03_21 11:25:04.563;0;I;1210;808;2100;4;;507e0e3c;0.008697107434272766
23_03_21 11:25:04.696;0;I;1210;808;2100;4;;2effb9bd;-0.09081874787807465
23_03_21 11:25:04.821;0;I;1210;808;2100;4;;2da672bc;-0.014810127206146717
23_03_21 11:25:04.951;0;I;1210;808;2100;4;;292fb13b;0.005407233256846666
23_03_21 11:25:05.080;0;I;1210;808;2100;4;;30a9e43b;0.006978176534175873
23_03_21 11:25:05.210;0;I;1210;808;2100;4;;988a343c;0.011019371449947357
23_03_21 11:25:05.338;0;I;1210;808;2100;4;;a38b3f3c;0.01169100683182478
23_03_21 11:25:05.469;0;I;1210;808;2100;4;;b28f3c3c;0.011508869007229805
23_03_21 11:25:05.606;0;I;1210;808;2100;4;;eb23163c;0.00916383694857359
23_03_21 11:25:05.728;0;I;1210;808;2100;4;;f54ba63d;0.08119956403970718
23_03_21 11:25:05.857;0;I;1210;808;2100;4;;01bde73c;0.02828836627304554
23_03_21 11:25:05.987;0;I;1210;808;2100;4;;efd8643c;0.01396773662418127
23_03_21 11:25:06.118;0;I;1210;808;2100;4;;aacf303c;0.010791698470711708
23_03_21 11:25:06.247;0;I;1210;808;2100;4;;54b7423c;0.011884529143571854
23_03_21 11:25:06.377;0;I;1210;808;2100;4;;573e1a3c;0.009414277039468288
23_03_21 11:25:06.506;0;I;1210;808;2100;4;;08ee023c;0.007991321384906769
23_03_21 11:25:06.635;0;I;1210;808;2100;4;;34eae33b;0.006955409422516823
23_03_21 11:25:06.766;0;I;1210;808;2100;4;;e8a4093c;0.008401133120059967
23_03_21 11:25:06.896;0;I;1210;808;2100;4;;864d033c;0.008014088496565819
23_03_21 11:25:07.038;0;I;1210;808;2100;4;;3319b4bd;-0.08793868869543076
23_03_21 11:25:07.157;0;I;1210;808;2100;4;;5038363c;0.011121824383735657
23_03_21 11:25:07.287;0;I;1210;808;2100;4;;0f68363c;0.011133207939565182
23_03_21 11:25:07.418;0;I;1210;808;2100;4;;c04de13b;0.006875723600387573
23_03_21 11:25:07.556;0;I;1210;808;2100;4;;cb9c0f3c;0.00876540970057249
23_03_21 11:25:07.678;0;I;1210;808;2100;4;;e1dcb2bd;-0.08733535557985306
23_03_21 11:25:07.808;0;I;1210;808;2100;4;;86ec893c;0.016836415976285934
23_03_21 11:25:07.938;0;I;1210;808;2100;4;;730ca0bd;-0.0781487450003624
23_03_21 11:25:08.073;0;I;1210;808;2100;4;;e0c1913c;0.01779264211654663
23_03_21 11:25:08.199;0;I;1210;808;2100;4;;f267873c;0.016529057174921036
23_03_21 11:25:08.328;0;I;1210;808;2100;4;;507e8e3c;0.017394214868545532
23_03_21 11:25:08.459;0;I;1210;808;2100;4;;dd42853c;0.016267234459519386
23_03_21 11:25:08.595;0;I;1210;808;2100;4;;91ed943c;0.01817968674004078
23_03_21 11:25:08.720;0;I;1210;808;2100;4;;b5d03b3c;0.01146333385258913
