Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;torque
23_03_21 11:24:32.421;0;I;1210;808;2101;4;;b5db0fb6;-2.1436546830955194e-06
23_03_21 11:24:32.541;0;I;1210;808;2101;4;;27050836;2.026857828241191e-06
23_03_21 11:24:32.670;0;I;1210;808;2101;4;;51b42637;9.936354217643384e-06
23_03_21 11:24:32.801;0;I;1210;808;2101;4;;850d85b5;-9.913206895362237e-07
23_03_21 11:24:32.932;0;I;1210;808;2101;4;;58f31eb6;-2.3685479391133413e-06
23_03_21 11:24:33.058;0;I;1210;808;2101;4;;a302b2b5;-1.3262800848679035e-06
23_03_21 11:24:33.188;0;I;1210;808;2101;4;;f0cb24b5;-6.13915290159639e-07
23_03_21 11:24:33.318;0;I;1210;808;2101;4;;0e66aeb4;-3.2484280154676526e-07
23_03_21 11:24:33.447;0;I;1210;808;2101;4;;ca9192b3;-6.825173670677032e-08
23_03_21 11:24:33.577;0;I;1210;808;2101;4;;352b2334;1.5196276592632785e-07
23_03_21 11:24:33.707;0;I;1210;808;2101;4;;3e55e0b6;-6.685643711534794e-06
23_03_21 11:24:33.842;0;I;1210;808;2101;4;;27365735;8.017254344849789e-07
23_03_21 11:24:33.965;0;I;1210;808;2101;4;;5bd38835;1.019430214910244e-06
23_03_21 11:24:34.096;0;I;1210;808;2101;4;;c6c83d35;7.070015044519096e-07
23_03_21 11:24:34.226;0;I;1210;808;2101;4;;13470335;4.890472951046831e-07
23_03_21 11:24:34.355;0;I;1210;808;2101;4;;2bf54bb4;-1.8995039852143236e-07
23_03_21 11:24:34.485;0;I;1210;808;2101;4;;8c0b0d35;5.254339612292824e-07
23_03_21 11:24:34.615;0;I;1210;808;2101;4;;184de734;4.3083196032966953e-07
23_03_21 11:24:34.744;0;I;1210;808;2101;4;;d9008735;1.0058530506285024e-06
23_03_21 11:24:34.873;0;I;1210;808;2101;4;;32622db5;-6.459041514972341e-07
23_03_21 11:24:35.002;0;I;1210;808;2101;4;;d91720b5;-5.963934768260515e-07
23_03_21 11:24:35.131;0;I;1210;808;2101;4;;88498bb4;-2.5944268600142095e-07
23_03_21 11:24:35.258;0;I;1210;808;2101;4;;76758836;4.0667900975677185e-06
23_03_21 11:24:35.388;0;I;1210;808;2101;4;;1d878836;4.068845100846374e-06
23_03_21 11:24:35.518;0;I;1210;808;2101;4;;dfb07f36;3.8100913570815464e-06
23_03_21 11:24:35.645;0;I;1210;808;2101;4;;3e5c61b7;-1.3432521882350557e-05
23_03_21 11:24:35.781;0;I;1210;808;2101;4;;6e965a35;8.14302325125027e-07
23_03_21 11:24:35.903;0;I;1210;808;2101;4;;538db7b6;-5.4702773013559636e-06
23_03_21 11:24:36.031;0;I;1210;808;2101;4;;917a5436;3.1661804769100854e-06
23_03_21 11:24:36.161;0;I;1210;808;2101;4;;9cacef36;7.142849426600151e-06
23_03_21 11:24:36.290;0;I;1210;808;2101;4;;18511ab6;-2.2994991013547406e-06
23_03_21 11:24:36.418;0;I;1210;808;2101;4;;df55d736;6.417496024369029e-06
23_03_21 11:24:36.546;0;I;1210;808;2101;4;;4b21c235;1.446381588721124e-06
23_03_21 11:24:36.674;0;I;1210;808;2101;4;;ac042137;9.597435564501211e-06
23_03_21 11:24:36.804;0;I;1210;808;2101;4;;0ab742b5;-7.253698868225911e-07
23_03_21 11:24:36.933;0;I;1210;808;2101;4;;cd0ff5b5;-1.8258521095049218e-06
23_03_21 11:24:37.063;0;I;1210;808;2101;4;;581bb2b5;-1.3269991541164927e-06
23_03_21 11:24:37.192;0;I;1210;808;2101;4;;2f234fb5;-7.716470804552955e-07
23_03_21 11:24:37.324;0;I;1210;808;2101;4;;c74b93b4;-2.743601896781911e-07
23_03_21 11:24:37.449;0;I;1210;808;2101;4;;de6d8d33;6.585808876025112e-08
23_03_21 11:24:37.578;0;I;1210;808;2101;4;;a13796b3;-6.995038148716048e-08
23_03_21 11:24:37.719;0;I;1210;808;2101;4;;e4da8f36;4.287214323994704e-06
23_03_21 11:24:37.834;0;I;1210;808;2101;4;;a0fb2034;1.4992701835581101e-07
23_03_21 11:24:37.963;0;I;1210;808;2101;4;;d0a18434;2.470465005899314e-07
23_03_21 11:24:38.091;0;I;1210;808;2101;4;;e5de0234;1.2188282028091635e-07
23_03_21 11:24:38.221;0;I;1210;808;2101;4;;27754334;1.8203409979378193e-07
23_03_21 11:24:38.349;0;I;1210;808;2101;4;;51aaae34;3.2533947091906157e-07
23_03_21 11:24:38.478;0;I;1210;808;2101;4;;53bb9934;2.8634767090807145e-07
23_03_21 11:24:38.607;0;I;1210;808;2101;4;;3dbe9ab6;-4.6117042984406e-06
23_03_21 11:24:38.746;0;I;1210;808;2101;4;;8f11a734;3.111894955054595e-07
23_03_21 11:24:38.865;0;I;1210;808;2101;4;;ab2ec734;3.710059388595255e-07
23_03_21 11:24:38.995;0;I;1210;808;2101;4;;257a9a34;2.877360714137467e-07
23_03_21 11:24:39.124;0;I;1210;808;2101;4;;022072b6;-3.6079441088077147e-06
23_03_21 11:24:39.255;0;I;1210;808;2101;4;;2f38bc34;3.505860775021574e-07
23_03_21 11:24:39.383;0;I;1210;808;2101;4;;d6009634;2.7940285463046166e-07
23_03_21 11:24:39.514;0;I;1210;808;2101;4;;9a119034;2.683489697119512e-07
23_03_21 11:24:39.644;0;I;1210;808;2101;4;;ef91a034;2.990850305195636e-07
23_03_21 11:24:39.776;0;I;1210;808;2101;4;;ce4099b6;-4.567299583868589e-06
23_03_21 11:24:39.903;0;I;1210;808;2101;4;;6c28e134;4.1938926642615115e-07
23_03_21 11:24:40.033;0;I;1210;808;2101;4;;21648c34;2.6149885457016353e-07
23_03_21 11:24:40.172;0;I;1210;808;2101;4;;eb8596b6;-4.4859384615847375e-06
23_03_21 11:24:40.294;0;I;1210;808;2101;4;;becf0ab7;-8.273809726233594e-06
23_03_21 11:24:40.424;0;I;1210;808;2101;4;;3f3ca834;3.133627330953459e-07
23_03_21 11:24:40.555;0;I;1210;808;2101;4;;2a328c36;4.178164999757428e-06
23_03_21 11:24:40.693;0;I;1210;808;2101;4;;e158bdb7;-2.2571943190996535e-05
23_03_21 11:24:40.818;0;I;1210;808;2101;4;;9835e8b5;-1.7300944818998687e-06
23_03_21 11:24:40.946;0;I;1210;808;2101;4;;5f9dbf36;5.710563982574968e-06
23_03_21 11:24:41.075;0;I;1210;808;2101;4;;247a8f36;4.275951141607948e-06
23_03_21 11:24:41.206;0;I;1210;808;2101;4;;92922a36;2.5417289180040825e-06
23_03_21 11:24:41.337;0;I;1210;808;2101;4;;65dec335;1.4593357491321512e-06
23_03_21 11:24:41.466;0;I;1210;808;2101;4;;906a6d35;8.844444892019965e-07
23_03_21 11:24:41.602;0;I;1210;808;2101;4;;ba0a2435;6.111037009759457e-07
23_03_21 11:24:41.727;0;I;1210;808;2101;4;;5f353537;1.0800867130456027e-05
23_03_21 11:24:41.857;0;I;1210;808;2101;4;;c0c647b6;-2.9768998501822352e-06
23_03_21 11:24:41.986;0;I;1210;808;2101;4;;c5ed4ab6;-3.0238745694077807e-06
23_03_21 11:24:42.126;0;I;1210;808;2101;4;;4755e7b6;-6.89426406097482e-06
23_03_21 11:24:42.244;0;I;1210;808;2101;4;;1fdd8db5;-1.0569673349891673e-06
23_03_21 11:24:42.373;0;I;1210;808;2101;4;;e2dbaab5;-1.2729981335724005e-06
23_03_21 11:24:42.502;0;I;1210;808;2101;4;;990a5db4;-2.058608430388631e-07
23_03_21 11:24:42.635;0;I;1210;808;2101;4;;be7788b6;-4.067055670020636e-06
23_03_21 11:24:42.760;0;I;1210;808;2101;4;;bd779135;1.0838190291906358e-06
23_03_21 11:24:42.891;0;I;1210;808;2101;4;;b8d0a7b5;-1.2503214747994207e-06
23_03_21 11:24:43.020;0;I;1210;808;2101;4;;49fa7cb5;-9.424152835890709e-07
23_03_21 11:24:43.151;0;I;1210;808;2101;4;;27f0f4b4;-4.562327546864253e-07
23_03_21 11:24:43.279;0;I;1210;808;2101;4;;d343aeb3;-8.114843552675666e-08
23_03_21 11:24:43.408;0;I;1210;808;2101;4;;d0501234;1.3626709005620796e-07
23_03_21 11:24:43.537;0;I;1210;808;2101;4;;5deb8934;2.5689487870295125e-07
23_03_21 11:24:43.681;0;I;1210;808;2101;4;;3315a134;3.000401136432629e-07
23_03_21 11:24:43.796;0;I;1210;808;2101;4;;8538bc33;8.764713044229211e-08
23_03_21 11:24:43.925;0;I;1210;808;2101;4;;bfc62e34;1.6277316206014802e-07
23_03_21 11:24:44.055;0;I;1210;808;2101;4;;d5727f34;2.3790501302300981e-07
23_03_21 11:24:44.185;0;I;1210;808;2101;4;;4b3d9ab6;-4.596693088387838e-06
23_03_21 11:24:44.315;0;I;1210;808;2101;4;;e2359b34;2.8910204719068133e-07
23_03_21 11:24:44.444;0;I;1210;808;2101;4;;49ca7d33;5.90901301222857e-08
23_03_21 11:24:44.581;0;I;1210;808;2101;4;;0474d133;9.753424023983825e-08
23_03_21 11:24:44.705;0;I;1210;808;2101;4;;9887b434;3.3626270123932045e-07
23_03_21 11:24:44.834;0;I;1210;808;2101;4;;89969734;2.82354704950194e-07
23_03_21 11:24:44.965;0;I;1210;808;2101;4;;fec60335;4.90908746542118e-07
23_03_21 11:24:45.096;0;I;1210;808;2101;4;;d3b3b634;3.4030981055366283e-07
23_03_21 11:24:45.227;0;I;1210;808;2101;4;;e699d534;3.978631752943329e-07
23_03_21 11:24:45.357;0;I;1210;808;2101;4;;b210af34;3.2608437550152303e-07
23_03_21 11:24:45.487;0;I;1210;808;2101;4;;58fcc234;3.6318920138000976e-07
23_03_21 11:24:45.618;0;I;1210;808;2101;4;;780b1c35;5.813121788378339e-07
23_03_21 11:24:45.749;0;I;1210;808;2101;4;;c22da1b4;-3.0021880093045183e-07
23_03_21 11:24:45.879;0;I;1210;808;2101;4;;4b3b7235;9.023830784826714e-07
23_03_21 11:24:46.020;0;I;1210;808;2101;4;;2b557b35;9.362872219753626e-07
23_03_21 11:24:46.142;0;I;1210;808;2101;4;;e4f66435;8.529589194949949e-07
23_03_21 11:24:46.273;0;I;1210;808;2101;4;;2b1b1335;5.480130198520783e-07
23_03_21 11:24:46.403;0;I;1210;808;2101;4;;0b731835;5.679182208950806e-07
23_03_21 11:24:46.537;0;I;1210;808;2101;4;;95510fb3;-3.3368980467685105e-08
23_03_21 11:24:46.665;0;I;1210;808;2101;4;;8a14b936;5.515820703294594e-06
23_03_21 11:24:46.795;0;I;1210;808;2101;4;;6fbd83b6;-3.926157205569325e-06
23_03_21 11:24:46.934;0;I;1210;808;2101;4;;8d81a934;3.157296362132911e-07
23_03_21 11:24:47.058;0;I;1210;808;2101;4;;eb156235;8.422345558756206e-07
23_03_21 11:24:47.188;0;I;1210;808;2101;4;;20ae6c35;8.817023626761511e-07
23_03_21 11:24:47.327;0;I;1210;808;2101;4;;1690ad35;1.2931438959640218e-06
23_03_21 11:24:47.451;0;I;1210;808;2101;4;;00e2ecb6;-7.059657946228981e-06
23_03_21 11:24:47.581;0;I;1210;808;2101;4;;9d96ee35;1.7776216054699034e-06
23_03_21 11:24:47.713;0;I;1210;808;2101;4;;7a0c1435;5.515245220522047e-07
23_03_21 11:24:47.843;0;I;1210;808;2101;4;;87988634;2.5070423248507723e-07
23_03_21 11:24:47.974;0;I;1210;808;2101;4;;a84c9ab6;-4.598481609718874e-06
23_03_21 11:24:48.105;0;I;1210;808;2101;4;;46757334;2.2673802391182107e-07
23_03_21 11:24:48.236;0;I;1210;808;2101;4;;e9219734;2.8150614639343985e-07
23_03_21 11:24:48.368;0;I;1210;808;2101;4;;3d1e9a34;2.8706736543426814e-07
23_03_21 11:24:48.499;0;I;1210;808;2101;4;;6edf81b6;-3.870510226988699e-06
23_03_21 11:24:48.630;0;I;1210;808;2101;4;;95150235;4.846017986892548e-07
23_03_21 11:24:48.765;0;I;1210;808;2101;4;;e1b4ee34;4.4462561277214263e-07
23_03_21 11:24:48.892;0;I;1210;808;2101;4;;bb97c134;3.605944982609799e-07
23_03_21 11:24:49.023;0;I;1210;808;2101;4;;5a8db534;3.381672399882518e-07
23_03_21 11:24:49.155;0;I;1210;808;2101;4;;3da49934;2.8617969860533776e-07
23_03_21 11:24:49.286;0;I;1210;808;2101;4;;f5fb0635;5.028553573538375e-07
23_03_21 11:24:49.418;0;I;1210;808;2101;4;;f23274b6;-3.6388487387739588e-06
23_03_21 11:24:49.548;0;I;1210;808;2101;4;;7b8dcf34;3.865969517846679e-07
23_03_21 11:24:49.680;0;I;1210;808;2101;4;;29720a35;5.157513101039513e-07
23_03_21 11:24:49.811;0;I;1210;808;2101;4;;aa21d634;3.98851000227296e-07
23_03_21 11:24:49.943;0;I;1210;808;2101;4;;215cbe34;3.545729043707979e-07
23_03_21 11:24:50.086;0;I;1210;808;2101;4;;bb64a334;3.043440699457278e-07
23_03_21 11:24:50.204;0;I;1210;808;2101;4;;2410d534;3.968608552895603e-07
23_03_21 11:24:50.336;0;I;1210;808;2101;4;;aed76534;2.1405750771918974e-07
23_03_21 11:24:50.465;0;I;1210;808;2101;4;;314f9e34;2.948741268937738e-07
23_03_21 11:24:50.597;0;I;1210;808;2101;4;;8c399b34;2.8912870675412705e-07
23_03_21 11:24:50.728;0;I;1210;808;2101;4;;34fa8e33;6.657901963080803e-08
23_03_21 11:24:50.860;0;I;1210;808;2101;4;;6a7a2534;1.5411356457661896e-07
23_03_21 11:24:50.995;0;I;1210;808;2101;4;;035fbe34;3.5459387959235755e-07
23_03_21 11:24:51.121;0;I;1210;808;2101;4;;fd1ca534;3.0754736712879094e-07
23_03_21 11:24:51.253;0;I;1210;808;2101;4;;45575434;1.9775787052367377e-07
23_03_21 11:24:51.396;0;I;1210;808;2101;4;;c0698a34;2.5781446311157197e-07
23_03_21 11:24:51.515;0;I;1210;808;2101;4;;b9fdbb34;3.50160718198822e-07
23_03_21 11:24:51.647;0;I;1210;808;2101;4;;db31cd34;3.8220500186980644e-07
23_03_21 11:24:51.776;0;I;1210;808;2101;4;;814bdc34;4.103312960523908e-07
23_03_21 11:24:51.917;0;I;1210;808;2101;4;;56b9bf34;3.5711371992874774e-07
23_03_21 11:24:52.038;0;I;1210;808;2101;4;;ed9dc933;9.388518407149604e-08
23_03_21 11:24:52.169;0;I;1210;808;2101;4;;a89e8f34;2.6751263249025214e-07
23_03_21 11:24:52.299;0;I;1210;808;2101;4;;efe9a434;3.0717589538653556e-07
23_03_21 11:24:52.432;0;I;1210;808;2101;4;;859fc234;3.6251381629881507e-07
23_03_21 11:24:52.559;0;I;1210;808;2101;4;;fde15b34;2.0478178441862838e-07
23_03_21 11:24:52.692;0;I;1210;808;2101;4;;645393b7;-1.756259734975174e-05
23_03_21 11:24:52.823;0;I;1210;808;2101;4;;88763b36;2.793416570057161e-06
23_03_21 11:24:52.963;0;I;1210;808;2101;4;;a60e9c36;4.650867595046293e-06
23_03_21 11:24:53.086;0;I;1210;808;2101;4;;dc875836;3.2265588743030094e-06
23_03_21 11:24:53.219;0;I;1210;808;2101;4;;2c5b0a36;2.0616671463358216e-06
23_03_21 11:24:53.363;0;I;1210;808;2101;4;;34709435;1.1059514690714423e-06
23_03_21 11:24:53.482;0;I;1210;808;2101;4;;26944335;7.285874517037882e-07
23_03_21 11:24:53.614;0;I;1210;808;2101;4;;2003df34;4.1539260564604774e-07
23_03_21 11:24:53.744;0;I;1210;808;2101;4;;4e840637;8.017826985451393e-06
23_03_21 11:24:53.885;0;I;1210;808;2101;4;;158816b6;-2.2430951958085643e-06
23_03_21 11:24:54.004;0;I;1210;808;2101;4;;87ad06b6;-2.0068562207598006e-06
23_03_21 11:24:54.136;0;I;1210;808;2101;4;;8cecd0b5;-1.5566051843052264e-06
23_03_21 11:24:54.265;0;I;1210;808;2101;4;;f93813b5;-5.484467351379863e-07
23_03_21 11:24:54.397;0;I;1210;808;2101;4;;a57f7eb4;-2.370203020518602e-07
23_03_21 11:24:54.525;0;I;1210;808;2101;4;;4c5a5c34;2.0521946453300188e-07
23_03_21 11:24:54.655;0;I;1210;808;2101;4;;c8e74537;1.1796080798376352e-05
23_03_21 11:24:54.785;0;I;1210;808;2101;4;;300662b6;-3.3680225897114724e-06
23_03_21 11:24:54.915;0;I;1210;808;2101;4;;ed2cc0b5;-1.4318189869300113e-06
23_03_21 11:24:55.044;0;I;1210;808;2101;4;;37a85b36;3.2731456940382486e-06
23_03_21 11:24:55.174;0;I;1210;808;2101;4;;3ab8eab4;-4.3719938958020066e-07
23_03_21 11:24:55.305;0;I;1210;808;2101;4;;a7e28eb3;-6.653618100926906e-08
23_03_21 11:24:55.435;0;I;1210;808;2101;4;;9e768034;2.3928163273012615e-07
23_03_21 11:24:55.564;0;I;1210;808;2101;4;;00982e34;1.626031007617712e-07
23_03_21 11:24:55.707;0;I;1210;808;2101;4;;b4427d34;2.3586727593283285e-07
23_03_21 11:24:55.822;0;I;1210;808;2101;4;;69eb7a34;2.3368706081328128e-07
23_03_21 11:24:55.951;0;I;1210;808;2101;4;;8dced634;4.001089166649763e-07
23_03_21 11:24:56.080;0;I;1210;808;2101;4;;f262c134;3.6021043570144684e-07
23_03_21 11:24:56.211;0;I;1210;808;2101;4;;985c80b6;-3.825476596830413e-06
23_03_21 11:24:56.340;0;I;1210;808;2101;4;;516e5bb6;-3.269775561420829e-06
23_03_21 11:24:56.468;0;I;1210;808;2101;4;;54f0d734;4.0221732433565194e-07
23_03_21 11:24:56.598;0;I;1210;808;2101;4;;9e0380b6;-3.815118361671921e-06
23_03_21 11:24:56.733;0;I;1210;808;2101;4;;d609ccb5;-1.520204705229844e-06
23_03_21 11:24:56.858;0;I;1210;808;2101;4;;dd5e8135;9.638857818572433e-07
23_03_21 11:24:56.988;0;I;1210;808;2101;4;;166aa035;1.1951804026466561e-06
23_03_21 11:24:57.117;0;I;1210;808;2101;4;;c3299b35;1.1560554185052752e-06
23_03_21 11:24:57.247;0;I;1210;808;2101;4;;e90e1035;5.366587743083073e-07
23_03_21 11:24:57.377;0;I;1210;808;2101;4;;18561235;5.451452125271317e-07
23_03_21 11:24:57.507;0;I;1210;808;2101;4;;dee09136;4.3475147322169505e-06
23_03_21 11:24:57.645;0;I;1210;808;2101;4;;9a941835;5.684065627065138e-07
23_03_21 11:24:57.767;0;I;1210;808;2101;4;;97d24435;7.332213840527402e-07
23_03_21 11:24:57.898;0;I;1210;808;2101;4;;caf196b6;-4.498496309679467e-06
23_03_21 11:24:58.028;0;I;1210;808;2101;4;;6d73e5b4;-4.2738557226584817e-07
23_03_21 11:24:58.158;0;I;1210;808;2101;4;;a1cf1fb4;-1.4883563892453822e-07
23_03_21 11:24:58.289;0;I;1210;808;2101;4;;331e7334;2.264212497493645e-07
23_03_21 11:24:58.419;0;I;1210;808;2101;4;;761595b4;-2.7769027610702324e-07
23_03_21 11:24:58.549;0;I;1210;808;2101;4;;f91f1035;5.369070663618913e-07
23_03_21 11:24:58.680;0;I;1210;808;2101;4;;afa00235;4.866259928348882e-07
23_03_21 11:24:58.810;0;I;1210;808;2101;4;;80501235;5.45063812751323e-07
23_03_21 11:24:58.940;0;I;1210;808;2101;4;;9cd92b35;6.401912742148852e-07
23_03_21 11:24:59.069;0;I;1210;808;2101;4;;a5813535;6.761641202501778e-07
23_03_21 11:24:59.199;0;I;1210;808;2101;4;;b9009c36;4.649246420740383e-06
23_03_21 11:24:59.330;0;I;1210;808;2101;4;;ca240e35;5.295265737004229e-07
23_03_21 11:24:59.460;0;I;1210;808;2101;4;;f2930b35;5.199682391321403e-07
23_03_21 11:24:59.590;0;I;1210;808;2101;4;;55c20a35;5.169179644326505e-07
23_03_21 11:24:59.720;0;I;1210;808;2101;4;;e849ce34;3.842426394840004e-07
23_03_21 11:24:59.849;0;I;1210;808;2101;4;;3fa6f434;4.556950159440021e-07
23_03_21 11:24:59.978;0;I;1210;808;2101;4;;625062b6;-3.372341325302841e-06
23_03_21 11:25:00.107;0;I;1210;808;2101;4;;c9dfe734;4.318992807839095e-07
23_03_21 11:25:00.236;0;I;1210;808;2101;4;;0ccbc434;3.6655580970546e-07
23_03_21 11:25:00.366;0;I;1210;808;2101;4;;054eda34;4.066243093348021e-07
23_03_21 11:25:00.494;0;I;1210;808;2101;4;;05149234;2.7209185304855055e-07
23_03_21 11:25:00.625;0;I;1210;808;2101;4;;2ed7c834;3.7409466813187464e-07
23_03_21 11:25:00.753;0;I;1210;808;2101;4;;cd581035;5.377340244194784e-07
23_03_21 11:25:00.881;0;I;1210;808;2101;4;;adbe62b6;-3.378761221028981e-06
23_03_21 11:25:01.011;0;I;1210;808;2101;4;;f286fb34;4.6850578883095295e-07
23_03_21 11:25:01.139;0;I;1210;808;2101;4;;29e91c35;5.845382133884414e-07
23_03_21 11:25:01.269;0;I;1210;808;2101;4;;453e0835;5.075456215308805e-07
23_03_21 11:25:01.398;0;I;1210;808;2101;4;;7afe1c35;5.848484079251648e-07
23_03_21 11:25:01.534;0;I;1210;808;2101;4;;ad303735;6.824364504609548e-07
23_03_21 11:25:01.656;0;I;1210;808;2101;4;;990b3ab7;-1.108916421799222e-05
23_03_21 11:25:01.786;0;I;1210;808;2101;4;;02bc1fb4;-1.4876425780130376e-07
23_03_21 11:25:01.915;0;I;1210;808;2101;4;;491cba36;5.546524789679097e-06
23_03_21 11:25:02.046;0;I;1210;808;2101;4;;c92d8935;1.0220620652034995e-06
23_03_21 11:25:02.175;0;I;1210;808;2101;4;;eb1c1335;5.480384857037279e-07
23_03_21 11:25:02.305;0;I;1210;808;2101;4;;90823333;4.179543111604289e-08
23_03_21 11:25:02.435;0;I;1210;808;2101;4;;bc188fb4;-2.665382226041402e-07
23_03_21 11:25:02.564;0;I;1210;808;2101;4;;fd5721b4;-1.5026303401555197e-07
23_03_21 11:25:02.693;0;I;1210;808;2101;4;;280dd836;6.438833224819973e-06
23_03_21 11:25:02.823;0;I;1210;808;2101;4;;605920b5;-5.973470251774415e-07
23_03_21 11:25:02.963;0;I;1210;808;2101;4;;a9c396b5;-1.1232815495532122e-06
23_03_21 11:25:03.081;0;I;1210;808;2101;4;;3afd43b5;-7.30116539671144e-07
23_03_21 11:25:03.208;0;I;1210;808;2101;4;;f47c99b6;-4.574301783577539e-06
23_03_21 11:25:03.337;0;I;1210;808;2101;4;;2437ca34;3.766555209949729e-07
23_03_21 11:25:03.482;0;I;1210;808;2101;4;;3ab81734;1.412999210970156e-07
23_03_21 11:25:03.596;0;I;1210;808;2101;4;;201a81b6;-3.847540938295424e-06
23_03_21 11:25:03.725;0;I;1210;808;2101;4;;e48cb934;3.4561446682346286e-07
23_03_21 11:25:03.854;0;I;1210;808;2101;4;;cc629734;2.819782594087883e-07
23_03_21 11:25:03.990;0;I;1210;808;2101;4;;51347434;2.2743303418337746e-07
23_03_21 11:25:04.111;0;I;1210;808;2101;4;;1d2de734;4.305992717945628e-07
23_03_21 11:25:04.241;0;I;1210;808;2101;4;;32fdd734;4.023109454465157e-07
23_03_21 11:25:04.370;0;I;1210;808;2101;4;;7557bc34;3.5081362170785724e-07
23_03_21 11:25:04.498;0;I;1210;808;2101;4;;fd61d834;4.030443108149484e-07
23_03_21 11:25:04.627;0;I;1210;808;2101;4;;91c9bb34;3.4978123153450724e-07
23_03_21 11:25:04.756;0;I;1210;808;2101;4;;461d35b4;-1.6867588215063734e-07
23_03_21 11:25:04.897;0;I;1210;808;2101;4;;8143ac35;1.2834644849135657e-06
23_03_21 11:25:05.015;0;I;1210;808;2101;4;;c483a035;1.195927779917838e-06
23_03_21 11:25:05.144;0;I;1210;808;2101;4;;368f9035;1.0770515928015811e-06
23_03_21 11:25:05.274;0;I;1210;808;2101;4;;fad15535;7.965423947098316e-07
23_03_21 11:25:05.407;0;I;1210;808;2101;4;;d8413935;6.901368578837719e-07
23_03_21 11:25:05.535;0;I;1210;808;2101;4;;f2346bb6;-3.5048547033511568e-06
23_03_21 11:25:05.662;0;I;1210;808;2101;4;;2276bd36;5.6463914006599225e-06
23_03_21 11:25:05.793;0;I;1210;808;2101;4;;ee2b4b34;1.892182979190693e-07
23_03_21 11:25:05.923;0;I;1210;808;2101;4;;5a0fddb4;-4.11756275298103e-07
23_03_21 11:25:06.052;0;I;1210;808;2101;4;;61ec68b4;-2.1692677876217203e-07
23_03_21 11:25:06.182;0;I;1210;808;2101;4;;e9efeb33;1.098667965493405e-07
23_03_21 11:25:06.322;0;I;1210;808;2101;4;;5fdf8334;2.4563175315961416e-07
23_03_21 11:25:06.442;0;I;1210;808;2101;4;;697485b6;-3.977260803367244e-06
23_03_21 11:25:06.571;0;I;1210;808;2101;4;;9fb39134;2.7139046210322704e-07
23_03_21 11:25:06.702;0;I;1210;808;2101;4;;0b82c334;3.641619912286842e-07
23_03_21 11:25:06.836;0;I;1210;808;2101;4;;971f7eb6;-3.786733714150614e-06
23_03_21 11:25:06.964;0;I;1210;808;2101;4;;d0ae0635;5.017327566747554e-07
23_03_21 11:25:07.091;0;I;1210;808;2101;4;;13306bb6;-3.504571168377879e-06
23_03_21 11:25:07.222;0;I;1210;808;2101;4;;9e8bce34;3.8472074948003865e-07
