Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;regular1_data.mag.x;regular1_data.mag.y;regular1_data.mag.z;temperature1;temperature2
23_03_21 12:06:44.530;0;I;1008;808;2903;20;;a9cf74c603482746028045c78bd201420080f341;-15667.9150390625;10706.0029296875;-50560.0078125;32.45560836791992;30.4375
23_03_21 12:06:44.629;0;I;1008;808;2903;20;;f0d174c6ab442746b37e45c78bd201420080f341;-15668.484375;10705.1669921875;-50558.69921875;32.45560836791992;30.4375
23_03_21 12:06:44.729;0;I;1008;808;2903;20;;49d774c6a24527461e7f45c78bd201420080f341;-15669.8212890625;10705.408203125;-50559.1171875;32.45560836791992;30.4375
23_03_21 12:06:44.830;0;I;1008;808;2903;20;;e1db74c64c492746247c45c78bd201420080f341;-15670.9697265625;10706.32421875;-50556.140625;32.45560836791992;30.4375
23_03_21 12:06:44.931;0;I;1008;808;2903;20;;29de74c6e04c2746757a45c78bd201420080f341;-15671.5400390625;10707.21875;-50554.45703125;32.45560836791992;30.4375
23_03_21 12:06:45.029;0;I;1008;808;2903;20;;f6dd74c6144c2746e87a45c78bd201420080f341;-15671.490234375;10707.01953125;-50554.90625;32.45560836791992;30.4375
23_03_21 12:06:45.135;0;I;1008;808;2903;20;;42dd74c6574e2746b87845c78bd201420080f341;-15671.314453125;10707.5849609375;-50552.71875;32.45560836791992;30.4375
23_03_21 12:06:45.234;0;I;1008;808;2903;20;;10dc74c6eb4e2746517445c7d05408420080f341;-15671.015625;10707.7294921875;-50548.31640625;34.08282470703125;30.4375
23_03_21 12:06:45.334;0;I;1008;808;2903;20;;99de74c68c4d2746b27645c7d05408420080f341;-15671.6494140625;10707.38671875;-50550.6953125;34.08282470703125;30.4375
23_03_21 12:06:45.441;0;I;1008;808;2903;20;;58e374c6fb4a2746dc7b45c7d05408420080f341;-15672.8359375;10706.7451171875;-50555.859375;34.08282470703125;30.4375
23_03_21 12:06:45.539;0;I;1008;808;2903;20;;dbe674c609492746457c45c7d05408420080f341;-15673.7138671875;10706.2587890625;-50556.26953125;34.08282470703125;30.4375
23_03_21 12:06:45.645;0;I;1008;808;2903;20;;bde874c6ee492746e07745c7d05408420080f341;-15674.1845703125;10706.482421875;-50551.875;34.08282470703125;30.4375
23_03_21 12:06:45.744;0;I;1008;808;2903;20;;9feb74c6d04e27462f7345c7d05408420080f341;-15674.9052734375;10707.703125;-50547.18359375;34.08282470703125;30.4375
23_03_21 12:06:45.845;0;I;1008;808;2903;20;;69ee74c6544d2746727445c7d05408420080f341;-15675.6025390625;10707.33203125;-50548.4453125;34.08282470703125;30.4375
23_03_21 12:06:45.956;0;I;1008;808;2903;20;;6bef74c69a4f2746ee7345c7d05408420080f341;-15675.8544921875;10707.900390625;-50547.9296875;34.08282470703125;30.4375
23_03_21 12:06:46.062;0;I;1008;808;2903;20;;24f174c6a24f2746427545c7d05408420080f341;-15676.28515625;10707.908203125;-50549.2578125;34.08282470703125;30.4375
23_03_21 12:06:46.161;0;I;1008;808;2903;20;;35f274c6704c2746967945c7d05408420080f341;-15676.5517578125;10707.109375;-50553.5859375;34.08282470703125;30.4375
23_03_21 12:06:46.262;0;I;1008;808;2903;20;;8ff274c6f3482746637d45c7d05408420080f341;-15676.6396484375;10706.2373046875;-50557.38671875;34.08282470703125;30.4375
23_03_21 12:06:46.361;0;I;1008;808;2903;20;;ecef74c678492746098045c7d05408420080f341;-15675.98046875;10706.3671875;-50560.03515625;34.08282470703125;30.4375
23_03_21 12:06:46.461;0;I;1008;808;2903;20;;08ec74c68a4b2746a88145c7d05408420080f341;-15675.0078125;10706.884765625;-50561.65625;34.08282470703125;30.4375
23_03_21 12:06:46.562;0;I;1008;808;2903;20;;d8e574c63c4c27469b8545c7d05408420080f341;-15673.4609375;10707.05859375;-50565.60546875;34.08282470703125;30.4375
23_03_21 12:06:46.661;0;I;1008;808;2903;20;;2ce474c6534d2746628845c7d05408420080f341;-15673.04296875;10707.3310546875;-50568.3828125;34.08282470703125;30.4375
23_03_21 12:06:46.761;0;I;1008;808;2903;20;;b0e174c6da4a2746808745c7d05408420080f341;-15672.421875;10706.712890625;-50567.5;34.08282470703125;30.4375
23_03_21 12:06:46.871;0;I;1008;808;2903;20;;95e074c6624c27463a7e45c7d05408420080f341;-15672.1455078125;10707.095703125;-50558.2265625;34.08282470703125;30.4375
23_03_21 12:06:46.970;0;I;1008;808;2903;20;;eddf74c6394f27464c7445c7d05408420080f341;-15671.9814453125;10707.8056640625;-50548.296875;34.08282470703125;30.4375
23_03_21 12:06:47.068;0;I;1008;808;2903;20;;d6e174c6f04f2746107045c7d05408420080f341;-15672.458984375;10707.984375;-50544.0625;34.08282470703125;30.4375
23_03_21 12:06:47.170;0;I;1008;808;2903;20;;02e274c66c502746577345c7d05408420080f341;-15672.501953125;10708.10546875;-50547.33984375;34.08282470703125;30.4375
23_03_21 12:06:47.276;0;I;1008;808;2903;20;;fade74c6934d27466e7745c7cc1f03420080f341;-15671.744140625;10707.3935546875;-50551.4296875;32.78105163574219;30.4375
23_03_21 12:06:47.376;0;I;1008;808;2903;20;;1cdd74c6784d2746e57645c7cc1f03420080f341;-15671.27734375;10707.3671875;-50550.89453125;32.78105163574219;30.4375
23_03_21 12:06:47.476;0;I;1008;808;2903;20;;ebdc74c6204e27461e7945c7cc1f03420080f341;-15671.2294921875;10707.53125;-50553.1171875;32.78105163574219;30.4375
23_03_21 12:06:47.577;0;I;1008;808;2903;20;;72de74c6764d27461e7e45c7cc1f03420080f341;-15671.611328125;10707.365234375;-50558.1171875;32.78105163574219;30.4375
23_03_21 12:06:47.676;0;I;1008;808;2903;20;;74dd74c6ce4b2746618345c7cc1f03420080f341;-15671.36328125;10706.951171875;-50563.37890625;32.78105163574219;30.4375
23_03_21 12:06:47.774;0;I;1008;808;2903;20;;5eda74c6324c2746c18345c7cc1f03420080f341;-15670.591796875;10707.048828125;-50563.75390625;32.78105163574219;30.4375
23_03_21 12:06:47.880;0;I;1008;808;2903;20;;0ad674c6144f27469d7d45c7cc1f03420080f341;-15669.509765625;10707.76953125;-50557.61328125;32.78105163574219;30.4375
23_03_21 12:06:47.980;0;I;1008;808;2903;20;;ded074c640512746e67845c7cc1f03420080f341;-15668.216796875;10708.3125;-50552.8984375;32.78105163574219;30.4375
23_03_21 12:06:48.080;0;I;1008;808;2903;20;;dfcd74c69b512746e87545c7cc1f03420080f341;-15667.4677734375;10708.4013671875;-50549.90625;32.78105163574219;30.4375
23_03_21 12:06:48.186;0;I;1008;808;2903;20;;31cb74c68d4c2746117545c7cc1f03420080f341;-15666.7978515625;10707.1376953125;-50549.06640625;32.78105163574219;30.4375
23_03_21 12:06:48.287;0;I;1008;808;2903;20;;7ac674c6454d2746337245c712a209420080f341;-15665.619140625;10707.3173828125;-50546.19921875;34.40827178955078;30.4375
23_03_21 12:06:48.393;0;I;1008;808;2903;20;;25c074c6685027464e7045c712a209420080f341;-15664.0361328125;10708.1015625;-50544.3046875;34.40827178955078;30.4375
23_03_21 12:06:48.489;0;I;1008;808;2903;20;;c9bc74c635562746886e45c712a209420080f341;-15663.1962890625;10709.5517578125;-50542.53125;34.40827178955078;30.4375
23_03_21 12:06:48.589;0;I;1008;808;2903;20;;31bc74c68c572746e76e45c712a209420080f341;-15663.0478515625;10709.88671875;-50542.90234375;34.40827178955078;30.4375
23_03_21 12:06:48.691;0;I;1008;808;2903;20;;4fba74c6a15727461b7545c712a209420080f341;-15662.5771484375;10709.9072265625;-50549.10546875;34.40827178955078;30.4375
23_03_21 12:06:48.797;0;I;1008;808;2903;20;;5cb774c660582746687745c712a209420080f341;-15661.83984375;10710.09375;-50551.40625;34.40827178955078;30.4375
23_03_21 12:06:48.900;0;I;1008;808;2903;20;;3fb674c6915d2746c27045c712a209420080f341;-15661.5615234375;10711.3916015625;-50544.7578125;34.40827178955078;30.4375
23_03_21 12:06:49.000;0;I;1008;808;2903;20;;f3b874c6e3622746f36c45c712a209420080f341;-15662.2373046875;10712.7216796875;-50540.94921875;34.40827178955078;30.4375
23_03_21 12:06:49.099;0;I;1008;808;2903;20;;06bb74c62c632746a96d45c712a209420080f341;-15662.755859375;10712.79296875;-50541.66015625;34.40827178955078;30.4375
23_03_21 12:06:49.200;0;I;1008;808;2903;20;;b1bd74c61c6227462c6e45c753ef0a420080f341;-15663.4228515625;10712.52734375;-50542.171875;34.73371505737305;30.4375
23_03_21 12:06:49.299;0;I;1008;808;2903;20;;46bd74c6f46127461e7245c753ef0a420080f341;-15663.318359375;10712.48828125;-50546.1171875;34.73371505737305;30.4375
23_03_21 12:06:49.405;0;I;1008;808;2903;20;;0fbb74c6226427462f7045c753ef0a420080f341;-15662.7646484375;10713.033203125;-50544.18359375;34.73371505737305;30.4375
23_03_21 12:06:49.504;0;I;1008;808;2903;20;;c1b674c6a5612746db7345c753ef0a420080f341;-15661.6884765625;10712.4111328125;-50547.85546875;34.73371505737305;30.4375
23_03_21 12:06:49.605;0;I;1008;808;2903;20;;e4b374c6925f2746d07745c753ef0a420080f341;-15660.97265625;10711.892578125;-50551.8125;34.73371505737305;30.4375
23_03_21 12:06:49.717;0;I;1008;808;2903;20;;73b474c6ac5c27467e7945c753ef0a420080f341;-15661.1123046875;10711.16796875;-50553.4921875;34.73371505737305;30.4375
23_03_21 12:06:49.814;0;I;1008;808;2903;20;;c9b674c68f592746067c45c753ef0a420080f341;-15661.6962890625;10710.3896484375;-50556.0234375;34.73371505737305;30.4375
23_03_21 12:06:49.925;0;I;1008;808;2903;20;;a4b674c6de582746947b45c753ef0a420080f341;-15661.66015625;10710.216796875;-50555.578125;34.73371505737305;30.4375
23_03_21 12:06:50.025;0;I;1008;808;2903;20;;87b474c6fd592746ac7945c753ef0a420080f341;-15661.1318359375;10710.4970703125;-50553.671875;34.73371505737305;30.4375
23_03_21 12:06:50.130;0;I;1008;808;2903;20;;a4b074c6c45c27468c7745c753ef0a420080f341;-15660.16015625;10711.19140625;-50551.546875;34.73371505737305;30.4375
23_03_21 12:06:50.232;0;I;1008;808;2903;20;;9bac74c6985c2746b97645c78f0707420080f341;-15659.1513671875;10711.1484375;-50550.72265625;33.757381439208984;30.4375
23_03_21 12:06:50.334;0;I;1008;808;2903;20;;95a874c6d05a2746147345c78f0707420080f341;-15658.1455078125;10710.703125;-50547.078125;33.757381439208984;30.4375
23_03_21 12:06:50.429;0;I;1008;808;2903;20;;19a874c6085b2746227345c78f0707420080f341;-15658.0244140625;10710.7578125;-50547.1328125;33.757381439208984;30.4375
23_03_21 12:06:50.535;0;I;1008;808;2903;20;;d3a874c692582746527445c78f0707420080f341;-15658.2060546875;10710.142578125;-50548.3203125;33.757381439208984;30.4375
23_03_21 12:06:50.640;0;I;1008;808;2903;20;;dda974c670572746467645c78f0707420080f341;-15658.4658203125;10709.859375;-50550.2734375;33.757381439208984;30.4375
23_03_21 12:06:50.746;0;I;1008;808;2903;20;;02a674c62f572746bd7645c78f0707420080f341;-15657.501953125;10709.7958984375;-50550.73828125;33.757381439208984;30.4375
23_03_21 12:06:50.845;0;I;1008;808;2903;20;;95a174c6ef572746727345c78f0707420080f341;-15656.3955078125;10709.9833984375;-50547.4453125;33.757381439208984;30.4375
23_03_21 12:06:50.949;0;I;1008;808;2903;20;;eba274c64a592746ba6f45c78f0707420080f341;-15656.7294921875;10710.322265625;-50543.7265625;33.757381439208984;30.4375
23_03_21 12:06:51.049;0;I;1008;808;2903;20;;d3a474c6cd562746217245c78f0707420080f341;-15657.2060546875;10709.7001953125;-50546.12890625;33.757381439208984;30.4375
23_03_21 12:06:51.154;0;I;1008;808;2903;20;;aba374c642542746477445c78f0707420080f341;-15656.9169921875;10709.064453125;-50548.27734375;33.757381439208984;30.4375
23_03_21 12:06:51.251;0;I;1008;808;2903;20;;8da274c6ba5627468f7445c78bd201420080f341;-15656.6376953125;10709.681640625;-50548.55859375;32.45560836791992;30.4375
23_03_21 12:06:51.355;0;I;1008;808;2903;20;;f69a74c6705927463b7645c78bd201420080f341;-15654.740234375;10710.359375;-50550.23046875;32.45560836791992;30.4375
23_03_21 12:06:51.454;0;I;1008;808;2903;20;;8c9274c6c25a2746077a45c78bd201420080f341;-15652.63671875;10710.689453125;-50554.02734375;32.45560836791992;30.4375
23_03_21 12:06:51.555;0;I;1008;808;2903;20;;429074c6e25927469f7d45c78bd201420080f341;-15652.064453125;10710.470703125;-50557.62109375;32.45560836791992;30.4375
23_03_21 12:06:51.655;0;I;1008;808;2903;20;;8d8d74c6835a2746b38045c78bd201420080f341;-15651.3876953125;10710.6279296875;-50560.69921875;32.45560836791992;30.4375
23_03_21 12:06:51.761;0;I;1008;808;2903;20;;a98d74c69a5a2746d58145c78bd201420080f341;-15651.4150390625;10710.650390625;-50561.83203125;32.45560836791992;30.4375
23_03_21 12:06:51.865;0;I;1008;808;2903;20;;ae8e74c6ba572746ca8545c78bd201420080f341;-15651.669921875;10709.931640625;-50565.7890625;32.45560836791992;30.4375
23_03_21 12:06:51.970;0;I;1008;808;2903;20;;4e9074c687542746498445c78bd201420080f341;-15652.076171875;10709.1318359375;-50564.28515625;32.45560836791992;30.4375
23_03_21 12:06:52.070;0;I;1008;808;2903;20;;e29374c63d4d2746888445c78bd201420080f341;-15652.970703125;10707.3095703125;-50564.53125;32.45560836791992;30.4375
23_03_21 12:06:52.176;0;I;1008;808;2903;20;;ae9d74c634472746318345c78bd201420080f341;-15655.419921875;10705.80078125;-50563.19140625;32.45560836791992;30.4375
23_03_21 12:06:52.274;0;I;1008;808;2903;20;;0bae74c6bb3b27461c8345c753ef0a420080f341;-15659.5107421875;10702.9326171875;-50563.109375;34.73371505737305;30.4375
23_03_21 12:06:52.379;0;I;1008;808;2903;20;;b6c174c65c2f2746f87f45c753ef0a420080f341;-15664.427734375;10699.83984375;-50559.96875;34.73371505737305;30.4375
23_03_21 12:06:52.485;0;I;1008;808;2903;20;;96cf74c6d5272746897a45c753ef0a420080f341;-15667.896484375;10697.9580078125;-50554.53515625;34.73371505737305;30.4375
23_03_21 12:06:52.586;0;I;1008;808;2903;20;;5ed574c649202746197b45c753ef0a420080f341;-15669.341796875;10696.0712890625;-50555.09765625;34.73371505737305;30.4375
23_03_21 12:06:52.687;0;I;1008;808;2903;20;;1ed674c6a01d2746d57f45c753ef0a420080f341;-15669.529296875;10695.40625;-50559.83203125;34.73371505737305;30.4375
23_03_21 12:06:52.784;0;I;1008;808;2903;20;;06d474c64c182746ce8345c753ef0a420080f341;-15669.005859375;10694.07421875;-50563.8046875;34.73371505737305;30.4375
23_03_21 12:06:52.885;0;I;1008;808;2903;20;;d5d074c6c2192746f28045c753ef0a420080f341;-15668.2080078125;10694.439453125;-50560.9453125;34.73371505737305;30.4375
23_03_21 12:06:52.986;0;I;1008;808;2903;20;;40d074c66a1a2746677e45c753ef0a420080f341;-15668.0625;10694.603515625;-50558.40234375;34.73371505737305;30.4375
23_03_21 12:06:53.091;0;I;1008;808;2903;20;;c7cf74c6771b2746d17a45c753ef0a420080f341;-15667.9443359375;10694.8662109375;-50554.81640625;34.73371505737305;30.4375
23_03_21 12:06:53.201;0;I;1008;808;2903;20;;19d374c61c212746787845c78bd201420080f341;-15668.7744140625;10696.27734375;-50552.46875;32.45560836791992;30.4375
23_03_21 12:06:53.304;0;I;1008;808;2903;20;;16d874c6ea212746767745c78bd201420080f341;-15670.021484375;10696.478515625;-50551.4609375;32.45560836791992;30.4375
23_03_21 12:06:53.404;0;I;1008;808;2903;20;;cddc74c68b2427462d7645c78bd201420080f341;-15671.2001953125;10697.1357421875;-50550.17578125;32.45560836791992;30.4375
23_03_21 12:06:53.504;0;I;1008;808;2903;20;;03de74c6372527460c7745c78bd201420080f341;-15671.5029296875;10697.3037109375;-50551.046875;32.45560836791992;30.4375
23_03_21 12:06:53.610;0;I;1008;808;2903;20;;3ddb74c6d4232746917b45c78bd201420080f341;-15670.8095703125;10696.95703125;-50555.56640625;32.45560836791992;30.4375
23_03_21 12:06:53.712;0;I;1008;808;2903;20;;02d874c690232746188045c78bd201420080f341;-15670.001953125;10696.890625;-50560.09375;32.45560836791992;30.4375
23_03_21 12:06:53.811;0;I;1008;808;2903;20;;d5d574c635212746088445c78bd201420080f341;-15669.4580078125;10696.3017578125;-50564.03125;32.45560836791992;30.4375
23_03_21 12:06:53.910;0;I;1008;808;2903;20;;10d674c621222746a48545c78bd201420080f341;-15669.515625;10696.5322265625;-50565.640625;32.45560836791992;30.4375
23_03_21 12:06:54.010;0;I;1008;808;2903;20;;9bd774c6ba212746678845c78bd201420080f341;-15669.9013671875;10696.431640625;-50568.40234375;32.45560836791992;30.4375
23_03_21 12:06:54.114;0;I;1008;808;2903;20;;dad874c6dc212746d68745c78bd201420080f341;-15670.212890625;10696.46484375;-50567.8359375;32.45560836791992;30.4375
23_03_21 12:06:54.214;0;I;1008;808;2903;20;;7ed674c6832527463a8645c753ef0a420080f341;-15669.623046875;10697.3779296875;-50566.2265625;34.73371505737305;30.4375
23_03_21 12:06:54.321;0;I;1008;808;2903;20;;7ad474c69b262746df8345c753ef0a420080f341;-15669.119140625;10697.6513671875;-50563.87109375;34.73371505737305;30.4375
23_03_21 12:06:54.425;0;I;1008;808;2903;20;;7fd674c69f262746638045c753ef0a420080f341;-15669.6240234375;10697.6552734375;-50560.38671875;34.73371505737305;30.4375
23_03_21 12:06:54.530;0;I;1008;808;2903;20;;13d374c6fc222746ad8245c753ef0a420080f341;-15668.7685546875;10696.74609375;-50562.67578125;34.73371505737305;30.4375
23_03_21 12:06:54.631;0;I;1008;808;2903;20;;d7d274c6e2232746208245c753ef0a420080f341;-15668.7099609375;10696.970703125;-50562.125;34.73371505737305;30.4375
23_03_21 12:06:54.742;0;I;1008;808;2903;20;;78d474c688262746598445c753ef0a420080f341;-15669.1171875;10697.6328125;-50564.34765625;34.73371505737305;30.4375
23_03_21 12:06:54.841;0;I;1008;808;2903;20;;b3d474c621292746188645c753ef0a420080f341;-15669.1748046875;10698.2822265625;-50566.09375;34.73371505737305;30.4375
23_03_21 12:06:54.945;0;I;1008;808;2903;20;;0bd874c6652a2746728545c753ef0a420080f341;-15670.0107421875;10698.5986328125;-50565.4453125;34.73371505737305;30.4375
23_03_21 12:06:55.044;0;I;1008;808;2903;20;;ead774c6d62927461a8545c753ef0a420080f341;-15669.978515625;10698.458984375;-50565.1015625;34.73371505737305;30.4375
23_03_21 12:06:55.151;0;I;1008;808;2903;20;;07d874c6a32a2746848345c753ef0a420080f341;-15670.0068359375;10698.6591796875;-50563.515625;34.73371505737305;30.4375
23_03_21 12:06:55.257;0;I;1008;808;2903;20;;8ed974c6f62f2746a18045c78f0707420080f341;-15670.388671875;10699.990234375;-50560.62890625;33.757381439208984;30.4375
23_03_21 12:06:55.354;0;I;1008;808;2903;20;;72de74c6513227463e8145c78f0707420080f341;-15671.611328125;10700.5791015625;-50561.2421875;33.757381439208984;30.4375
23_03_21 12:06:55.454;0;I;1008;808;2903;20;;74df74c6343127463e8245c78f0707420080f341;-15671.86328125;10700.30078125;-50562.2421875;33.757381439208984;30.4375
23_03_21 12:06:55.559;0;I;1008;808;2903;20;;5fde74c67f3127466c8245c78f0707420080f341;-15671.5927734375;10700.3740234375;-50562.421875;33.757381439208984;30.4375
23_03_21 12:06:55.670;0;I;1008;808;2903;20;;76db74c61c3427461a8445c78f0707420080f341;-15670.865234375;10701.02734375;-50564.1015625;33.757381439208984;30.4375
23_03_21 12:06:55.771;0;I;1008;808;2903;20;;31d674c6083627466e8745c78f0707420080f341;-15669.5478515625;10701.5078125;-50567.4296875;33.757381439208984;30.4375
23_03_21 12:06:55.874;0;I;1008;808;2903;20;;8fd274c6b03b2746d08645c78f0707420080f341;-15668.6396484375;10702.921875;-50566.8125;33.757381439208984;30.4375
23_03_21 12:06:55.976;0;I;1008;808;2903;20;;64d174c6a33b2746ae8045c78f0707420080f341;-15668.34765625;10702.9091796875;-50560.6796875;33.757381439208984;30.4375
23_03_21 12:06:56.078;0;I;1008;808;2903;20;;fbd274c690382746b57b45c78f0707420080f341;-15668.7451171875;10702.140625;-50555.70703125;33.757381439208984;30.4375
23_03_21 12:06:56.180;0;I;1008;808;2903;20;;d1d274c6833827464b7b45c78f0707420080f341;-15668.7041015625;10702.1279296875;-50555.29296875;33.757381439208984;30.4375
23_03_21 12:06:56.280;0;I;1008;808;2903;20;;c2d074c60e3b2746417e45c753ef0a420080f341;-15668.189453125;10702.763671875;-50558.25390625;34.73371505737305;30.4375
23_03_21 12:06:56.381;0;I;1008;808;2903;20;;8ed174c6183e2746297f45c753ef0a420080f341;-15668.388671875;10703.5234375;-50559.16015625;34.73371505737305;30.4375
23_03_21 12:06:56.481;0;I;1008;808;2903;20;;f6d174c6f93e2746318145c753ef0a420080f341;-15668.490234375;10703.7431640625;-50561.19140625;34.73371505737305;30.4375
23_03_21 12:06:56.582;0;I;1008;808;2903;20;;add274c6883e2746918145c753ef0a420080f341;-15668.6689453125;10703.6328125;-50561.56640625;34.73371505737305;30.4375
23_03_21 12:06:56.681;0;I;1008;808;2903;20;;26d374c6c03d2746487b45c753ef0a420080f341;-15668.787109375;10703.4375;-50555.28125;34.73371505737305;30.4375
23_03_21 12:06:56.779;0;I;1008;808;2903;20;;0fd674c6f63c2746e27a45c753ef0a420080f341;-15669.5146484375;10703.240234375;-50554.8828125;34.73371505737305;30.4375
23_03_21 12:06:56.884;0;I;1008;808;2903;20;;4bd774c6363e2746167f45c753ef0a420080f341;-15669.8232421875;10703.552734375;-50559.0859375;34.73371505737305;30.4375
23_03_21 12:06:56.986;0;I;1008;808;2903;20;;1fd574c622442746768145c753ef0a420080f341;-15669.2802734375;10705.033203125;-50561.4609375;34.73371505737305;30.4375
23_03_21 12:06:57.092;0;I;1008;808;2903;20;;cad074c67d462746988845c753ef0a420080f341;-15668.197265625;10705.6220703125;-50568.59375;34.73371505737305;30.4375
23_03_21 12:06:57.200;0;I;1008;808;2903;20;;18cc74c6e3472746788c45c70d6d04420080f341;-15667.0234375;10705.9716796875;-50572.46875;33.10649490356445;30.4375
23_03_21 12:06:57.293;0;I;1008;808;2903;20;;75ca74c6754b2746508645c70d6d04420080f341;-15666.6142578125;10706.8642578125;-50566.3125;33.10649490356445;30.4375
23_03_21 12:06:57.395;0;I;1008;808;2903;20;;23cb74c6bc4e27466f7f45c70d6d04420080f341;-15666.7841796875;10707.68359375;-50559.43359375;33.10649490356445;30.4375
23_03_21 12:06:57.494;0;I;1008;808;2903;20;;68cc74c648532746ce7e45c70d6d04420080f341;-15667.1015625;10708.8203125;-50558.8046875;33.10649490356445;30.4375
23_03_21 12:06:57.600;0;I;1008;808;2903;20;;d3cc74c6a6582746a47f45c70d6d04420080f341;-15667.2060546875;10710.162109375;-50559.640625;33.10649490356445;30.4375
23_03_21 12:06:57.700;0;I;1008;808;2903;20;;79c974c62c5b2746bc7b45c70d6d04420080f341;-15666.3681640625;10710.79296875;-50555.734375;33.10649490356445;30.4375
23_03_21 12:06:57.810;0;I;1008;808;2903;20;;24c774c6575e2746d37645c70d6d04420080f341;-15665.78515625;10711.5849609375;-50550.82421875;33.10649490356445;30.4375
23_03_21 12:06:57.909;0;I;1008;808;2903;20;;bfc674c63c5d2746837445c70d6d04420080f341;-15665.6865234375;10711.30859375;-50548.51171875;33.10649490356445;30.4375
23_03_21 12:06:58.014;0;I;1008;808;2903;20;;f9cb74c60f5d27465f7145c70d6d04420080f341;-15666.9931640625;10711.2646484375;-50545.37109375;33.10649490356445;30.4375
23_03_21 12:06:58.114;0;I;1008;808;2903;20;;9fcd74c6635b2746d76f45c70d6d04420080f341;-15667.4052734375;10710.8466796875;-50543.83984375;33.10649490356445;30.4375
23_03_21 12:06:58.215;0;I;1008;808;2903;20;;7ebd74c6464d2746236745c7d05408420000f341;-15663.373046875;10707.318359375;-50535.13671875;34.08282470703125;30.375
23_03_21 12:06:58.314;0;I;1008;808;2903;20;;a2bc74c6214b27462b6b45c7d05408420000f341;-15663.158203125;10706.7822265625;-50539.16796875;34.08282470703125;30.375
