Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;regular1_data.mag.x;regular1_data.mag.y;regular1_data.mag.z;temperature1;temperature2
23_03_21 11:53:03.281;0;I;1008;808;2903;20;;41bd6cc79a86d0c780b78fc30d6d04420080f041;-60605.25390625;-106765.203125;-287.43359375;33.10649490356445;30.0625
23_03_21 11:53:03.386;0;I;1008;808;2903;20;;2bc16cc7da85d0c750418fc30d6d04420080f041;-60609.16796875;-106763.703125;-286.51025390625;33.10649490356445;30.0625
23_03_21 11:53:03.492;0;I;1008;808;2903;20;;04c76cc7db83d0c7704590c30d6d04420080f041;-60615.015625;-106759.7109375;-288.54248046875;33.10649490356445;30.0625
23_03_21 11:53:03.592;0;I;1008;808;2903;20;;34ca6cc7bf82d0c7c0c891c30d6d04420080f041;-60618.203125;-106757.4921875;-291.568359375;33.10649490356445;30.0625
23_03_21 11:53:03.690;0;I;1008;808;2903;20;;47ca6cc70f82d0c7200391c30d6d04420080f041;-60618.27734375;-106756.1171875;-290.0244140625;33.10649490356445;30.0625
23_03_21 11:53:03.796;0;I;1008;808;2903;20;;90c86cc7b081d0c7602e8fc30d6d04420080f041;-60616.5625;-106755.375;-286.3623046875;33.10649490356445;30.0625
23_03_21 11:53:03.897;0;I;1008;808;2903;20;;63c76cc74b81d0c750ad8dc30d6d04420080f041;-60615.38671875;-106754.5859375;-283.35400390625;33.10649490356445;30.0625
23_03_21 11:53:04.004;0;I;1008;808;2903;20;;7ec56cc73d81d0c710c68cc30d6d04420080f041;-60613.4921875;-106754.4765625;-281.54736328125;33.10649490356445;30.0625
23_03_21 11:53:04.112;0;I;1008;808;2903;20;;95c46cc7a881d0c750048cc30d6d04420080f041;-60612.58203125;-106755.3125;-280.03369140625;33.10649490356445;30.0625
23_03_21 11:53:04.211;0;I;1008;808;2903;20;;c8c26cc7d282d0c7f0cd8cc30d6d04420080f041;-60610.78125;-106757.640625;-281.60888671875;33.10649490356445;30.0625
23_03_21 11:53:04.312;0;I;1008;808;2903;20;;5fc16cc78782d0c7302b8cc30d6d04420080f041;-60609.37109375;-106757.0546875;-280.33740234375;33.10649490356445;30.0625
23_03_21 11:53:04.411;0;I;1008;808;2903;20;;bbbf6cc71682d0c710b98ec30d6d04420080f041;-60607.73046875;-106756.171875;-285.44580078125;33.10649490356445;30.0625
23_03_21 11:53:04.516;0;I;1008;808;2903;20;;03be6cc74a81d0c7006b8dc30d6d04420080f041;-60606.01171875;-106754.578125;-282.8359375;33.10649490356445;30.0625
23_03_21 11:53:04.617;0;I;1008;808;2903;20;;2fbd6cc79780d0c7d0138bc30d6d04420080f041;-60605.18359375;-106753.1796875;-278.15478515625;33.10649490356445;30.0625
23_03_21 11:53:04.722;0;I;1008;808;2903;20;;f3bb6cc72f80d0c7f0318cc30d6d04420080f041;-60603.94921875;-106752.3671875;-280.39013671875;33.10649490356445;30.0625
23_03_21 11:53:04.831;0;I;1008;808;2903;20;;caba6cc7ae80d0c7202e90c30d6d04420080f041;-60602.7890625;-106753.359375;-288.3603515625;33.10649490356445;30.0625
23_03_21 11:53:04.931;0;I;1008;808;2903;20;;f9b96cc78681d0c7309892c30d6d04420080f041;-60601.97265625;-106755.046875;-293.18896484375;33.10649490356445;30.0625
23_03_21 11:53:05.031;0;I;1008;808;2903;20;;77b86cc7b781d0c7201592c30d6d04420080f041;-60600.46484375;-106755.4296875;-292.1650390625;33.10649490356445;30.0625
23_03_21 11:53:05.137;0;I;1008;808;2903;20;;eeb56cc77681d0c7004f92c30d6d04420080f041;-60597.9296875;-106754.921875;-292.6171875;33.10649490356445;30.0625
23_03_21 11:53:05.241;0;I;1008;808;2903;20;;45b46cc7b080d0c780b290c38f0707420080f041;-60596.26953125;-106753.375;-289.39453125;33.757381439208984;30.0625
23_03_21 11:53:05.341;0;I;1008;808;2903;20;;1bb36cc71681d0c7e05492c38f0707420080f041;-60595.10546875;-106754.171875;-292.6630859375;33.757381439208984;30.0625
23_03_21 11:53:05.440;0;I;1008;808;2903;20;;9bb26cc74881d0c7800c93c38f0707420080f041;-60594.60546875;-106754.5625;-294.09765625;33.757381439208984;30.0625
23_03_21 11:53:05.541;0;I;1008;808;2903;20;;eab26cc7e080d0c7709d90c38f0707420080f041;-60594.9140625;-106753.75;-289.22998046875;33.757381439208984;30.0625
23_03_21 11:53:05.641;0;I;1008;808;2903;20;;02b36cc72180d0c770398dc38f0707420080f041;-60595.0078125;-106752.2578125;-282.44873046875;33.757381439208984;30.0625
23_03_21 11:53:05.741;0;I;1008;808;2903;20;;5bb36cc74780d0c710888ac38f0707420080f041;-60595.35546875;-106752.5546875;-277.06298828125;33.757381439208984;30.0625
23_03_21 11:53:05.850;0;I;1008;808;2903;20;;6ab36cc7ae80d0c7a0128bc38f0707420080f041;-60595.4140625;-106753.359375;-278.1455078125;33.757381439208984;30.0625
23_03_21 11:53:05.951;0;I;1008;808;2903;20;;36b46cc73681d0c7d0f28fc38f0707420080f041;-60596.2109375;-106754.421875;-287.89697265625;33.757381439208984;30.0625
23_03_21 11:53:06.050;0;I;1008;808;2903;20;;4db56cc7de81d0c7c09291c38f0707420080f041;-60597.30078125;-106755.734375;-291.146484375;33.757381439208984;30.0625
23_03_21 11:53:06.150;0;I;1008;808;2903;20;;d5b56cc76f82d0c7602591c38f0707420080f041;-60597.83203125;-106756.8671875;-290.2919921875;33.757381439208984;30.0625
23_03_21 11:53:06.250;0;I;1008;808;2903;20;;ccb56cc77e82d0c7706f8fc3d05408420080f041;-60597.796875;-106756.984375;-286.87060546875;34.08282470703125;30.0625
23_03_21 11:53:06.356;0;I;1008;808;2903;20;;f6b56cc72482d0c760eb8cc3d05408420080f041;-60597.9609375;-106756.28125;-281.8388671875;34.08282470703125;30.0625
23_03_21 11:53:06.456;0;I;1008;808;2903;20;;04b66cc7ea81d0c7d0228bc3d05408420080f041;-60598.015625;-106755.828125;-278.27197265625;34.08282470703125;30.0625
23_03_21 11:53:06.568;0;I;1008;808;2903;20;;37b76cc78c82d0c720328ec3d05408420080f041;-60599.21484375;-106757.09375;-284.3916015625;34.08282470703125;30.0625
23_03_21 11:53:06.665;0;I;1008;808;2903;20;;c8b76cc7e082d0c7e0978fc3d05408420080f041;-60599.78125;-106757.75;-287.1865234375;34.08282470703125;30.0625
23_03_21 11:53:06.771;0;I;1008;808;2903;20;;e9b76cc71c83d0c770ff90c3d05408420080f041;-60599.91015625;-106758.21875;-289.99560546875;34.08282470703125;30.0625
23_03_21 11:53:06.870;0;I;1008;808;2903;20;;10b86cc70983d0c750fc91c3d05408420080f041;-60600.0625;-106758.0703125;-291.97119140625;34.08282470703125;30.0625
23_03_21 11:53:06.970;0;I;1008;808;2903;20;;6eb76cc70183d0c7804094c3d05408420080f041;-60599.4296875;-106758.0078125;-296.50390625;34.08282470703125;30.0625
23_03_21 11:53:07.071;0;I;1008;808;2903;20;;56b76cc7c082d0c770ad93c3d05408420080f041;-60599.3359375;-106757.5;-295.35498046875;34.08282470703125;30.0625
23_03_21 11:53:07.171;0;I;1008;808;2903;20;;c4b66cc7bc82d0c7700192c3d05408420080f041;-60598.765625;-106757.46875;-292.01123046875;34.08282470703125;30.0625
23_03_21 11:53:07.270;0;I;1008;808;2903;20;;74b66cc79d82d0c7e05a8fc353ef0a420080f041;-60598.453125;-106757.2265625;-286.7099609375;34.73371505737305;30.0625
23_03_21 11:53:07.371;0;I;1008;808;2903;20;;b3b66cc7e482d0c740478dc353ef0a420080f041;-60598.69921875;-106757.78125;-282.556640625;34.73371505737305;30.0625
23_03_21 11:53:07.476;0;I;1008;808;2903;20;;e1b66cc70a83d0c7001690c353ef0a420080f041;-60598.87890625;-106758.078125;-288.171875;34.73371505737305;30.0625
23_03_21 11:53:07.577;0;I;1008;808;2903;20;;3db76cc7ce82d0c7b0ac94c353ef0a420080f041;-60599.23828125;-106757.609375;-297.34912109375;34.73371505737305;30.0625
23_03_21 11:53:07.681;0;I;1008;808;2903;20;;80b76cc75282d0c7403695c353ef0a420080f041;-60599.5;-106756.640625;-298.423828125;34.73371505737305;30.0625
23_03_21 11:53:07.780;0;I;1008;808;2903;20;;6bb76cc79a81d0c780df91c353ef0a420080f041;-60599.41796875;-106755.203125;-291.74609375;34.73371505737305;30.0625
23_03_21 11:53:07.881;0;I;1008;808;2903;20;;bdb76cc75a81d0c790988ec353ef0a420080f041;-60599.73828125;-106754.703125;-285.19189453125;34.73371505737305;30.0625
23_03_21 11:53:07.983;0;I;1008;808;2903;20;;3fb86cc79981d0c740ee8bc353ef0a420080f041;-60600.24609375;-106755.1953125;-279.861328125;34.73371505737305;30.0625
23_03_21 11:53:08.086;0;I;1008;808;2903;20;;6bb76cc7fb81d0c780ff89c353ef0a420080f041;-60599.41796875;-106755.9609375;-275.99609375;34.73371505737305;30.0625
23_03_21 11:53:08.187;0;I;1008;808;2903;20;;f9b76cc7c781d0c7009989c353ef0a420080f041;-60599.97265625;-106755.5546875;-275.1953125;34.73371505737305;30.0625
23_03_21 11:53:08.291;0;I;1008;808;2903;20;;86b86cc70b82d0c720948cc34eba05420080f041;-60600.5234375;-106756.0859375;-281.1572265625;33.43193817138672;30.0625
23_03_21 11:53:08.390;0;I;1008;808;2903;20;;bfb76cc72582d0c740988ec34eba05420080f041;-60599.74609375;-106756.2890625;-285.189453125;33.43193817138672;30.0625
23_03_21 11:53:08.491;0;I;1008;808;2903;20;;50b76cc73882d0c710fa90c34eba05420080f041;-60599.3125;-106756.4375;-289.95361328125;33.43193817138672;30.0625
23_03_21 11:53:08.597;0;I;1008;808;2903;20;;20b76cc7fa81d0c7605291c34eba05420080f041;-60599.125;-106755.953125;-290.6435546875;33.43193817138672;30.0625
23_03_21 11:53:08.701;0;I;1008;808;2903;20;;b7b66cc72882d0c730b991c34eba05420080f041;-60598.71484375;-106756.3125;-291.44677734375;33.43193817138672;30.0625
23_03_21 11:53:08.800;0;I;1008;808;2903;20;;fcb56cc77182d0c7400e93c34eba05420080f041;-60597.984375;-106756.8828125;-294.111328125;33.43193817138672;30.0625
23_03_21 11:53:08.902;0;I;1008;808;2903;20;;56b66cc72a82d0c7806391c34eba05420080f041;-60598.3359375;-106756.328125;-290.77734375;33.43193817138672;30.0625
23_03_21 11:53:09.007;0;I;1008;808;2903;20;;e9b66cc73282d0c760d78fc34eba05420080f041;-60598.91015625;-106756.390625;-287.6826171875;33.43193817138672;30.0625
23_03_21 11:53:09.106;0;I;1008;808;2903;20;;45b76cc72082d0c7a0918fc34eba05420080f041;-60599.26953125;-106756.25;-287.1376953125;33.43193817138672;30.0625
23_03_21 11:53:09.206;0;I;1008;808;2903;20;;3ab76cc7b781d0c7709e8ec38bd201420080f041;-60599.2265625;-106755.4296875;-285.23779296875;32.45560836791992;30.0625
23_03_21 11:53:09.306;0;I;1008;808;2903;20;;71b76cc73981d0c760a38dc38bd201420080f041;-60599.44140625;-106754.4453125;-283.2763671875;32.45560836791992;30.0625
23_03_21 11:53:09.411;0;I;1008;808;2903;20;;51b76cc79981d0c7b09c8cc38bd201420080f041;-60599.31640625;-106755.1953125;-281.22412109375;32.45560836791992;30.0625
23_03_21 11:53:09.511;0;I;1008;808;2903;20;;28b76cc7a781d0c740308dc38bd201420080f041;-60599.15625;-106755.3046875;-282.376953125;32.45560836791992;30.0625
23_03_21 11:53:09.612;0;I;1008;808;2903;20;;9eb66cc7e081d0c780ee8bc38bd201420080f041;-60598.6171875;-106755.75;-279.86328125;32.45560836791992;30.0625
23_03_21 11:53:09.711;0;I;1008;808;2903;20;;d2b66cc78b81d0c7c08e88c38bd201420080f041;-60598.8203125;-106755.0859375;-273.115234375;32.45560836791992;30.0625
23_03_21 11:53:09.811;0;I;1008;808;2903;20;;beb66cc75281d0c7c00e88c38bd201420080f041;-60598.7421875;-106754.640625;-272.115234375;32.45560836791992;30.0625
23_03_21 11:53:09.911;0;I;1008;808;2903;20;;bfb66cc72381d0c7f0c988c38bd201420080f041;-60598.74609375;-106754.2734375;-273.57763671875;32.45560836791992;30.0625
23_03_21 11:53:10.015;0;I;1008;808;2903;20;;0fb76cc7af81d0c7b0da8ac38bd201420080f041;-60599.05859375;-106755.3671875;-277.70849609375;32.45560836791992;30.0625
23_03_21 11:53:10.120;0;I;1008;808;2903;20;;b1b76cc78e81d0c780c189c38bd201420080f041;-60599.69140625;-106755.109375;-275.51171875;32.45560836791992;30.0625
23_03_21 11:53:10.220;0;I;1008;808;2903;20;;abb76cc70d81d0c7805289c38bd201420080f041;-60599.66796875;-106754.1015625;-274.64453125;32.45560836791992;30.0625
23_03_21 11:53:10.326;0;I;1008;808;2903;20;;32b76cc7ef80d0c730c188c38bd201420080f041;-60599.1953125;-106753.8671875;-273.50927734375;32.45560836791992;30.0625
23_03_21 11:53:10.431;0;I;1008;808;2903;20;;65b76cc73c81d0c7204689c38bd201420080f041;-60599.39453125;-106754.46875;-274.5478515625;32.45560836791992;30.0625
23_03_21 11:53:10.531;0;I;1008;808;2903;20;;03b86cc74281d0c7e0ed89c38bd201420080f041;-60600.01171875;-106754.515625;-275.8583984375;32.45560836791992;30.0625
23_03_21 11:53:10.633;0;I;1008;808;2903;20;;9ab76cc77581d0c7802488c38bd201420080f041;-60599.6015625;-106754.9140625;-272.28515625;32.45560836791992;30.0625
23_03_21 11:53:10.735;0;I;1008;808;2903;20;;84b66cc7f181d0c7e0a886c38bd201420080f041;-60598.515625;-106755.8828125;-269.3193359375;32.45560836791992;30.0625
23_03_21 11:53:10.840;0;I;1008;808;2903;20;;cdb56cc7fa81d0c7801986c38bd201420080f041;-60597.80078125;-106755.953125;-268.19921875;32.45560836791992;30.0625
23_03_21 11:53:10.940;0;I;1008;808;2903;20;;77b56cc73b82d0c7609786c38bd201420080f041;-60597.46484375;-106756.4609375;-269.1826171875;32.45560836791992;30.0625
23_03_21 11:53:11.042;0;I;1008;808;2903;20;;6ab56cc75c82d0c7e0c886c38bd201420080f041;-60597.4140625;-106756.71875;-269.5693359375;32.45560836791992;30.0625
23_03_21 11:53:11.140;0;I;1008;808;2903;20;;b9b46cc7de82d0c7609986c38bd201420080f041;-60596.72265625;-106757.734375;-269.1982421875;32.45560836791992;30.0625
23_03_21 11:53:11.240;0;I;1008;808;2903;20;;77b46cc77783d0c780dd85c30d6d04420080f041;-60596.46484375;-106758.9296875;-267.73046875;33.10649490356445;30.0625
23_03_21 11:53:11.345;0;I;1008;808;2903;20;;38b56cc75e83d0c7600087c30d6d04420080f041;-60597.21875;-106758.734375;-270.0029296875;33.10649490356445;30.0625
23_03_21 11:53:11.446;0;I;1008;808;2903;20;;7fb66cc79083d0c7106889c30d6d04420080f041;-60598.49609375;-106759.125;-274.81298828125;33.10649490356445;30.0625
23_03_21 11:53:11.546;0;I;1008;808;2903;20;;efb66cc70084d0c760b488c30d6d04420080f041;-60598.93359375;-106760.0;-273.4091796875;33.10649490356445;30.0625
23_03_21 11:53:11.646;0;I;1008;808;2903;20;;b4b66cc72584d0c780b888c30d6d04420080f041;-60598.703125;-106760.2890625;-273.44140625;33.10649490356445;30.0625
23_03_21 11:53:11.746;0;I;1008;808;2903;20;;00b66cc79084d0c7e01d89c30d6d04420080f041;-60598.0;-106761.125;-274.2333984375;33.10649490356445;30.0625
23_03_21 11:53:11.846;0;I;1008;808;2903;20;;adb56cc74285d0c7e0368bc30d6d04420080f041;-60597.67578125;-106762.515625;-278.4287109375;33.10649490356445;30.0625
23_03_21 11:53:11.947;0;I;1008;808;2903;20;;bdb46cc7cc85d0c770178dc30d6d04420080f041;-60596.73828125;-106763.59375;-282.18310546875;33.10649490356445;30.0625
23_03_21 11:53:12.053;0;I;1008;808;2903;20;;26b46cc72486d0c7e0ea8dc30d6d04420080f041;-60596.1484375;-106764.28125;-283.8349609375;33.10649490356445;30.0625
23_03_21 11:53:12.155;0;I;1008;808;2903;20;;a9b36cc75286d0c7f0768ec30d6d04420080f041;-60595.66015625;-106764.640625;-284.92919921875;33.10649490356445;30.0625
23_03_21 11:53:12.257;0;I;1008;808;2903;20;;03b36cc7c386d0c780588ec3cc1f03420080f041;-60595.01171875;-106765.5234375;-284.69140625;32.78105163574219;30.0625
23_03_21 11:53:12.357;0;I;1008;808;2903;20;;35b36cc74087d0c7c0dd8fc3cc1f03420080f041;-60595.20703125;-106766.5;-287.732421875;32.78105163574219;30.0625
23_03_21 11:53:12.457;0;I;1008;808;2903;20;;40b36cc70f88d0c7d02b91c3cc1f03420080f041;-60595.25;-106768.1171875;-290.34228515625;32.78105163574219;30.0625
23_03_21 11:53:12.562;0;I;1008;808;2903;20;;dab36cc70c88d0c7d05993c3cc1f03420080f041;-60595.8515625;-106768.09375;-294.70166015625;32.78105163574219;30.0625
23_03_21 11:53:12.661;0;I;1008;808;2903;20;;45b46cc79787d0c760b293c3cc1f03420080f041;-60596.26953125;-106767.1796875;-295.3935546875;32.78105163574219;30.0625
23_03_21 11:53:12.760;0;I;1008;808;2903;20;;e0b46cc7ea86d0c7701392c3cc1f03420080f041;-60596.875;-106765.828125;-292.15185546875;32.78105163574219;30.0625
23_03_21 11:53:12.861;0;I;1008;808;2903;20;;02b56cc73787d0c7701292c3cc1f03420080f041;-60597.0078125;-106766.4296875;-292.14404296875;32.78105163574219;30.0625
23_03_21 11:53:12.960;0;I;1008;808;2903;20;;56b46cc75487d0c7d0a392c3cc1f03420080f041;-60596.3359375;-106766.65625;-293.27978515625;32.78105163574219;30.0625
23_03_21 11:53:13.061;0;I;1008;808;2903;20;;50b46cc77387d0c7800294c3cc1f03420080f041;-60596.3125;-106766.8984375;-296.01953125;32.78105163574219;30.0625
23_03_21 11:53:13.162;0;I;1008;808;2903;20;;c1b46cc7b886d0c7d01b93c3cc1f03420080f041;-60596.75390625;-106765.4375;-294.21728515625;32.78105163574219;30.0625
23_03_21 11:53:13.266;0;I;1008;808;2903;20;;b8b36cc73786d0c7900592c38f0707420080f041;-60595.71875;-106764.4296875;-292.04345703125;33.757381439208984;30.0625
23_03_21 11:53:13.370;0;I;1008;808;2903;20;;c5b26cc7c286d0c7f0eb94c38f0707420080f041;-60594.76953125;-106765.515625;-297.84326171875;33.757381439208984;30.0625
23_03_21 11:53:13.471;0;I;1008;808;2903;20;;a7b26cc7a486d0c7508e95c38f0707420080f041;-60594.65234375;-106765.28125;-299.11181640625;33.757381439208984;30.0625
23_03_21 11:53:13.570;0;I;1008;808;2903;20;;b8b36cc70086d0c700fb93c38f0707420080f041;-60595.71875;-106764.0;-295.9609375;33.757381439208984;30.0625
23_03_21 11:53:13.677;0;I;1008;808;2903;20;;1bb46cc75a86d0c7c09c93c38f0707420080f041;-60596.10546875;-106764.703125;-295.224609375;33.757381439208984;30.0625
23_03_21 11:53:13.781;0;I;1008;808;2903;20;;04b46cc75586d0c730a992c38f0707420080f041;-60596.015625;-106764.6640625;-293.32177734375;33.757381439208984;30.0625
23_03_21 11:53:13.880;0;I;1008;808;2903;20;;f7b36cc77e86d0c780fa92c38f0707420080f041;-60595.96484375;-106764.984375;-293.95703125;33.757381439208984;30.0625
23_03_21 11:53:13.987;0;I;1008;808;2903;20;;b6b36cc76086d0c7206f93c38f0707420080f041;-60595.7109375;-106764.75;-294.8681640625;33.757381439208984;30.0625
23_03_21 11:53:14.097;0;I;1008;808;2903;20;;29b36cc72586d0c7b0f893c38f0707420080f041;-60595.16015625;-106764.2890625;-295.94287109375;33.757381439208984;30.0625
23_03_21 11:53:14.206;0;I;1008;808;2903;20;;51b26cc7ee85d0c7c00b93c3cc1f03420080f041;-60594.31640625;-106763.859375;-294.091796875;32.78105163574219;30.0625
23_03_21 11:53:14.306;0;I;1008;808;2903;20;;dfb16cc71086d0c7900e92c3cc1f03420080f041;-60593.87109375;-106764.125;-292.11376953125;32.78105163574219;30.0625
23_03_21 11:53:14.412;0;I;1008;808;2903;20;;52b26cc79a86d0c7c0d58fc3cc1f03420080f041;-60594.3203125;-106765.203125;-287.669921875;32.78105163574219;30.0625
23_03_21 11:53:14.515;0;I;1008;808;2903;20;;26b36cc70e87d0c7d0b58fc3cc1f03420080f041;-60595.1484375;-106766.109375;-287.42041015625;32.78105163574219;30.0625
23_03_21 11:53:14.621;0;I;1008;808;2903;20;;86b36cc7e686d0c7b02490c3cc1f03420080f041;-60595.5234375;-106765.796875;-288.28662109375;32.78105163574219;30.0625
23_03_21 11:53:14.721;0;I;1008;808;2903;20;;a0b36cc79e86d0c7e07a91c3cc1f03420080f041;-60595.625;-106765.234375;-290.9599609375;32.78105163574219;30.0625
23_03_21 11:53:14.826;0;I;1008;808;2903;20;;0ab46cc78286d0c710cb8fc3cc1f03420080f041;-60596.0390625;-106765.015625;-287.58642578125;32.78105163574219;30.0625
23_03_21 11:53:14.925;0;I;1008;808;2903;20;;32b46cc72286d0c780098fc3cc1f03420080f041;-60596.1953125;-106764.265625;-286.07421875;32.78105163574219;30.0625
23_03_21 11:53:15.026;0;I;1008;808;2903;20;;fcb46cc70386d0c7b0b791c3cc1f03420080f041;-60596.984375;-106764.0234375;-291.43505859375;32.78105163574219;30.0625
23_03_21 11:53:15.127;0;I;1008;808;2903;20;;bdb56cc73e86d0c7400d94c3cc1f03420080f041;-60597.73828125;-106764.484375;-296.103515625;32.78105163574219;30.0625
23_03_21 11:53:15.226;0;I;1008;808;2903;20;;44b66cc74086d0c7b0e694c30d6d04420080f041;-60598.265625;-106764.5;-297.80224609375;33.10649490356445;30.0625
23_03_21 11:53:15.330;0;I;1008;808;2903;20;;78b76cc7f585d0c7504294c30d6d04420080f041;-60599.46875;-106763.9140625;-296.51806640625;33.10649490356445;30.0625
23_03_21 11:53:15.430;0;I;1008;808;2903;20;;b9b86cc74f86d0c7f05194c30d6d04420080f041;-60600.72265625;-106764.6171875;-296.64013671875;33.10649490356445;30.0625
23_03_21 11:53:15.531;0;I;1008;808;2903;20;;0eba6cc7bb86d0c740f992c30d6d04420080f041;-60602.0546875;-106765.4609375;-293.947265625;33.10649490356445;30.0625
23_03_21 11:53:15.636;0;I;1008;808;2903;20;;8bbb6cc75787d0c7704c93c30d6d04420080f041;-60603.54296875;-106766.6796875;-294.59716796875;33.10649490356445;30.0625
