Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;angRate
23_03_21 12:06:45.263;0;I;1210;808;2100;4;;f624a1bb;-0.004917736165225506
23_03_21 12:06:45.398;0;I;1210;808;2100;4;;c71d033d;0.032010819762945175
23_03_21 12:06:45.529;0;I;1210;808;2100;4;;e820a4bb;-0.00500880554318428
23_03_21 12:06:45.661;0;I;1210;808;2100;4;;8dcf81bb;-0.003961509559303522
23_03_21 12:06:45.794;0;I;1210;808;2100;4;;c496abbb;-0.0052364785224199295
23_03_21 12:06:45.927;0;I;1210;808;2100;4;;864d83bb;-0.004007044248282909
23_03_21 12:06:46.057;0;I;1210;808;2100;4;;3e3992bb;-0.004462390206754208
23_03_21 12:06:46.191;0;I;1210;808;2100;4;;8304b9bb;-0.0056462897919118404
23_03_21 12:06:46.323;0;I;1210;808;2100;4;;49f4c4bb;-0.006010566372424364
23_03_21 12:06:46.453;0;I;1210;808;2100;4;;e820a4bb;-0.00500880554318428
23_03_21 12:06:46.587;0;I;1210;808;2100;4;;5076c3bb;-0.005965031683444977
23_03_21 12:06:46.717;0;I;1210;808;2100;4;;bc14adbb;-0.0052820127457380295
23_03_21 12:06:46.848;0;I;1210;808;2100;4;;c7d72abd;-0.04170968756079674
23_03_21 12:06:46.980;0;I;1210;808;2100;4;;2ceccabb;-0.006192704662680626
23_03_21 12:06:47.110;0;I;1210;808;2100;4;;d6d3dcbb;-0.006739119999110699
23_03_21 12:06:47.244;0;I;1210;808;2100;4;;b606fe3c;0.03100905939936638
23_03_21 12:06:47.377;0;I;1210;808;2100;4;;66fcbebb;-0.005828428082168102
23_03_21 12:06:47.507;0;I;1210;808;2100;4;;71c787bb;-0.004143648315221071
23_03_21 12:06:47.639;0;I;1210;808;2100;4;;346ec9bb;-0.006147170439362526
23_03_21 12:06:47.771;0;I;1210;808;2100;4;;10e4d0bb;-0.006374843418598175
23_03_21 12:06:47.903;0;I;1210;808;2100;4;;0fec1bbc;-0.009516729973256588
23_03_21 12:06:48.037;0;I;1210;808;2100;4;;c09339bd;-0.04530692100524902
23_03_21 12:06:48.169;0;I;1210;808;2100;4;;b9cbe2bb;-0.0069212582893669605
23_03_21 12:06:48.302;0;I;1210;808;2100;4;;911001bc;-0.007877484895288944
23_03_21 12:06:48.431;0;I;1210;808;2100;4;;4d3d0fbc;-0.00874264258891344
23_03_21 12:06:48.564;0;I;1210;808;2100;4;;fa5dd5bb;-0.00651144701987505
23_03_21 12:06:48.696;0;I;1210;808;2100;4;;e4b4ed3d;0.11606767773628235
23_03_21 12:06:48.829;0;I;1210;808;2100;4;;3eb52cbd;-0.042165033519268036
23_03_21 12:06:48.958;0;I;1210;808;2100;4;;873dedbb;-0.007240000646561384
23_03_21 12:06:49.090;0;I;1210;808;2100;4;;3bf812bc;-0.00897031556814909
23_03_21 12:06:49.222;0;I;1210;808;2100;4;;1aaf19bc;-0.009380126371979713
23_03_21 12:06:49.352;0;I;1210;808;2100;4;;ec59d8bb;-0.006602516397833824
23_03_21 12:06:49.484;0;I;1210;808;2100;4;;e894733d;0.05946817994117737
23_03_21 12:06:49.616;0;I;1210;808;2100;4;;7f852cbd;-0.042119499295949936
23_03_21 12:06:49.747;0;I;1210;808;2100;4;;efa2a2bb;-0.004963270854204893
23_03_21 12:06:49.878;0;I;1210;808;2100;4;;efa2a2bb;-0.004963270854204893
23_03_21 12:06:50.009;0;I;1210;808;2100;4;;d29aa8bb;-0.005145409144461155
23_03_21 12:06:50.142;0;I;1210;808;2100;4;;1ee8cdbb;-0.0062837740406394005
23_03_21 12:06:50.275;0;I;1210;808;2100;4;;256accbb;-0.006238239351660013
23_03_21 12:06:50.402;0;I;1210;808;2100;4;;9108b6bc;-0.022220881655812263
23_03_21 12:06:50.533;0;I;1210;808;2100;4;;e81859bc;-0.013250567018985748
23_03_21 12:06:50.665;0;I;1210;808;2100;4;;66b6663d;0.05632629245519638
23_03_21 12:06:50.793;0;I;1210;808;2100;4;;01e81ebc;-0.009698868729174137
23_03_21 12:06:50.925;0;I;1210;808;2100;4;;5bf3683d;0.05687270686030388
23_03_21 12:06:51.056;0;I;1210;808;2100;4;;3e3912bc;-0.008924780413508415
23_03_21 12:06:51.186;0;I;1210;808;2100;4;;62c30abc;-0.008469434455037117
23_03_21 12:06:51.316;0;I;1210;808;2100;4;;fdc98b3d;0.06825635582208633
23_03_21 12:06:51.446;0;I;1210;808;2100;4;;04ad033d;0.032147422432899475
23_03_21 12:06:51.578;0;I;1210;808;2100;4;;54bf8d3b;0.004325786605477333
23_03_21 12:06:51.711;0;I;1210;808;2100;4;;49f4c43a;0.001502641593106091
23_03_21 12:06:51.837;0;I;1210;808;2100;4;;547935be;-0.1772206425666809
23_03_21 12:06:51.967;0;I;1210;808;2100;4;;fd2a853d;0.06502339988946915
23_03_21 12:06:52.097;0;I;1210;808;2100;4;;3399803d;0.06279220432043076
23_03_21 12:06:52.230;0;I;1210;808;2100;4;;5b418cbb;-0.004280251916497946
23_03_21 12:06:52.358;0;I;1210;808;2100;4;;6dc415bd;-0.03656427934765816
23_03_21 12:06:52.489;0;I;1210;808;2100;4;;37af48bc;-0.012248805724084377
23_03_21 12:06:52.622;0;I;1210;808;2100;4;;3e3992bb;-0.004462390206754208
23_03_21 12:06:52.749;0;I;1210;808;2100;4;;1766cfbb;-0.006329308729618788
23_03_21 12:06:52.879;0;I;1210;808;2100;4;;30e7713d;0.05905836820602417
23_03_21 12:06:53.011;0;I;1210;808;2100;4;;6d7ebdbb;-0.005782893393188715
23_03_21 12:06:53.141;0;I;1210;808;2100;4;;2ceccabb;-0.006192704662680626
23_03_21 12:06:53.271;0;I;1210;808;2100;4;;5f2192bd;-0.07135271281003952
23_03_21 12:06:53.400;0;I;1210;808;2100;4;;c3dc83bd;-0.06438591331243515
23_03_21 12:06:53.532;0;I;1210;808;2100;4;;864d03bc;-0.008014088496565819
23_03_21 12:06:53.663;0;I;1210;808;2100;4;;04291ebc;-0.009653333574533463
23_03_21 12:06:53.792;0;I;1210;808;2100;4;;54aff7bb;-0.007558742538094521
23_03_21 12:06:53.922;0;I;1210;808;2100;4;;cf51debb;-0.006784654688090086
23_03_21 12:06:54.053;0;I;1210;808;2100;4;;b9d32dbc;-0.010609560646116734
23_03_21 12:06:54.183;0;I;1210;808;2100;4;;694509bc;-0.008378365077078342
23_03_21 12:06:54.315;0;I;1210;808;2100;4;;2628263f;0.6490501165390015
23_03_21 12:06:54.444;0;I;1210;808;2100;4;;520d183e;0.14848831295967102
23_03_21 12:06:54.574;0;I;1210;808;2100;4;;c48e603d;0.054823651909828186
23_03_21 12:06:54.706;0;I;1210;808;2100;4;;58f841bc;-0.011838994920253754
23_03_21 12:06:54.836;0;I;1210;808;2100;4;;aacf303c;0.010791698470711708
23_03_21 12:06:54.963;0;I;1210;808;2100;4;;2572173c;0.009243522770702839
23_03_21 12:06:55.094;0;I;1210;808;2100;4;;6dc4953d;0.07312855869531631
23_03_21 12:06:55.226;0;I;1210;808;2100;4;;95cd9a3d;0.0755874291062355
23_03_21 12:06:55.354;0;I;1210;808;2100;4;;cf51debe;-0.4342179000377655
23_03_21 12:06:55.485;0;I;1210;808;2100;4;;bcd61fbe;-0.1560925841331482
23_03_21 12:06:55.616;0;I;1210;808;2100;4;;b95713bd;-0.03597233071923256
23_03_21 12:06:55.747;0;I;1210;808;2100;4;;54b742bc;-0.011884529143571854
23_03_21 12:06:55.877;0;I;1210;808;2100;4;;d91ca7bb;-0.005099874455481768
23_03_21 12:06:56.007;0;I;1210;808;2100;4;;e820a4bb;-0.00500880554318428
23_03_21 12:06:56.137;0;I;1210;808;2100;4;;62c38abb;-0.0042347172275185585
23_03_21 12:06:56.269;0;I;1210;808;2100;4;;abc765bb;-0.0035061638336628675
23_03_21 12:06:56.397;0;I;1210;808;2100;4;;7fcb04bc;-0.008105157874524593
23_03_21 12:06:56.529;0;I;1210;808;2100;4;;d6d3dcbb;-0.006739119999110699
23_03_21 12:06:56.663;0;I;1210;808;2100;4;;b249e4bb;-0.006966792978346348
23_03_21 12:06:56.786;0;I;1210;808;2100;4;;0cab9cbb;-0.004781132563948631
23_03_21 12:06:56.916;0;I;1210;808;2100;4;;9108b6bb;-0.005555220413953066
23_03_21 12:06:57.047;0;I;1210;808;2100;4;;9cc3e8bb;-0.007103396579623222
23_03_21 12:06:57.178;0;I;1210;808;2100;4;;1a4ea03d;0.0782739669084549
23_03_21 12:06:57.305;0;I;1210;808;2100;4;;ae10b0bb;-0.005373082123696804
23_03_21 12:06:57.436;0;I;1210;808;2100;4;;873dedbb;-0.007240000646561384
23_03_21 12:06:57.565;0;I;1210;808;2100;4;;dd55dbbb;-0.006693585310131311
23_03_21 12:06:57.695;0;I;1210;808;2100;4;;7400bcbb;-0.005737358704209328
23_03_21 12:06:57.825;0;I;1210;808;2100;4;;4d2df9bb;-0.007604277227073908
23_03_21 12:06:57.954;0;I;1210;808;2100;4;;d91ca7bb;-0.005099874455481768
23_03_21 12:06:58.086;0;I;1210;808;2100;4;;dd55dbbb;-0.006693585310131311
23_03_21 12:06:58.215;0;I;1210;808;2100;4;;17c7c83d;0.09803598374128342
23_03_21 12:06:58.343;0;I;1210;808;2100;4;;ae10b0bb;-0.005373082123696804
23_03_21 12:06:58.474;0;I;1210;808;2100;4;;4d2df9bb;-0.007604277227073908
23_03_21 12:06:58.603;0;I;1210;808;2100;4;;988ab4bb;-0.005509685724973679
23_03_21 12:06:58.733;0;I;1210;808;2100;4;;d6d3dcbb;-0.006739119999110699
23_03_21 12:06:58.862;0;I;1210;808;2100;4;;45bb90bb;-0.00441685551777482
23_03_21 12:06:58.993;0;I;1210;808;2100;4;;8304b9bb;-0.0056462897919118404
23_03_21 12:06:59.123;0;I;1210;808;2100;4;;a78eb1bb;-0.005418616812676191
23_03_21 12:06:59.253;0;I;1210;808;2100;4;;e09ea5bb;-0.00505433976650238
23_03_21 12:06:59.383;0;I;1210;808;2100;4;;9108b6bb;-0.005555220413953066
23_03_21 12:06:59.512;0;I;1210;808;2100;4;;d29aa8bb;-0.005145409144461155
23_03_21 12:06:59.644;0;I;1210;808;2100;4;;49f4c4bb;-0.006010566372424364
23_03_21 12:06:59.772;0;I;1210;808;2100;4;;988ab4bb;-0.005509685724973679
23_03_21 12:06:59.902;0;I;1210;808;2100;4;;e894733d;0.05946817994117737
23_03_21 12:07:00.030;0;I;1210;808;2100;4;;c496abbb;-0.0052364785224199295
23_03_21 12:07:00.162;0;I;1210;808;2100;4;;019a7b3d;0.06142616644501686
23_03_21 12:07:00.292;0;I;1210;808;2100;4;;2965733d;0.05942264571785927
23_03_21 12:07:00.421;0;I;1210;808;2100;4;;49fc0fbc;-0.00878817681223154
23_03_21 12:07:00.551;0;I;1210;808;2100;4;;2ceccabb;-0.006192704662680626
23_03_21 12:07:00.680;0;I;1210;808;2100;4;;4d3d0fbc;-0.00874264258891344
23_03_21 12:07:00.812;0;I;1210;808;2100;4;;8dcf01bc;-0.007923019118607044
23_03_21 12:07:00.942;0;I;1210;808;2100;4;;166e1abc;-0.009425660595297813
23_03_21 12:07:01.071;0;I;1210;808;2100;4;;04291ebc;-0.009653333574533463
23_03_21 12:07:01.201;0;I;1210;808;2100;4;;166e1abc;-0.009425660595297813
23_03_21 12:07:01.331;0;I;1210;808;2100;4;;132d1bbc;-0.009471195749938488
23_03_21 12:07:01.461;0;I;1210;808;2100;4;;49f4c4bb;-0.006010566372424364
23_03_21 12:07:01.592;0;I;1210;808;2100;4;;8342c63d;0.09680654853582382
23_03_21 12:07:01.722;0;I;1210;808;2100;4;;7839f0bb;-0.0073310695588588715
23_03_21 12:07:01.855;0;I;1210;808;2100;4;;a483743d;0.059695854783058167
23_03_21 12:07:01.984;0;I;1210;808;2100;4;;b592aebb;-0.005327547434717417
23_03_21 12:07:02.113;0;I;1210;808;2100;4;;873dedbb;-0.007240000646561384
23_03_21 12:07:02.246;0;I;1210;808;2100;4;;c04de1bb;-0.006875723600387573
23_03_21 12:07:02.376;0;I;1210;808;2100;4;;2ceccabb;-0.006192704662680626
23_03_21 12:07:02.507;0;I;1210;808;2100;4;;6a3d3ebc;-0.011611321941018105
23_03_21 12:07:02.636;0;I;1210;808;2100;4;;3bf812bc;-0.00897031556814909
23_03_21 12:07:02.768;0;I;1210;808;2100;4;;eb6123bc;-0.009972075931727886
23_03_21 12:07:02.902;0;I;1210;808;2100;4;;c4962bbc;-0.010472957044839859
23_03_21 12:07:03.028;0;I;1210;808;2100;4;;66fc3ebc;-0.011656856164336205
23_03_21 12:07:03.160;0;I;1210;808;2100;4;;c7d72abc;-0.010427421890199184
23_03_21 12:07:03.292;0;I;1210;808;2100;4;;8a8637bc;-0.011201510205864906
23_03_21 12:07:03.423;0;I;1210;808;2100;4;;864538bd;-0.044988177716732025
23_03_21 12:07:03.551;0;I;1210;808;2100;4;;1ee8cdbb;-0.0062837740406394005
23_03_21 12:07:03.681;0;I;1210;808;2100;4;;0862d2bb;-0.006420377641916275
23_03_21 12:07:03.813;0;I;1210;808;2100;4;;8dcf013d;0.03169207647442818
23_03_21 12:07:03.944;0;I;1210;808;2100;4;;abc7e5bb;-0.007012327667325735
23_03_21 12:07:04.075;0;I;1210;808;2100;4;;8dcf81bb;-0.003961509559303522
23_03_21 12:07:04.203;0;I;1210;808;2100;4;;9108b6bb;-0.005555220413953066
23_03_21 12:07:04.332;0;I;1210;808;2100;4;;c9fd6f3e;0.2343665510416031
23_03_21 12:07:04.462;0;I;1210;808;2100;4;;6d86883d;0.06666264683008194
23_03_21 12:07:04.592;0;I;1210;808;2100;4;;9ccbb33c;0.021947674453258514
23_03_21 12:07:04.722;0;I;1210;808;2100;4;;efa2223c;0.009926541708409786
23_03_21 12:07:04.854;0;I;1210;808;2100;4;;9541ea3b;0.00714893126860261
23_03_21 12:07:04.981;0;I;1210;808;2100;4;;3e39923b;0.004462390206754208
23_03_21 12:07:05.110;0;I;1210;808;2100;4;;988ab43b;0.005509685724973679
23_03_21 12:07:05.242;0;I;1210;808;2100;4;;a00cb33b;0.005464151501655579
23_03_21 12:07:05.367;0;I;1210;808;2100;4;;b0612cbe;-0.16834139823913574
23_03_21 12:07:05.498;0;I;1210;808;2100;4;;b98d55bd;-0.0521371103823185
23_03_21 12:07:05.628;0;I;1210;808;2100;4;;33f2aebc;-0.021355723962187767
23_03_21 12:07:05.760;0;I;1210;808;2100;4;;6375673d;0.05650843307375908
23_03_21 12:07:05.887;0;I;1210;808;2100;4;;955100bc;-0.007831950671970844
23_03_21 12:07:06.017;0;I;1210;808;2100;4;;c3dc03be;-0.1287718266248703
23_03_21 12:07:06.148;0;I;1210;808;2100;4;;955100bc;-0.007831950671970844
23_03_21 12:07:06.278;0;I;1210;808;2100;4;;337614bc;-0.00906138401478529
23_03_21 12:07:06.408;0;I;1210;808;2100;4;;166e1abc;-0.009425660595297813
23_03_21 12:07:06.538;0;I;1210;808;2100;4;;257217bc;-0.009243522770702839
23_03_21 12:07:06.669;0;I;1210;808;2100;4;;d6db27bc;-0.01024528406560421
23_03_21 12:07:06.803;0;I;1210;808;2100;4;;e4df24bc;-0.01006314530968666
23_03_21 12:07:06.930;0;I;1210;808;2100;4;;54b742bc;-0.011884529143571854
23_03_21 12:07:07.061;0;I;1210;808;2100;4;;507643bc;-0.011930063366889954
23_03_21 12:07:07.193;0;I;1210;808;2100;4;;fda61fbc;-0.009744402952492237
23_03_21 12:07:07.324;0;I;1210;808;2100;4;;303515bc;-0.009106919169425964
23_03_21 12:07:07.453;0;I;1210;808;2100;4;;6a35f33c;0.029688555747270584
23_03_21 12:07:07.584;0;I;1210;808;2100;4;;37b713bc;-0.00901584979146719
23_03_21 12:07:07.717;0;I;1210;808;2100;4;;1ef018bc;-0.009334592148661613
23_03_21 12:07:07.846;0;I;1210;808;2100;4;;8ebfebbb;-0.007194465957581997
23_03_21 12:07:07.976;0;I;1210;808;2100;4;;346ec9bb;-0.006147170439362526
23_03_21 12:07:08.108;0;I;1210;808;2100;4;;a00cb3bb;-0.005464151501655579
23_03_21 12:07:08.240;0;I;1210;808;2100;4;;30a9643d;0.05582541227340698
23_03_21 12:07:08.371;0;I;1210;808;2100;4;;a78e31bc;-0.010837233625352383
23_03_21 12:07:08.502;0;I;1210;808;2100;4;;8ebf6bbc;-0.014388931915163994
23_03_21 12:07:08.632;0;I;1210;808;2100;4;;c830d93d;0.10605007410049438
23_03_21 12:07:08.765;0;I;1210;808;2100;4;;016c84bc;-0.016164781525731087
23_03_21 12:07:08.897;0;I;1210;808;2100;4;;757cd63d;0.10472957044839859
23_03_21 12:07:09.027;0;I;1210;808;2100;4;;c75b90bc;-0.01762188784778118
23_03_21 12:07:09.159;0;I;1210;808;2100;4;;7fcb84bc;-0.016210315749049187
23_03_21 12:07:09.291;0;I;1210;808;2100;4;;ecbad13d;0.102407306432724
23_03_21 12:07:09.423;0;I;1210;808;2100;4;;d6db27bc;-0.01024528406560421
23_03_21 12:07:09.554;0;I;1210;808;2100;4;;4db929bd;-0.04143648222088814
23_03_21 12:07:09.685;0;I;1210;808;2100;4;;a78eb1bb;-0.005418616812676191
23_03_21 12:07:09.817;0;I;1210;808;2100;4;;9541eabb;-0.00714893126860261
23_03_21 12:07:09.948;0;I;1210;808;2100;4;;d6d3dcbb;-0.006739119999110699
23_03_21 12:07:10.079;0;I;1210;808;2100;4;;2c32a33d;0.07968553900718689
23_03_21 12:07:10.211;0;I;1210;808;2100;4;;a78eb1bb;-0.005418616812676191
23_03_21 12:07:10.345;0;I;1210;808;2100;4;;016c043d;0.03232956305146217
23_03_21 12:07:10.474;0;I;1210;808;2100;4;;0f70813c;0.01580050401389599
23_03_21 12:07:10.605;0;I;1210;808;2100;4;;4d3d0f3c;0.00874264258891344
23_03_21 12:07:10.736;0;I;1210;808;2100;4;;dd55db3b;0.006693585310131311
23_03_21 12:07:10.867;0;I;1210;808;2100;4;;5f7ac03b;0.0058739627711474895
23_03_21 12:07:11.000;0;I;1210;808;2100;4;;6a35f33b;0.007422138936817646
23_03_21 12:07:11.130;0;I;1210;808;2100;4;;fa5dd53b;0.00651144701987505
23_03_21 12:07:11.261;0;I;1210;808;2100;4;;2572173c;0.009243522770702839
23_03_21 12:07:11.392;0;I;1210;808;2100;4;;4978aabc;-0.02080930955708027
23_03_21 12:07:11.523;0;I;1210;808;2100;4;;57000dbc;-0.008606038056313992
23_03_21 12:07:11.656;0;I;1210;808;2100;4;;1e49c73d;0.09730742871761322
23_03_21 12:07:11.786;0;I;1210;808;2100;4;;8304b9bb;-0.0056462897919118404
23_03_21 12:07:11.918;0;I;1210;808;2100;4;;7b8a053d;0.03260276839137077
23_03_21 12:07:12.050;0;I;1210;808;2100;4;;54aff7bb;-0.007558742538094521
23_03_21 12:07:12.181;0;I;1210;808;2100;4;;015cee3c;0.029096605256199837
23_03_21 12:07:12.311;0;I;1210;808;2100;4;;54bf8dbb;-0.004325786605477333
23_03_21 12:07:12.444;0;I;1210;808;2100;4;;337614bc;-0.00906138401478529
23_03_21 12:07:12.576;0;I;1210;808;2100;4;;337614bc;-0.00906138401478529
23_03_21 12:07:12.709;0;I;1210;808;2100;4;;fda61fbc;-0.009744402952492237
23_03_21 12:07:12.838;0;I;1210;808;2100;4;;132d1bbc;-0.009471195749938488
23_03_21 12:07:12.970;0;I;1210;808;2100;4;;04291ebc;-0.009653333574533463
23_03_21 12:07:13.105;0;I;1210;808;2100;4;;a00c33bc;-0.010928303003311157
23_03_21 12:07:13.233;0;I;1210;808;2100;4;;bd0c623d;0.055187929421663284
23_03_21 12:07:13.363;0;I;1210;808;2100;4;;3733ae3c;0.021264655515551567
23_03_21 12:07:13.497;0;I;1210;808;2100;4;;2cec4a3b;0.003096352331340313
23_03_21 12:07:13.628;0;I;1210;808;2100;4;;bc14adbb;-0.0052820127457380295
23_03_21 12:07:13.759;0;I;1210;808;2100;4;;3e3912bc;-0.008924780413508415
23_03_21 12:07:13.891;0;I;1210;808;2100;4;;c496abbb;-0.0052364785224199295
23_03_21 12:07:14.021;0;I;1210;808;2100;4;;5076c3bb;-0.005965031683444977
23_03_21 12:07:14.155;0;I;1210;808;2100;4;;49fc0fbc;-0.00878817681223154
23_03_21 12:07:14.286;0;I;1210;808;2100;4;;5076c3bb;-0.005965031683444977
23_03_21 12:07:14.418;0;I;1210;808;2100;4;;b251afbc;-0.021401260048151016
23_03_21 12:07:14.551;0;I;1210;808;2100;4;;fa5dd5bb;-0.00651144701987505
23_03_21 12:07:14.683;0;I;1210;808;2100;4;;bc14adbb;-0.0052820127457380295
23_03_21 12:07:14.815;0;I;1210;808;2100;4;;7c82babb;-0.005691824480891228
23_03_21 12:07:14.946;0;I;1210;808;2100;4;;2ceccabb;-0.006192704662680626
23_03_21 12:07:15.080;0;I;1210;808;2100;4;;66fcbebb;-0.005828428082168102
23_03_21 12:07:15.211;0;I;1210;808;2100;4;;b592aebb;-0.005327547434717417
23_03_21 12:07:15.343;0;I;1210;808;2100;4;;c04de1bb;-0.006875723600387573
23_03_21 12:07:15.474;0;I;1210;808;2100;4;;864d03bc;-0.008014088496565819
23_03_21 12:07:15.605;0;I;1210;808;2100;4;;29b396bb;-0.0045989942736923695
23_03_21 12:07:15.736;0;I;1210;808;2100;4;;8304b9bb;-0.0056462897919118404
23_03_21 12:07:15.866;0;I;1210;808;2100;4;;80bbeebb;-0.0072855353355407715
23_03_21 12:07:15.999;0;I;1210;808;2100;4;;efd8643d;0.05587094649672508
23_03_21 12:07:16.131;0;I;1210;808;2100;4;;71b7f1bb;-0.007376604247838259
23_03_21 12:07:16.261;0;I;1210;808;2100;4;;257217bc;-0.009243522770702839
23_03_21 12:07:16.392;0;I;1210;808;2100;4;;2caebd3d;0.09261736273765564
23_03_21 12:07:16.522;0;I;1210;808;2100;4;;9cc3e8bb;-0.007103396579623222
23_03_21 12:07:16.654;0;I;1210;808;2100;4;;132d1bbc;-0.009471195749938488
23_03_21 12:07:16.786;0;I;1210;808;2100;4;;f3dbd6bb;-0.006556981708854437
23_03_21 12:07:16.915;0;I;1210;808;2100;4;;01e0d3bb;-0.006465912330895662
23_03_21 12:07:17.045;0;I;1210;808;2100;4;;8a86b7bb;-0.005600755102932453
23_03_21 12:07:17.177;0;I;1210;808;2100;4;;4272c6bb;-0.006056101061403751
23_03_21 12:07:17.308;0;I;1210;808;2100;4;;aacf303d;0.04316679388284683
23_03_21 12:07:17.436;0;I;1210;808;2100;4;;8dcf813c;0.01584603823721409
23_03_21 12:07:17.565;0;I;1210;808;2100;4;;c04de13b;0.006875723600387573
23_03_21 12:07:17.697;0;I;1210;808;2100;4;;58f8c13b;0.005919497460126877
23_03_21 12:07:17.826;0;I;1210;808;2100;4;;d91ca73b;0.005099874455481768
23_03_21 12:07:17.956;0;I;1210;808;2100;4;;3bf0c73b;0.006101635750383139
23_03_21 12:07:18.085;0;I;1210;808;2100;4;;a00cb33b;0.005464151501655579
23_03_21 12:07:18.215;0;I;1210;808;2100;4;;5f7ac03b;0.0058739627711474895
23_03_21 12:07:18.347;0;I;1210;808;2100;4;;cb5e02bd;-0.031828682869672775
23_03_21 12:07:18.477;0;I;1210;808;2100;4;;cb105fbc;-0.013614843599498272
23_03_21 12:07:18.606;0;I;1210;808;2100;4;;eb6123bc;-0.009972075931727886
23_03_21 12:07:18.735;0;I;1210;808;2100;4;;740807bc;-0.008241761475801468
23_03_21 12:07:18.866;0;I;1210;808;2100;4;;71c707bc;-0.008287296630442142
23_03_21 12:07:18.994;0;I;1210;808;2100;4;;b592aebb;-0.005327547434717417
23_03_21 12:07:19.126;0;I;1210;808;2100;4;;830c04bc;-0.008059623651206493
23_03_21 12:07:19.255;0;I;1210;808;2100;4;;830c04bc;-0.008059623651206493
23_03_21 12:07:19.386;0;I;1210;808;2100;4;;8ebfebbb;-0.007194465957581997
23_03_21 12:07:19.517;0;I;1210;808;2100;4;;6a35f3bb;-0.007422138936817646
23_03_21 12:07:19.645;0;I;1210;808;2100;4;;873dedbb;-0.007240000646561384
23_03_21 12:07:19.777;0;I;1210;808;2100;4;;1ee8cdbb;-0.0062837740406394005
23_03_21 12:07:19.909;0;I;1210;808;2100;4;;c8cfdfbb;-0.006830189377069473
23_03_21 12:07:20.037;0;I;1210;808;2100;4;;66040abc;-0.008423900231719017
23_03_21 12:07:20.168;0;I;1210;808;2100;4;;e09e25bc;-0.01010867953300476
23_03_21 12:07:20.297;0;I;1210;808;2100;4;;1aaf19bc;-0.009380126371979713
23_03_21 12:07:20.429;0;I;1210;808;2100;4;;9cc3e8bb;-0.007103396579623222
23_03_21 12:07:20.559;0;I;1210;808;2100;4;;4d3d0fbc;-0.00874264258891344
23_03_21 12:07:20.689;0;I;1210;808;2100;4;;257217bc;-0.009243522770702839
23_03_21 12:07:20.821;0;I;1210;808;2100;4;;213118bc;-0.009289056994020939
23_03_21 12:07:20.951;0;I;1210;808;2100;4;;427a11bc;-0.008879246190190315
23_03_21 12:07:21.081;0;I;1210;808;2100;4;;2cf415bc;-0.009152453392744064
23_03_21 12:07:21.212;0;I;1210;808;2100;4;;74003cbd;-0.04589886963367462
23_03_21 12:07:21.342;0;I;1210;808;2100;4;;e4d7d93c;0.026592202484607697
23_03_21 12:07:21.473;0;I;1210;808;2100;4;;66b6663d;0.05632629245519638
23_03_21 12:07:21.604;0;I;1210;808;2100;4;;e4df24bc;-0.01006314530968666
23_03_21 12:07:21.732;0;I;1210;808;2100;4;;58f076bc;-0.015071950852870941
23_03_21 12:07:21.863;0;I;1210;808;2100;4;;3e3912bc;-0.008924780413508415
23_03_21 12:07:21.994;0;I;1210;808;2100;4;;6a35f3bb;-0.007422138936817646
23_03_21 12:07:22.125;0;I;1210;808;2100;4;;37b713bc;-0.00901584979146719
