Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;torque
23_03_21 12:07:02.703;0;I;1210;808;2101;4;;739400b5;-4.789973786500923e-07
23_03_21 12:07:02.834;0;I;1210;808;2101;4;;752a1936;2.282348987137084e-06
23_03_21 12:07:02.965;0;I;1210;808;2101;4;;3a39f6b4;-4.5862708475397085e-07
23_03_21 12:07:03.095;0;I;1210;808;2101;4;;064e18b5;-5.673795158145367e-07
23_03_21 12:07:03.226;0;I;1210;808;2101;4;;c2201036;2.1476739675563294e-06
23_03_21 12:07:03.357;0;I;1210;808;2101;4;;e39fc6b4;-3.6996706853642536e-07
23_03_21 12:07:03.486;0;I;1210;808;2101;4;;efb0b2b4;-3.328381978917605e-07
23_03_21 12:07:03.617;0;I;1210;808;2101;4;;7aecedb5;-1.7726699752529385e-06
23_03_21 12:07:03.748;0;I;1210;808;2101;4;;8cd572b4;-2.2615694206251646e-07
23_03_21 12:07:03.879;0;I;1210;808;2101;4;;46caa736;5.00053556606872e-06
23_03_21 12:07:04.010;0;I;1210;808;2101;4;;f96064b4;-2.12694331480634e-07
23_03_21 12:07:04.138;0;I;1210;808;2101;4;;a2d33eb4;-1.7772120486370113e-07
23_03_21 12:07:04.268;0;I;1210;808;2101;4;;5af8e9b3;-1.089508288032448e-07
23_03_21 12:07:04.400;0;I;1210;808;2101;4;;42b03733;4.276831333527298e-08
23_03_21 12:07:04.527;0;I;1210;808;2101;4;;6e01d6b5;-1.5944658571243053e-06
23_03_21 12:07:04.656;0;I;1210;808;2101;4;;dceec3b5;-1.4598149391531479e-06
23_03_21 12:07:04.787;0;I;1210;808;2101;4;;f2304fb5;-7.718473398199421e-07
23_03_21 12:07:04.914;0;I;1210;808;2101;4;;b2a4fcb4;-4.7058489371920587e-07
23_03_21 12:07:05.044;0;I;1210;808;2101;4;;529d98b6;-4.548267497739289e-06
23_03_21 12:07:05.175;0;I;1210;808;2101;4;;5e411e31;2.302918300500778e-09
23_03_21 12:07:05.301;0;I;1210;808;2101;4;;429853b7;-1.2612030332093127e-05
23_03_21 12:07:05.432;0;I;1210;808;2101;4;;86cc2f36;2.6196080398221966e-06
23_03_21 12:07:05.562;0;I;1210;808;2101;4;;c833ba35;1.3873150237486698e-06
23_03_21 12:07:05.694;0;I;1210;808;2101;4;;8ab5a135;1.2048269582010107e-06
23_03_21 12:07:05.825;0;I;1210;808;2101;4;;c8832c35;6.426676009141374e-07
23_03_21 12:07:05.952;0;I;1210;808;2101;4;;d5606734;2.1548778761371068e-07
23_03_21 12:07:06.082;0;I;1210;808;2101;4;;fd48e1b5;-1.6785048728706897e-06
23_03_21 12:07:06.213;0;I;1210;808;2101;4;;73a945b4;-1.8408699986594002e-07
23_03_21 12:07:06.341;0;I;1210;808;2101;4;;1542b0b4;-3.283063563230826e-07
23_03_21 12:07:06.474;0;I;1210;808;2101;4;;c06bb5b4;-3.379227564437315e-07
23_03_21 12:07:06.604;0;I;1210;808;2101;4;;24ca82b4;-2.4361463601962896e-07
23_03_21 12:07:06.735;0;I;1210;808;2101;4;;135e1c36;2.3300569864659337e-06
23_03_21 12:07:06.866;0;I;1210;808;2101;4;;b03508b5;-5.074207365396433e-07
23_03_21 12:07:06.996;0;I;1210;808;2101;4;;d16be4b4;-4.254675616266468e-07
23_03_21 12:07:07.126;0;I;1210;808;2101;4;;4c66ebb4;-4.384659177958383e-07
23_03_21 12:07:07.258;0;I;1210;808;2101;4;;3063f5b4;-4.570697456074413e-07
23_03_21 12:07:07.391;0;I;1210;808;2101;4;;91a1a8b4;-3.140999353945517e-07
23_03_21 12:07:07.519;0;I;1210;808;2101;4;;c231bfb4;-3.561272592378373e-07
23_03_21 12:07:07.651;0;I;1210;808;2101;4;;174acdb4;-3.8238133015511266e-07
23_03_21 12:07:07.781;0;I;1210;808;2101;4;;a5ea89b4;-2.5688964910841605e-07
23_03_21 12:07:07.912;0;I;1210;808;2101;4;;7a023db4;-1.7602897628421488e-07
23_03_21 12:07:08.041;0;I;1210;808;2101;4;;7b8c74b4;-2.2775377317429957e-07
23_03_21 12:07:08.173;0;I;1210;808;2101;4;;ebfe9fb4;-2.980153510634409e-07
23_03_21 12:07:08.305;0;I;1210;808;2101;4;;d9ccd0b4;-3.889206539042789e-07
23_03_21 12:07:08.436;0;I;1210;808;2101;4;;16901236;2.183956439694157e-06
23_03_21 12:07:08.567;0;I;1210;808;2101;4;;bc355ab5;-8.128952231345465e-07
23_03_21 12:07:08.699;0;I;1210;808;2101;4;;6f100936;2.0424156446097186e-06
23_03_21 12:07:08.830;0;I;1210;808;2101;4;;812c5ab5;-8.127609021357785e-07
23_03_21 12:07:08.965;0;I;1210;808;2101;4;;750f4fb5;-7.713600211900484e-07
23_03_21 12:07:09.093;0;I;1210;808;2101;4;;46b85eb5;-8.296959776998847e-07
23_03_21 12:07:09.226;0;I;1210;808;2101;4;;2df80336;1.966497848115978e-06
23_03_21 12:07:09.357;0;I;1210;808;2101;4;;69eb10b5;-5.398674716161622e-07
23_03_21 12:07:09.488;0;I;1210;808;2101;4;;ac477db4;-2.358853521400306e-07
23_03_21 12:07:09.620;0;I;1210;808;2101;4;;7ca750b4;-1.9432440012678853e-07
23_03_21 12:07:09.751;0;I;1210;808;2101;4;;1a4841b4;-1.8000756085712055e-07
23_03_21 12:07:09.884;0;I;1210;808;2101;4;;9a219cb4;-2.9081712682454963e-07
23_03_21 12:07:10.016;0;I;1210;808;2101;4;;484323b4;-1.5205034742393764e-07
23_03_21 12:07:10.146;0;I;1210;808;2101;4;;df8f93b4;-2.748556369169819e-07
23_03_21 12:07:10.278;0;I;1210;808;2101;4;;63633fb4;-1.7824417852807528e-07
23_03_21 12:07:10.411;0;I;1210;808;2101;4;;7b75f634;4.5906548962193483e-07
23_03_21 12:07:10.540;0;I;1210;808;2101;4;;363b4634;1.8461727790963778e-07
23_03_21 12:07:10.671;0;I;1210;808;2101;4;;bda29633;7.01452123053059e-08
23_03_21 12:07:10.802;0;I;1210;808;2101;4;;df4ac3b5;-1.4550422520187567e-06
23_03_21 12:07:10.934;0;I;1210;808;2101;4;;84c35d34;2.0653357069022604e-07
23_03_21 12:07:11.064;0;I;1210;808;2101;4;;07207134;2.2456525528014026e-07
23_03_21 12:07:11.196;0;I;1210;808;2101;4;;aad73ab6;-2.784169282676885e-06
23_03_21 12:07:11.327;0;I;1210;808;2101;4;;ad26a4b5;-1.2230208312757895e-06
23_03_21 12:07:11.459;0;I;1210;808;2101;4;;a72b98b3;-7.085991882149756e-08
23_03_21 12:07:11.591;0;I;1210;808;2101;4;;bf93b630;1.3284234823274232e-09
23_03_21 12:07:11.722;0;I;1210;808;2101;4;;a2263936;2.75896354651195e-06
23_03_21 12:07:11.852;0;I;1210;808;2101;4;;2fdacdb3;-9.585743754314535e-08
23_03_21 12:07:11.985;0;I;1210;808;2101;4;;ff2a19b4;-1.4264877279401844e-07
23_03_21 12:07:12.116;0;I;1210;808;2101;4;;a0e4bbb4;-3.4997810871573165e-07
23_03_21 12:07:12.247;0;I;1210;808;2101;4;;ddc268b4;-2.1677574579825887e-07
23_03_21 12:07:12.378;0;I;1210;808;2101;4;;b36f71b4;-2.2485509987291152e-07
23_03_21 12:07:12.510;0;I;1210;808;2101;4;;ba1ea935;1.2600423815456452e-06
23_03_21 12:07:12.642;0;I;1210;808;2101;4;;a5f3a5b4;-3.091091969054105e-07
23_03_21 12:07:12.772;0;I;1210;808;2101;4;;65471e36;2.3585391772940056e-06
23_03_21 12:07:12.904;0;I;1210;808;2101;4;;9381f2b4;-4.5170290263740753e-07
23_03_21 12:07:13.036;0;I;1210;808;2101;4;;221bceb4;-3.8390231793528073e-07
23_03_21 12:07:13.166;0;I;1210;808;2101;4;;d6ae8436;3.954260137106758e-06
23_03_21 12:07:13.300;0;I;1210;808;2101;4;;c4040936;2.0417364794411696e-06
23_03_21 12:07:13.430;0;I;1210;808;2101;4;;8c2ba8b4;-3.132412302875309e-07
23_03_21 12:07:13.562;0;I;1210;808;2101;4;;f32b0db5;-5.259054773887328e-07
23_03_21 12:07:13.694;0;I;1210;808;2101;4;;e8e824b5;-6.143368409539107e-07
23_03_21 12:07:13.827;0;I;1210;808;2101;4;;89662236;2.4199564450100297e-06
23_03_21 12:07:13.957;0;I;1210;808;2101;4;;a332e4b4;-4.2505152464400453e-07
23_03_21 12:07:14.089;0;I;1210;808;2101;4;;e965e3b4;-4.2356194285275706e-07
23_03_21 12:07:14.221;0;I;1210;808;2101;4;;2bfe31b4;-1.6576875339069375e-07
23_03_21 12:07:14.352;0;I;1210;808;2101;4;;56b39cb5;-1.1675099358399166e-06
23_03_21 12:07:14.484;0;I;1210;808;2101;4;;85349134;2.7046567652178055e-07
23_03_21 12:07:14.617;0;I;1210;808;2101;4;;950c3e34;1.7699706233997858e-07
23_03_21 12:07:14.751;0;I;1210;808;2101;4;;3d629f33;7.421883907454685e-08
23_03_21 12:07:14.880;0;I;1210;808;2101;4;;1ee1cbb3;-9.493872710208962e-08
23_03_21 12:07:15.012;0;I;1210;808;2101;4;;e734dbb3;-1.0207605072309889e-07
23_03_21 12:07:15.146;0;I;1210;808;2101;4;;bfc921b4;-1.5067688252656808e-07
23_03_21 12:07:15.277;0;I;1210;808;2101;4;;c1c8d5b3;-9.955102342473765e-08
23_03_21 12:07:15.409;0;I;1210;808;2101;4;;f677ab35;1.2775406048604054e-06
23_03_21 12:07:15.539;0;I;1210;808;2101;4;;7bc44bb4;-1.8977327442826208e-07
23_03_21 12:07:15.672;0;I;1210;808;2101;4;;e6a912b4;-1.3659118280884286e-07
23_03_21 12:07:15.803;0;I;1210;808;2101;4;;3319b2b4;-3.317341850106459e-07
23_03_21 12:07:15.933;0;I;1210;808;2101;4;;49c4bcb6;-5.625687208521413e-06
23_03_21 12:07:16.068;0;I;1210;808;2101;4;;3386f7b4;-4.610497796875279e-07
23_03_21 12:07:16.197;0;I;1210;808;2101;4;;ff3ab8b4;-3.431559605360235e-07
23_03_21 12:07:16.325;0;I;1210;808;2101;4;;1dfdb8b4;-3.44568348964458e-07
23_03_21 12:07:16.456;0;I;1210;808;2101;4;;bfd5c4b4;-3.6663365676758986e-07
23_03_21 12:07:16.589;0;I;1210;808;2101;4;;b612fbb4;-4.6766007244514185e-07
23_03_21 12:07:16.720;0;I;1210;808;2101;4;;8b1c99b4;-2.851923852631444e-07
23_03_21 12:07:16.848;0;I;1210;808;2101;4;;909794b4;-2.767742444120813e-07
23_03_21 12:07:16.980;0;I;1210;808;2101;4;;978e85b4;-2.487692825070553e-07
23_03_21 12:07:17.111;0;I;1210;808;2101;4;;81d269b4;-2.1776396863515401e-07
23_03_21 12:07:17.244;0;I;1210;808;2101;4;;a2bf38b6;-2.752968157437863e-06
23_03_21 12:07:17.372;0;I;1210;808;2101;4;;2bae2435;6.134820864645008e-07
23_03_21 12:07:17.501;0;I;1210;808;2101;4;;cc5a3c33;4.385474028367753e-08
23_03_21 12:07:17.630;0;I;1210;808;2101;4;;25f8c5b2;-2.304666146812906e-08
23_03_21 12:07:17.765;0;I;1210;808;2101;4;;1cfc0234;1.2198910326333134e-07
23_03_21 12:07:17.891;0;I;1210;808;2101;4;;601cdb33;1.0203143574472051e-07
23_03_21 12:07:18.022;0;I;1210;808;2101;4;;c01e2234;1.509861249360256e-07
23_03_21 12:07:18.150;0;I;1210;808;2101;4;;784c1e34;1.474271584811504e-07
23_03_21 12:07:18.280;0;I;1210;808;2101;4;;d217b1b5;-1.319446027991944e-06
23_03_21 12:07:18.411;0;I;1210;808;2101;4;;e53ecbb4;-3.785745832374232e-07
23_03_21 12:07:18.543;0;I;1210;808;2101;4;;bc04d4b2;-2.4682201171799534e-08
23_03_21 12:07:18.671;0;I;1210;808;2101;4;;175c4db4;-1.9125614869608398e-07
23_03_21 12:07:18.801;0;I;1210;808;2101;4;;409274b4;-2.2777476260671392e-07
23_03_21 12:07:18.930;0;I;1210;808;2101;4;;1aef0eb4;-1.3311765201251546e-07
23_03_21 12:07:19.061;0;I;1210;808;2101;4;;bb508ab4;-2.5763242206267023e-07
23_03_21 12:07:19.191;0;I;1210;808;2101;4;;7f23aab4;-3.169079434428568e-07
23_03_21 12:07:19.321;0;I;1210;808;2101;4;;2838aab4;-3.170582658640342e-07
23_03_21 12:07:19.452;0;I;1210;808;2101;4;;bcb68eb4;-2.658251787579502e-07
23_03_21 12:07:19.582;0;I;1210;808;2101;4;;e3eacab4;-3.7796334595441294e-07
23_03_21 12:07:19.712;0;I;1210;808;2101;4;;1fd4adb4;-3.237809949041548e-07
23_03_21 12:07:19.844;0;I;1210;808;2101;4;;b00eaeb4;-3.2420712159364484e-07
23_03_21 12:07:19.974;0;I;1210;808;2101;4;;3f19d4b4;-3.950644611450116e-07
23_03_21 12:07:20.102;0;I;1210;808;2101;4;;8cbabcb4;-3.515345952109783e-07
