Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;angRate
23_03_21 11:34:24.412;0;I;1210;808;2100;4;;e1965a3c;0.013341636396944523
23_03_21 11:34:24.541;0;I;1210;808;2100;4;;87c152bd;-0.0514540933072567
23_03_21 11:34:24.672;0;I;1210;808;2100;4;;fd223a3c;0.01136088091880083
23_03_21 11:34:24.800;0;I;1210;808;2100;4;;172842bd;-0.047401513904333115
23_03_21 11:34:24.930;0;I;1210;808;2100;4;;34cf42bd;-0.047560885548591614
23_03_21 11:34:25.059;0;I;1210;808;2100;4;;b9cbe23b;0.0069212582893669605
23_03_21 11:34:25.190;0;I;1210;808;2100;4;;fda61f3b;0.0024361007381230593
23_03_21 11:34:25.320;0;I;1210;808;2100;4;;3b36203d;0.03911421820521355
23_03_21 11:34:25.449;0;I;1210;808;2100;4;;a3d1973d;0.07413031905889511
23_03_21 11:34:25.580;0;I;1210;808;2100;4;;918c9b3d;0.0759517028927803
23_03_21 11:34:25.708;0;I;1210;808;2100;4;;0c2f82bd;-0.06356629729270935
23_03_21 11:34:25.838;0;I;1210;808;2100;4;;e85e313d;0.04330340027809143
23_03_21 11:34:25.969;0;I;1210;808;2100;4;;ab666cbd;-0.057715099304914474
23_03_21 11:34:26.099;0;I;1210;808;2100;4;;7fcb043c;0.008105157874524593
23_03_21 11:34:26.234;0;I;1210;808;2100;4;;7a54aa3d;0.08316893875598907
23_03_21 11:34:26.358;0;I;1210;808;2100;4;;2ac6853d;0.06531937420368195
23_03_21 11:34:26.490;0;I;1210;808;2100;4;;c52d803d;0.06258729845285416
23_03_21 11:34:26.618;0;I;1210;808;2100;4;;54bf8dbc;-0.017303146421909332
23_03_21 11:34:26.749;0;I;1210;808;2100;4;;f357713d;0.05892176553606987
23_03_21 11:34:26.878;0;I;1210;808;2100;4;;de93813d;0.06327031552791595
23_03_21 11:34:27.008;0;I;1210;808;2100;4;;482315be;-0.14564239978790283
23_03_21 11:34:27.139;0;I;1210;808;2100;4;;142902be;-0.1271098256111145
23_03_21 11:34:27.267;0;I;1210;808;2100;4;;21adb23c;0.021811069920659065
23_03_21 11:34:27.396;0;I;1210;808;2100;4;;713b57bc;-0.013136730529367924
23_03_21 11:34:27.526;0;I;1210;808;2100;4;;5f72753d;0.059923525899648666
23_03_21 11:34:27.657;0;I;1210;808;2100;4;;e11a40bd;-0.046900633722543716
23_03_21 11:34:27.786;0;I;1210;808;2100;4;;8ebf6bbc;-0.014388931915163994
23_03_21 11:34:27.915;0;I;1210;808;2100;4;;f4b8833d;0.06431761384010315
23_03_21 11:34:28.046;0;I;1210;808;2100;4;;5f820bbc;-0.008514969609677792
23_03_21 11:34:28.176;0;I;1210;808;2100;4;;35288abd;-0.06745950132608414
23_03_21 11:34:28.304;0;I;1210;808;2100;4;;d29a28bb;-0.0025727045722305775
23_03_21 11:34:28.433;0;I;1210;808;2100;4;;8dcf01bb;-0.001980754779651761
23_03_21 11:34:28.564;0;I;1210;808;2100;4;;e2128e3d;0.06937195360660553
23_03_21 11:34:28.692;0;I;1210;808;2100;4;;49f4c4ba;-0.001502641593106091
23_03_21 11:34:28.824;0;I;1210;808;2100;4;;e27387bd;-0.06613899767398834
23_03_21 11:34:28.951;0;I;1210;808;2100;4;;5b39c1bb;-0.0058967298828065395
23_03_21 11:34:29.083;0;I;1210;808;2100;4;;581bae3d;0.08501309156417847
23_03_21 11:34:29.211;0;I;1210;808;2100;4;;975ca43d;0.08025472611188889
23_03_21 11:34:29.341;0;I;1210;808;2100;4;;292766bc;-0.01404742244631052
23_03_21 11:34:29.474;0;I;1210;808;2100;4;;7841bbbc;-0.02285836637020111
23_03_21 11:34:29.602;0;I;1210;808;2100;4;;f65a633d;0.055506668984889984
23_03_21 11:34:29.734;0;I;1210;808;2100;4;;01e0d3bc;-0.02586364932358265
23_03_21 11:34:29.866;0;I;1210;808;2100;4;;54b7423d;0.047538116574287415
23_03_21 11:34:29.991;0;I;1210;808;2100;4;;ddf461be;-0.22066064178943634
23_03_21 11:34:30.121;0;I;1210;808;2100;4;;9afe9cbd;-0.0766574889421463
23_03_21 11:34:30.249;0;I;1210;808;2100;4;;f39dc9bc;-0.024611448869109154
23_03_21 11:34:30.380;0;I;1210;808;2100;4;;0cab9cbb;-0.004781132563948631
23_03_21 11:34:30.509;0;I;1210;808;2100;4;;db908f3d;0.07010050863027573
23_03_21 11:34:30.638;0;I;1210;808;2100;4;;49fc8fbb;-0.00439408840611577
23_03_21 11:34:30.767;0;I;1210;808;2100;4;;1ef0983d;0.07467673718929291
23_03_21 11:34:30.897;0;I;1210;808;2100;4;;5b418cba;-0.0010700629791244864
23_03_21 11:34:31.027;0;I;1210;808;2100;4;;303595bb;-0.004553459584712982
23_03_21 11:34:31.159;0;I;1210;808;2100;4;;883d863d;0.06554704904556274
23_03_21 11:34:31.286;0;I;1210;808;2100;4;;035c873d;0.06609346717596054
23_03_21 11:34:31.416;0;I;1210;808;2100;4;;ef26883d;0.06648050993680954
23_03_21 11:34:31.550;0;I;1210;808;2100;4;;df32883d;0.06650327891111374
23_03_21 11:34:31.678;0;I;1210;808;2100;4;;8a8e02bc;-0.007968554273247719
23_03_21 11:34:31.808;0;I;1210;808;2100;4;;9777c53d;0.09641950577497482
23_03_21 11:34:31.937;0;I;1210;808;2100;4;;e0228b3d;0.06793761253356934
23_03_21 11:34:32.067;0;I;1210;808;2100;4;;7fcb84bd;-0.06484126299619675
23_03_21 11:34:32.196;0;I;1210;808;2100;4;;d6d3dcbb;-0.006739119999110699
23_03_21 11:34:32.326;0;I;1210;808;2100;4;;c37b8abd;-0.06761886924505234
23_03_21 11:34:32.459;0;I;1210;808;2100;4;;13b100bc;-0.007854717783629894
23_03_21 11:34:32.585;0;I;1210;808;2100;4;;873d6dbb;-0.003620000323280692
23_03_21 11:34:32.714;0;I;1210;808;2100;4;;dde10bbc;-0.008537736721336842
23_03_21 11:34:32.844;0;I;1210;808;2100;4;;bc9892bd;-0.07158038020133972
23_03_21 11:34:32.976;0;I;1210;808;2100;4;;c56b8d3d;0.06905321031808853
23_03_21 11:34:33.102;0;I;1210;808;2100;4;;efa2a2bb;-0.004963270854204893
23_03_21 11:34:33.232;0;I;1210;808;2100;4;;6893933d;0.07205849885940552
23_03_21 11:34:33.363;0;I;1210;808;2100;4;;75f8f0bb;-0.007353837136179209
23_03_21 11:34:33.491;0;I;1210;808;2100;4;;256a4cbb;-0.0031191196758300066
23_03_21 11:34:33.619;0;I;1210;808;2100;4;;29b3963d;0.07358390837907791
23_03_21 11:34:33.748;0;I;1210;808;2100;4;;c8cfdf3a;0.0017075473442673683
23_03_21 11:34:33.877;0;I;1210;808;2100;4;;c7fa963d;0.07372050732374191
23_03_21 11:34:34.011;0;I;1210;808;2100;4;;beab01be;-0.1266317069530487
23_03_21 11:34:34.136;0;I;1210;808;2100;4;;c48e60bc;-0.013705912977457047
23_03_21 11:34:34.266;0;I;1210;808;2100;4;;4d3d0fb9;-0.0001366037904517725
23_03_21 11:34:34.398;0;I;1210;808;2100;4;;b28771bd;-0.05896729975938797
23_03_21 11:34:34.525;0;I;1210;808;2100;4;;507e8e3b;0.004348553717136383
23_03_21 11:34:34.655;0;I;1210;808;2100;4;;8ebf6b3b;0.0035972329787909985
23_03_21 11:34:34.786;0;I;1210;808;2100;4;;01c5b23d;0.08728981763124466
23_03_21 11:34:34.918;0;I;1210;808;2100;4;;8f18b33d;0.08744918555021286
23_03_21 11:34:35.044;0;I;1210;808;2100;4;;78e0413d;0.047333210706710815
23_03_21 11:34:35.173;0;I;1210;808;2100;4;;cff8af3d;0.08592378348112106
23_03_21 11:34:35.303;0;I;1210;808;2100;4;;09de6cbd;-0.057828936725854874
23_03_21 11:34:35.430;0;I;1210;808;2100;4;;5f7a403d;0.046991702169179916
23_03_21 11:34:35.559;0;I;1210;808;2100;4;;6201983d;0.07422138750553131
23_03_21 11:34:35.688;0;I;1210;808;2100;4;;e2d480bd;-0.06290604174137115
23_03_21 11:34:35.820;0;I;1210;808;2100;4;;1ee84d3b;0.0031418870203197002
23_03_21 11:34:35.947;0;I;1210;808;2100;4;;04299e3a;0.0012066666968166828
23_03_21 11:34:36.073;0;I;1210;808;2100;4;;34896abd;-0.057259753346443176
23_03_21 11:34:36.204;0;I;1210;808;2100;4;;24f6e3bd;-0.11130931973457336
23_03_21 11:34:36.332;0;I;1210;808;2100;4;;74a70dbd;-0.034583523869514465
23_03_21 11:34:36.463;0;I;1210;808;2100;4;;548100bd;-0.03137333691120148
23_03_21 11:34:36.593;0;I;1210;808;2100;4;;7cfe54bc;-0.01300012692809105
23_03_21 11:34:36.722;0;I;1210;808;2100;4;;05a5b8bc;-0.022539624944329262
23_03_21 11:34:36.854;0;I;1210;808;2100;4;;c830593d;0.05302503705024719
23_03_21 11:34:36.982;0;I;1210;808;2100;4;;bac9a23e;0.31794530153274536
23_03_21 11:34:37.111;0;I;1210;808;2100;4;;91c2dd3c;0.027070315554738045
23_03_21 11:34:37.243;0;I;1210;808;2100;4;;e8fd373d;0.044919878244400024
23_03_21 11:34:37.375;0;I;1210;808;2100;4;;e8dacb3c;0.024884656071662903
23_03_21 11:34:37.504;0;I;1210;808;2100;4;;216fa53c;0.02019459195435047
23_03_21 11:34:37.636;0;I;1210;808;2100;4;;8783c53c;0.024110568687319756
23_03_21 11:34:37.767;0;I;1210;808;2100;4;;669b45bd;-0.04824390262365341
23_03_21 11:34:37.898;0;I;1210;808;2100;4;;6d02a33c;0.019898617640137672
23_03_21 11:34:38.026;0;I;1210;808;2100;4;;84fc863d;0.06591132283210754
23_03_21 11:34:38.154;0;I;1210;808;2100;4;;cbaf65bd;-0.05607585236430168
23_03_21 11:34:38.283;0;I;1210;808;2100;4;;2229cd3b;0.0062610069289803505
23_03_21 11:34:38.411;0;I;1210;808;2100;4;;0f70013c;0.007900252006947994
23_03_21 11:34:38.541;0;I;1210;808;2100;4;;6a35733c;0.014844277873635292
23_03_21 11:34:38.670;0;I;1210;808;2100;4;;ce59293c;0.01033635251224041
23_03_21 11:34:38.797;0;I;1210;808;2100;4;;5b39c13b;0.0058967298828065395
23_03_21 11:34:38.927;0;I;1210;808;2100;4;;8ac4c4bc;-0.024019498378038406
23_03_21 11:34:39.054;0;I;1210;808;2100;4;;2927e6bc;-0.02809484489262104
23_03_21 11:34:39.182;0;I;1210;808;2100;4;;c8ac73bd;-0.05949094891548157
23_03_21 11:34:39.310;0;I;1210;808;2100;4;;7446943d;0.07240000367164612
23_03_21 11:34:39.439;0;I;1210;808;2100;4;;10e4d0ba;-0.0015937108546495438
23_03_21 11:34:39.565;0;I;1210;808;2100;4;;088d89bd;-0.06716352701187134
23_03_21 11:34:39.693;0;I;1210;808;2100;4;;0cab9cbb;-0.004781132563948631
23_03_21 11:34:39.822;0;I;1210;808;2100;4;;aaf21c3d;0.03831735998392105
23_03_21 11:34:39.950;0;I;1210;808;2100;4;;1aaf19bb;-0.0023450315929949284
23_03_21 11:34:40.077;0;I;1210;808;2100;4;;ebddbd3d;0.09270843118429184
23_03_21 11:34:40.204;0;I;1210;808;2100;4;;cedd0e3c;0.008719874545931816
23_03_21 11:34:40.331;0;I;1210;808;2100;4;;16308dbc;-0.017234843224287033
23_03_21 11:34:40.460;0;I;1210;808;2100;4;;1aa74e3d;0.050452329218387604
23_03_21 11:34:40.589;0;I;1210;808;2100;4;;e83b453d;0.04815283417701721
23_03_21 11:34:40.717;0;I;1210;808;2100;4;;372be3bc;-0.027730567380785942
23_03_21 11:34:40.844;0;I;1210;808;2100;4;;3b2ed5bc;-0.02602302096784115
23_03_21 11:34:40.973;0;I;1210;808;2100;4;;984ca73d;0.08168905973434448
23_03_21 11:34:41.103;0;I;1210;808;2100;4;;627d323e;0.17430642247200012
23_03_21 11:34:41.229;0;I;1210;808;2100;4;;059d6dbc;-0.014502768404781818
23_03_21 11:34:41.357;0;I;1210;808;2100;4;;cff0643e;0.22357486188411713
23_03_21 11:34:41.487;0;I;1210;808;2100;4;;69e48fbd;-0.07025987654924393
23_03_21 11:34:41.613;0;I;1210;808;2100;4;;c928a7bd;-0.08162076026201248
23_03_21 11:34:41.742;0;I;1210;808;2100;4;;30efbc3d;0.09225308895111084
23_03_21 11:34:41.870;0;I;1210;808;2100;4;;252cbf3c;0.02333647944033146
23_03_21 11:34:41.999;0;I;1210;808;2100;4;;80bf20be;-0.1569805145263672
23_03_21 11:34:42.126;0;I;1210;808;2100;4;;c222c3bd;-0.09528113901615143
23_03_21 11:34:42.253;0;I;1210;808;2100;4;;e55374bc;-0.014912580139935017
23_03_21 11:34:42.382;0;I;1210;808;2100;4;;5bbd26bc;-0.010176981799304485
23_03_21 11:34:42.509;0;I;1210;808;2100;4;;fae905bc;-0.008173460140824318
23_03_21 11:34:42.638;0;I;1210;808;2100;4;;62c30abc;-0.008469434455037117
23_03_21 11:34:42.766;0;I;1210;808;2100;4;;257297bb;-0.0046217613853514194
23_03_21 11:34:42.894;0;I;1210;808;2100;4;;d6d35cbb;-0.0033695599995553493
23_03_21 11:34:43.022;0;I;1210;808;2100;4;;988a34bb;-0.0027548428624868393
23_03_21 11:34:43.150;0;I;1210;808;2100;4;;784906bb;-0.002049056813120842
23_03_21 11:34:43.278;0;I;1210;808;2100;4;;3e3992ba;-0.001115597551688552
23_03_21 11:34:43.407;0;I;1210;808;2100;4;;71c787bb;-0.004143648315221071
23_03_21 11:34:43.534;0;I;1210;808;2100;4;;647580bd;-0.06272390484809875
23_03_21 11:34:43.663;0;I;1210;808;2100;4;;7c823abb;-0.002845912240445614
23_03_21 11:34:43.790;0;I;1210;808;2100;4;;db2f963d;0.07333346456289291
23_03_21 11:34:43.918;0;I;1210;808;2100;4;;f3dbd6b9;-0.0004098113568034023
23_03_21 11:34:44.053;0;I;1210;808;2100;4;;cf51debb;-0.006784654688090086
23_03_21 11:34:44.174;0;I;1210;808;2100;4;;de93813d;0.06327031552791595
23_03_21 11:34:44.301;0;I;1210;808;2100;4;;b9d32dbc;-0.010609560646116734
23_03_21 11:34:44.430;0;I;1210;808;2100;4;;ef2608bc;-0.008310063742101192
23_03_21 11:34:44.558;0;I;1210;808;2100;4;;3589833d;0.06422654539346695
23_03_21 11:34:44.687;0;I;1210;808;2100;4;;13b100bc;-0.007854717783629894
23_03_21 11:34:44.816;0;I;1210;808;2100;4;;8d0d8f3d;0.06985006481409073
23_03_21 11:34:44.944;0;I;1210;808;2100;4;;6dfa57bc;-0.013182264752686024
23_03_21 11:34:45.075;0;I;1210;808;2100;4;;01e81ebc;-0.009698868729174137
23_03_21 11:34:45.201;0;I;1210;808;2100;4;;1ee8cdbb;-0.0062837740406394005
23_03_21 11:34:45.330;0;I;1210;808;2100;4;;9e3f9c3d;0.0762932151556015
23_03_21 11:34:45.459;0;I;1210;808;2100;4;;fad96fbd;-0.05855748802423477
23_03_21 11:34:45.589;0;I;1210;808;2100;4;;66fc3eb9;-0.0001821383775677532
23_03_21 11:34:45.717;0;I;1210;808;2100;4;;f3dbd63a;0.0016392454272136092
23_03_21 11:34:45.847;0;I;1210;808;2100;4;;e09e253b;0.00252716988325119
23_03_21 11:34:45.978;0;I;1210;808;2100;4;;1ee8cdba;-0.0015709435101598501
23_03_21 11:34:46.104;0;I;1210;808;2100;4;;a06561bd;-0.055028557777404785
23_03_21 11:34:46.233;0;I;1210;808;2100;4;;fa65203c;0.009789938107132912
23_03_21 11:34:46.362;0;I;1210;808;2100;4;;d292dd3b;0.006761887110769749
23_03_21 11:34:46.491;0;I;1210;808;2100;4;;7fc3b93b;0.00566905690357089
23_03_21 11:34:46.619;0;I;1210;808;2100;4;;1aaf993b;0.004690063185989857
23_03_21 11:34:46.750;0;I;1210;808;2100;4;;e4a1973d;0.07403925061225891
23_03_21 11:34:46.877;0;I;1210;808;2100;4;;b66777bd;-0.060401640832424164
23_03_21 11:34:47.006;0;I;1210;808;2100;4;;fda61f3b;0.0024361007381230593
23_03_21 11:34:47.139;0;I;1210;808;2100;4;;ae10b0bb;-0.005373082123696804
23_03_21 11:34:47.263;0;I;1210;808;2100;4;;868b903d;0.07057861983776093
23_03_21 11:34:47.391;0;I;1210;808;2100;4;;523084bd;-0.06454528868198395
23_03_21 11:34:47.523;0;I;1210;808;2100;4;;cb182a3b;0.002595471916720271
23_03_21 11:34:47.648;0;I;1210;808;2100;4;;04299e3a;0.0012066666968166828
23_03_21 11:34:47.778;0;I;1210;808;2100;4;;29b3163b;0.0022994971368461847
23_03_21 11:34:47.908;0;I;1210;808;2100;4;;f3db56ba;-0.0008196227136068046
23_03_21 11:34:48.035;0;I;1210;808;2100;4;;256accbb;-0.006238239351660013
23_03_21 11:34:48.163;0;I;1210;808;2100;4;;e4409e3d;0.0772722065448761
23_03_21 11:34:48.292;0;I;1210;808;2100;4;;214c393d;0.045238617807626724
23_03_21 11:34:48.423;0;I;1210;808;2100;4;;92dd7ebd;-0.06222302466630936
23_03_21 11:34:48.552;0;I;1210;808;2100;4;;13ef0dbd;-0.034651827067136765
23_03_21 11:34:48.678;0;I;1210;808;2100;4;;2a658c3d;0.06855233013629913
23_03_21 11:34:48.806;0;I;1210;808;2100;4;;579f13bd;-0.03604063019156456
23_03_21 11:34:48.936;0;I;1210;808;2100;4;;6201983d;0.07422138750553131
23_03_21 11:34:49.064;0;I;1210;808;2100;4;;d482e03d;0.10962453484535217
23_03_21 11:34:49.192;0;I;1210;808;2100;4;;3e54b33d;0.08756302297115326
23_03_21 11:34:49.321;0;I;1210;808;2100;4;;a545803d;0.06263283640146255
23_03_21 11:34:49.450;0;I;1210;808;2100;4;;c41a91bc;-0.01771295815706253
23_03_21 11:34:49.578;0;I;1210;808;2100;4;;216fa5bc;-0.02019459195435047
23_03_21 11:34:49.707;0;I;1210;808;2100;4;;3e31c7bc;-0.024315472692251205
23_03_21 11:34:49.837;0;I;1210;808;2100;4;;1766cfbc;-0.02531723491847515
23_03_21 11:34:49.967;0;I;1210;808;2100;4;;eb1bcbbc;-0.024793585762381554
23_03_21 11:34:50.094;0;I;1210;808;2100;4;;359cd9bd;-0.10625497251749039
23_03_21 11:34:50.222;0;I;1210;808;2100;4;;6262113d;0.03549421578645706
23_03_21 11:34:50.354;0;I;1210;808;2100;4;;a0c65a3d;0.05341207981109619
23_03_21 11:34:50.482;0;I;1210;808;2100;4;;25856d3d;0.057988304644823074
23_03_21 11:34:50.614;0;I;1210;808;2100;4;;30f787bc;-0.016597360372543335
23_03_21 11:34:50.741;0;I;1210;808;2100;4;;549ca1bd;-0.07891145348548889
23_03_21 11:34:50.871;0;I;1210;808;2100;4;;22446e3d;0.05817044526338577
23_03_21 11:34:51.002;0;I;1210;808;2100;4;;5b3941bd;-0.047173839062452316
23_03_21 11:34:51.130;0;I;1210;808;2100;4;;ef6495bd;-0.07294642180204391
23_03_21 11:34:51.260;0;I;1210;808;2100;4;;30f7873d;0.06638944149017334
23_03_21 11:34:51.390;0;I;1210;808;2100;4;;54af77bd;-0.060469940304756165
23_03_21 11:34:51.521;0;I;1210;808;2100;4;;a7256dbd;-0.057897236198186874
23_03_21 11:34:51.649;0;I;1210;808;2100;4;;c2689b3d;0.0758834034204483
23_03_21 11:34:51.778;0;I;1210;808;2100;4;;0c4aa33d;0.07973107695579529
23_03_21 11:34:51.908;0;I;1210;808;2100;4;;d6d35cba;-0.0008423899998888373
23_03_21 11:34:52.039;0;I;1210;808;2100;4;;01e053bb;-0.003232956165447831
23_03_21 11:34:52.167;0;I;1210;808;2100;4;;516ef8bb;-0.007581510115414858
23_03_21 11:34:52.297;0;I;1210;808;2100;4;;7b298c3d;0.06843849271535873
23_03_21 11:34:52.427;0;I;1210;808;2100;4;;5b410cbc;-0.008560503832995892
23_03_21 11:34:52.556;0;I;1210;808;2100;4;;d91c27bd;-0.04079899564385414
23_03_21 11:34:52.686;0;I;1210;808;2100;4;;2814903d;0.07035094499588013
23_03_21 11:34:52.815;0;I;1210;808;2100;4;;1f0388bd;-0.06641220301389694
23_03_21 11:34:52.945;0;I;1210;808;2100;4;;37a77dbb;-0.003870440414175391
23_03_21 11:34:53.077;0;I;1210;808;2100;4;;4029153e;0.14566516876220703
23_03_21 11:34:53.207;0;I;1210;808;2100;4;;a863933d;0.07196742296218872
23_03_21 11:34:53.340;0;I;1210;808;2100;4;;54b7c2bd;-0.09507623314857483
23_03_21 11:34:53.473;0;I;1210;808;2100;4;;3bcd5b3d;0.05366251990199089
23_03_21 11:34:53.603;0;I;1210;808;2100;4;;bd0c62bc;-0.013796982355415821
23_03_21 11:34:53.735;0;I;1210;808;2100;4;;34ea63bc;-0.013910818845033646
23_03_21 11:34:53.871;0;I;1210;808;2100;4;;8dcf81bc;-0.01584603823721409
23_03_21 11:34:53.995;0;I;1210;808;2100;4;;bd6942be;-0.18985648453235626
23_03_21 11:34:54.126;0;I;1210;808;2100;4;;ae847f3c;0.01559559814631939
23_03_21 11:34:54.255;0;I;1210;808;2100;4;;c7999dbc;-0.019238365814089775
23_03_21 11:34:54.386;0;I;1210;808;2100;4;;59b2823d;0.06381673365831375
23_03_21 11:34:54.514;0;I;1210;808;2100;4;;4e2d92bd;-0.07137547433376312
23_03_21 11:34:54.643;0;I;1210;808;2100;4;;1e13853d;0.06497786939144135
23_03_21 11:34:54.774;0;I;1210;808;2100;4;;62c30abc;-0.008469434455037117
23_03_21 11:34:54.902;0;I;1210;808;2100;4;;80bbeebb;-0.0072855353355407715
23_03_21 11:34:55.031;0;I;1210;808;2100;4;;864d03bc;-0.008014088496565819
23_03_21 11:34:55.161;0;I;1210;808;2100;4;;e4d759bb;-0.003324025310575962
23_03_21 11:34:55.290;0;I;1210;808;2100;4;;30257fbd;-0.06229132413864136
23_03_21 11:34:55.421;0;I;1210;808;2100;4;;7636973d;0.07383434474468231
23_03_21 11:34:55.550;0;I;1210;808;2100;4;;4d3d8f3d;0.06994114071130753
23_03_21 11:34:55.679;0;I;1210;808;2100;4;;f2e3a1bb;-0.004940503276884556
23_03_21 11:34:55.808;0;I;1210;808;2100;4;;5be012bd;-0.03585849329829216
23_03_21 11:34:55.939;0;I;1210;808;2100;4;;8f5e8bbd;-0.06805144995450974
23_03_21 11:34:56.068;0;I;1210;808;2100;4;;cb182a3b;0.002595471916720271
23_03_21 11:34:56.197;0;I;1210;808;2100;4;;d9a00c3c;0.008583270944654942
23_03_21 11:34:56.327;0;I;1210;808;2100;4;;01a246bd;-0.04849434271454811
23_03_21 11:34:56.457;0;I;1210;808;2100;4;;83fced3b;0.007262767758220434
23_03_21 11:34:56.586;0;I;1210;808;2100;4;;6945893b;0.004189182538539171
23_03_21 11:34:56.713;0;I;1210;808;2100;4;;3e39923b;0.004462390206754208
23_03_21 11:34:56.842;0;I;1210;808;2100;4;;873ded3b;0.007240000646561384
23_03_21 11:34:56.970;0;I;1210;808;2100;4;;ef26083c;0.008310063742101192
23_03_21 11:34:57.100;0;I;1210;808;2100;4;;a00cb3bb;-0.005464151501655579
23_03_21 11:34:57.230;0;I;1210;808;2100;4;;b2aa5d3d;0.05411786586046219
23_03_21 11:34:57.360;0;I;1210;808;2100;4;;71186b3d;0.057396356016397476
23_03_21 11:34:57.491;0;I;1210;808;2100;4;;e856663d;0.05623522400856018
23_03_21 11:34:57.620;0;I;1210;808;2100;4;;01aa91bc;-0.01778125949203968
23_03_21 11:34:57.749;0;I;1210;808;2100;4;;c4589ebd;-0.0773177444934845
23_03_21 11:34:57.879;0;I;1210;808;2100;4;;3fad61bc;-0.013774215243756771
23_03_21 11:34:58.009;0;I;1210;808;2100;4;;ab4b4bbc;-0.012408177368342876
23_03_21 11:34:58.139;0;I;1210;808;2100;4;;dd93683d;0.05678163841366768
23_03_21 11:34:58.268;0;I;1210;808;2100;4;;ef1672bc;-0.014775975607335567
23_03_21 11:34:58.399;0;I;1210;808;2100;4;;2c0f37bd;-0.044692203402519226
23_03_21 11:34:58.530;0;I;1210;808;2100;4;;748421bc;-0.009858239442110062
23_03_21 11:34:58.659;0;I;1210;808;2100;4;;16308dbd;-0.06893937289714813
23_03_21 11:34:58.788;0;I;1210;808;2100;4;;04291ebc;-0.009653333574533463
23_03_21 11:34:58.918;0;I;1210;808;2100;4;;83881ebc;-0.009676101617515087
23_03_21 11:34:59.048;0;I;1210;808;2100;4;;42b89ebd;-0.0774998813867569
23_03_21 11:34:59.179;0;I;1210;808;2100;4;;5f828bbc;-0.017029939219355583
