Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;angRate
23_03_21 11:53:05.604;0;I;1210;808;2100;4;;bcf90bbd;-0.03417371213436127
23_03_21 11:53:05.732;0;I;1210;808;2100;4;;9ce6d43d;0.10395547747612
23_03_21 11:53:05.862;0;I;1210;808;2100;4;;e47660bd;-0.05480088293552399
23_03_21 11:53:05.992;0;I;1210;808;2100;4;;0d00323e;0.17382831871509552
23_03_21 11:53:06.122;0;I;1210;808;2100;4;;df4d29be;-0.16533611714839935
23_03_21 11:53:06.252;0;I;1210;808;2100;4;;201a10be;-0.14072465896606445
23_03_21 11:53:06.381;0;I;1210;808;2100;4;;663a4cbd;-0.049860380589962006
23_03_21 11:53:06.511;0;I;1210;808;2100;4;;2131183c;0.009289056994020939
23_03_21 11:53:06.641;0;I;1210;808;2100;4;;2a658c3d;0.06855233013629913
23_03_21 11:53:06.770;0;I;1210;808;2100;4;;c0d1c63d;0.09707975387573242
23_03_21 11:53:06.900;0;I;1210;808;2100;4;;1820903d;0.07037371397018433
23_03_21 11:53:07.029;0;I;1210;808;2100;4;;be279cbd;-0.0762476772069931
23_03_21 11:53:07.159;0;I;1210;808;2100;4;;166e9abd;-0.07540528476238251
23_03_21 11:53:07.290;0;I;1210;808;2100;4;;549c213d;0.039455726742744446
23_03_21 11:53:07.420;0;I;1210;808;2100;4;;7ecbeb3d;0.11513422429561615
23_03_21 11:53:07.551;0;I;1210;808;2100;4;;c753c5bc;-0.024087799713015556
23_03_21 11:53:07.679;0;I;1210;808;2100;4;;621c393d;0.045193083584308624
23_03_21 11:53:07.811;0;I;1210;808;2100;4;;fe1aefbc;-0.029187675565481186
23_03_21 11:53:07.942;0;I;1210;808;2100;4;;4df7b63c;0.022334719076752663
23_03_21 11:53:08.071;0;I;1210;808;2100;4;;d9bb2d3d;0.042415473610162735
23_03_21 11:53:08.202;0;I;1210;808;2100;4;;170d213d;0.039319124072790146
23_03_21 11:53:08.331;0;I;1210;808;2100;4;;13dff73c;0.030257737264037132
23_03_21 11:53:08.463;0;I;1210;808;2100;4;;1e8f9fbd;-0.0779096931219101
23_03_21 11:53:08.595;0;I;1210;808;2100;4;;42b0d33c;0.0258408822119236
23_03_21 11:53:08.723;0;I;1210;808;2100;4;;62f9cc3c;0.025021258741617203
23_03_21 11:53:08.854;0;I;1210;808;2100;4;;c412c63c;0.024178870022296906
23_03_21 11:53:08.985;0;I;1210;808;2100;4;;b2749bbd;-0.0759061723947525
23_03_21 11:53:09.115;0;I;1210;808;2100;4;;c48ee03b;0.006852956488728523
23_03_21 11:53:09.244;0;I;1210;808;2100;4;;cb18aaba;-0.0012977359583601356
23_03_21 11:53:09.375;0;I;1210;808;2100;4;;efa2a23c;0.019853083416819572
23_03_21 11:53:09.505;0;I;1210;808;2100;4;;543ba83c;0.02053610235452652
23_03_21 11:53:09.636;0;I;1210;808;2100;4;;f267873c;0.016529057174921036
23_03_21 11:53:09.764;0;I;1210;808;2100;4;;3923b1bd;-0.08649296313524246
23_03_21 11:53:09.894;0;I;1210;808;2100;4;;5481803c;0.01568666845560074
23_03_21 11:53:10.024;0;I;1210;808;2100;4;;8d0d8f3d;0.06985006481409073
23_03_21 11:53:10.155;0;I;1210;808;2100;4;;a712973c;0.018441511318087578
23_03_21 11:53:10.284;0;I;1210;808;2100;4;;a7ccbe3c;0.02329094521701336
23_03_21 11:53:10.413;0;I;1210;808;2100;4;;7bc892bd;-0.07167144864797592
23_03_21 11:53:10.542;0;I;1210;808;2100;4;;58f8c13b;0.005919497460126877
23_03_21 11:53:10.672;0;I;1210;808;2100;4;;bd90c73c;0.024361008778214455
23_03_21 11:53:10.801;0;I;1210;808;2100;4;;e82024bc;-0.01001761108636856
23_03_21 11:53:10.932;0;I;1210;808;2100;4;;74003cbc;-0.011474717408418655
23_03_21 11:53:11.061;0;I;1210;808;2100;4;;302d4abc;-0.012339875102043152
23_03_21 11:53:11.190;0;I;1210;808;2100;4;;cb5e823c;0.015914341434836388
23_03_21 11:53:11.320;0;I;1210;808;2100;4;;aed2a2bd;-0.07950340211391449
23_03_21 11:53:11.450;0;I;1210;808;2100;4;;1728c23d;0.09480302780866623
23_03_21 11:53:11.579;0;I;1210;808;2100;4;;3771bb3c;0.02288113348186016
23_03_21 11:53:11.710;0;I;1210;808;2100;4;;78e041bd;-0.047333210706710815
23_03_21 11:53:11.840;0;I;1210;808;2100;4;;8e05c43c;0.023928429931402206
23_03_21 11:53:11.972;0;I;1210;808;2100;4;;c496abbb;-0.0052364785224199295
23_03_21 11:53:12.102;0;I;1210;808;2100;4;;f39dc93c;0.024611448869109154
23_03_21 11:53:12.232;0;I;1210;808;2100;4;;62c38abb;-0.0042347172275185585
23_03_21 11:53:12.362;0;I;1210;808;2100;4;;7803ae3c;0.021241888403892517
23_03_21 11:53:12.494;0;I;1210;808;2100;4;;f61cd63c;0.0261368565261364
23_03_21 11:53:12.622;0;I;1210;808;2100;4;;2267da3c;0.026660505682229996
23_03_21 11:53:12.752;0;I;1210;808;2100;4;;9a95d83d;0.10575409233570099
23_03_21 11:53:12.882;0;I;1210;808;2100;4;;37edd53c;0.02611408941447735
23_03_21 11:53:13.012;0;I;1210;808;2100;4;;d21e0e3c;0.008674340322613716
23_03_21 11:53:13.145;0;I;1210;808;2100;4;;843a94bd;-0.07237723469734192
23_03_21 11:53:13.273;0;I;1210;808;2100;4;;b9b0413d;0.047287676483392715
23_03_21 11:53:13.404;0;I;1210;808;2100;4;;9110013d;0.03150993958115578
23_03_21 11:53:13.534;0;I;1210;808;2100;4;;2cecca3b;0.006192704662680626
23_03_21 11:53:13.668;0;I;1210;808;2100;4;;136ba83c;0.02055886946618557
23_03_21 11:53:13.795;0;I;1210;808;2100;4;;592e9dbd;-0.0767485573887825
23_03_21 11:53:13.927;0;I;1210;808;2100;4;;7233a5bd;-0.08066453039646149
23_03_21 11:53:14.060;0;I;1210;808;2100;4;;7f3fd43d;0.103636734187603
23_03_21 11:53:14.189;0;I;1210;808;2100;4;;048a17bd;-0.036996856331825256
23_03_21 11:53:14.322;0;I;1210;808;2100;4;;42114d3d;0.050065286457538605
23_03_21 11:53:14.454;0;I;1210;808;2100;4;;fa9b623d;0.055324532091617584
23_03_21 11:53:14.582;0;I;1210;808;2100;4;;c80d6d3d;0.057874470949172974
23_03_21 11:53:14.712;0;I;1210;808;2100;4;;92006b3d;0.057373590767383575
23_03_21 11:53:14.844;0;I;1210;808;2100;4;;1aca3abd;-0.04560289531946182
23_03_21 11:53:14.975;0;I;1210;808;2100;4;;c42de7bd;-0.11288025975227356
23_03_21 11:53:15.107;0;I;1210;808;2100;4;;1b23693d;0.05691824480891228
23_03_21 11:53:15.236;0;I;1210;808;2100;4;;8dcf01bd;-0.03169207647442818
23_03_21 11:53:15.368;0;I;1210;808;2100;4;;cb10df3b;0.006807421799749136
23_03_21 11:53:15.499;0;I;1210;808;2100;4;;75f8f03b;0.007353837136179209
23_03_21 11:53:15.631;0;I;1210;808;2100;4;;ddd1f53c;0.030007297173142433
23_03_21 11:53:15.762;0;I;1210;808;2100;4;;87ffdf3c;0.027343524619936943
23_03_21 11:53:15.892;0;I;1210;808;2100;4;;91ed94bd;-0.07271874696016312
23_03_21 11:53:16.023;0;I;1210;808;2100;4;;44099b3d;0.0757012665271759
23_03_21 11:53:16.156;0;I;1210;808;2100;4;;0862d23c;0.0256815105676651
23_03_21 11:53:16.317;0;I;1210;808;2100;4;;1325d03c;0.02540830336511135
23_03_21 11:53:16.417;0;I;1210;808;2100;4;;b5b59abd;-0.0755418911576271
23_03_21 11:53:16.548;0;I;1210;808;2100;4;;69229dbd;-0.0767257884144783
23_03_21 11:53:16.674;0;I;1210;808;2100;4;;d2363640;2.8470959663391113
23_03_21 11:53:16.789;0;I;1210;808;2100;4;;e16df041;30.053651809692383
23_03_21 11:53:16.907;0;I;1210;808;2100;4;;5b907e42;63.64097213745117
23_03_21 11:53:17.021;0;I;1210;808;2100;4;;fa8eda42;109.27925109863281
23_03_21 11:53:17.138;0;I;1210;808;2100;4;;eb091b43;155.0387420654297
23_03_21 11:53:17.256;0;I;1210;808;2100;4;;cb924443;196.5734100341797
23_03_21 11:53:17.370;0;I;1210;808;2100;4;;b9896e43;238.53797912597656
23_03_21 11:53:17.487;0;I;1210;808;2100;4;;5d8f8a43;277.1200256347656
23_03_21 11:53:17.603;0;I;1210;808;2100;4;;ad709e43;316.8802795410156
23_03_21 11:53:17.719;0;I;1210;808;2100;4;;7470b043;352.8785400390625
23_03_21 11:53:17.834;0;I;1210;808;2100;4;;7f5ac143;386.7070007324219
23_03_21 11:53:17.950;0;I;1210;808;2100;4;;5660cf43;414.75262451171875
23_03_21 11:53:18.068;0;I;1210;808;2100;4;;e8b9de43;445.452392578125
23_03_21 11:53:18.185;0;I;1210;808;2100;4;;e447e843;464.5616455078125
23_03_21 11:53:18.300;0;I;1210;808;2100;4;;4b14f343;486.1585388183594
23_03_21 11:53:18.416;0;I;1210;808;2100;4;;8fa6fb43;503.3012390136719
23_03_21 11:53:18.532;0;I;1210;808;2100;4;;106d0144;517.7041015625
23_03_21 11:53:18.650;0;I;1210;808;2100;4;;71fc0344;527.9443969726562
23_03_21 11:53:18.767;0;I;1210;808;2100;4;;45400744;541.0042114257812
23_03_21 11:53:18.881;0;I;1210;808;2100;4;;4a860844;546.0982666015625
23_03_21 11:53:18.997;0;I;1210;808;2100;4;;68f40844;547.81884765625
23_03_21 11:53:19.115;0;I;1210;808;2100;4;;0bc70844;547.1100463867188
23_03_21 11:53:19.232;0;I;1210;808;2100;4;;3c6f0844;545.738037109375
23_03_21 11:53:19.349;0;I;1210;808;2100;4;;66b50844;546.8343505859375
23_03_21 11:53:19.466;0;I;1210;808;2100;4;;9fae0744;542.7284545898438
23_03_21 11:53:19.581;0;I;1210;808;2100;4;;82420644;537.0391845703125
23_03_21 11:53:19.697;0;I;1210;808;2100;4;;d44f0444;529.247314453125
23_03_21 11:53:19.815;0;I;1210;808;2100;4;;98410244;521.02490234375
23_03_21 11:53:19.932;0;I;1210;808;2100;4;;e8430044;513.06103515625
23_03_21 11:53:20.046;0;I;1210;808;2100;4;;ec54fc43;504.6634521484375
23_03_21 11:53:20.163;0;I;1210;808;2100;4;;556bf743;494.8385314941406
23_03_21 11:53:20.281;0;I;1210;808;2100;4;;0d0ff243;484.1175842285156
23_03_21 11:53:20.396;0;I;1210;808;2100;4;;2b96eb43;471.1731872558594
23_03_21 11:53:20.514;0;I;1210;808;2100;4;;14f4e743;463.9068603515625
23_03_21 11:53:20.630;0;I;1210;808;2100;4;;2436e443;456.4229736328125
23_03_21 11:53:20.748;0;I;1210;808;2100;4;;5159dd43;442.6977844238281
23_03_21 11:53:20.864;0;I;1210;808;2100;4;;b9b9d943;435.4509582519531
23_03_21 11:53:20.981;0;I;1210;808;2100;4;;4f93d443;425.1508483886719
23_03_21 11:53:21.096;0;I;1210;808;2100;4;;9befcd43;411.8719177246094
23_03_21 11:53:21.213;0;I;1210;808;2100;4;;13c7cc43;409.5552673339844
23_03_21 11:53:21.331;0;I;1210;808;2100;4;;97d4c743;399.6608581542969
23_03_21 11:53:21.447;0;I;1210;808;2100;4;;769bc443;393.21453857421875
23_03_21 11:53:21.562;0;I;1210;808;2100;4;;212ec243;388.3603820800781
23_03_21 11:53:21.680;0;I;1210;808;2100;4;;8753bf43;382.6525573730469
23_03_21 11:53:21.798;0;I;1210;808;2100;4;;caaabc43;377.33428955078125
23_03_21 11:53:21.914;0;I;1210;808;2100;4;;98dfba43;373.746826171875
23_03_21 11:53:22.032;0;I;1210;808;2100;4;;b1cfb743;367.6225891113281
23_03_21 11:53:22.147;0;I;1210;808;2100;4;;31d9b943;371.6968078613281
23_03_21 11:53:22.265;0;I;1210;808;2100;4;;acc1b843;369.5130615234375
23_03_21 11:53:22.381;0;I;1210;808;2100;4;;6a3db743;366.47979736328125
23_03_21 11:53:22.497;0;I;1210;808;2100;4;;0302b743;366.0157165527344
23_03_21 11:53:22.614;0;I;1210;808;2100;4;;a1e1b643;365.7627258300781
23_03_21 11:53:22.731;0;I;1210;808;2100;4;;9257b743;366.68414306640625
23_03_21 11:53:22.847;0;I;1210;808;2100;4;;8ffdb543;363.9809265136719
23_03_21 11:53:22.963;0;I;1210;808;2100;4;;10d7b943;371.68017578125
23_03_21 11:53:23.082;0;I;1210;808;2100;4;;424fba43;372.61920166015625
23_03_21 11:53:23.197;0;I;1210;808;2100;4;;0f65b943;370.7895202636719
23_03_21 11:53:23.316;0;I;1210;808;2100;4;;eb0fba43;372.1243591308594
23_03_21 11:53:23.431;0;I;1210;808;2100;4;;dc1cbc43;376.2254638671875
23_03_21 11:53:23.547;0;I;1210;808;2100;4;;8475be43;380.9180908203125
23_03_21 11:53:23.664;0;I;1210;808;2100;4;;298bbe43;381.0871887207031
23_03_21 11:53:23.781;0;I;1210;808;2100;4;;bd41bf43;382.5135803222656
23_03_21 11:53:23.898;0;I;1210;808;2100;4;;6551c043;384.6358947753906
23_03_21 11:53:24.014;0;I;1210;808;2100;4;;8837c343;390.433837890625
23_03_21 11:53:24.130;0;I;1210;808;2100;4;;df34c343;390.4130554199219
23_03_21 11:53:24.248;0;I;1210;808;2100;4;;a1d4c243;389.6611633300781
23_03_21 11:53:24.364;0;I;1210;808;2100;4;;b42ec443;392.3648681640625
23_03_21 11:53:24.480;0;I;1210;808;2100;4;;73e6c643;397.8003845214844
23_03_21 11:53:24.597;0;I;1210;808;2100;4;;175cc743;398.7194519042969
23_03_21 11:53:24.715;0;I;1210;808;2100;4;;6c2ac643;396.3314208984375
23_03_21 11:53:24.832;0;I;1210;808;2100;4;;da82c943;403.02227783203125
23_03_21 11:53:24.947;0;I;1210;808;2100;4;;a001c943;402.0126953125
23_03_21 11:53:25.064;0;I;1210;808;2100;4;;ee34c943;402.41351318359375
23_03_21 11:53:25.180;0;I;1210;808;2100;4;;962eca43;404.36395263671875
23_03_21 11:53:25.296;0;I;1210;808;2100;4;;b84ac943;402.583740234375
23_03_21 11:53:25.414;0;I;1210;808;2100;4;;9d79cc43;408.9501037597656
23_03_21 11:53:25.529;0;I;1210;808;2100;4;;6f64cb43;406.7846374511719
23_03_21 11:53:25.648;0;I;1210;808;2100;4;;93efca43;405.8716735839844
23_03_21 11:53:25.762;0;I;1210;808;2100;4;;7346cb43;406.5503845214844
23_03_21 11:53:25.879;0;I;1210;808;2100;4;;5755cb43;406.6667175292969
23_03_21 11:53:25.997;0;I;1210;808;2100;4;;aa25cb43;406.29425048828125
23_03_21 11:53:26.113;0;I;1210;808;2100;4;;b33fcc43;408.4976501464844
23_03_21 11:53:26.228;0;I;1210;808;2100;4;;b3e8ca43;405.8179626464844
23_03_21 11:53:26.346;0;I;1210;808;2100;4;;8164cb43;406.7851867675781
23_03_21 11:53:26.462;0;I;1210;808;2100;4;;7e03cc43;408.02728271484375
23_03_21 11:53:26.579;0;I;1210;808;2100;4;;d8ccca43;405.600341796875
23_03_21 11:53:26.695;0;I;1210;808;2100;4;;f2c0cb43;407.50738525390625
23_03_21 11:53:26.811;0;I;1210;808;2100;4;;0a63ca43;404.77374267578125
23_03_21 11:53:26.929;0;I;1210;808;2100;4;;5185c843;401.0415344238281
23_03_21 11:53:27.043;0;I;1210;808;2100;4;;9f4ccb43;406.5986022949219
23_03_21 11:53:27.161;0;I;1210;808;2100;4;;627bca43;404.96392822265625
23_03_21 11:53:27.277;0;I;1210;808;2100;4;;c61ec943;402.24041748046875
23_03_21 11:53:27.391;0;I;1210;808;2100;4;;b343c943;402.5289001464844
23_03_21 11:53:27.506;0;I;1210;808;2100;4;;f4fcc843;401.9761962890625
23_03_21 11:53:27.620;0;I;1210;808;2100;4;;1178c843;400.9380187988281
23_03_21 11:53:27.737;0;I;1210;808;2100;4;;f9e4c943;403.7888488769531
23_03_21 11:53:27.850;0;I;1210;808;2100;4;;0173c843;400.8984680175781
23_03_21 11:53:27.966;0;I;1210;808;2100;4;;e6e5c643;397.79608154296875
23_03_21 11:53:28.081;0;I;1210;808;2100;4;;8f0cc743;398.0981140136719
23_03_21 11:53:28.195;0;I;1210;808;2100;4;;37ddc843;401.7282409667969
23_03_21 11:53:28.308;0;I;1210;808;2100;4;;a6afc643;397.37225341796875
23_03_21 11:53:28.423;0;I;1210;808;2100;4;;440ac643;396.0802001953125
23_03_21 11:53:28.535;0;I;1210;808;2100;4;;e426c943;402.3038330078125
23_03_21 11:53:28.648;0;I;1210;808;2100;4;;1334c843;400.4068298339844
23_03_21 11:53:28.762;0;I;1210;808;2100;4;;ededc743;399.8587951660156
23_03_21 11:53:28.877;0;I;1210;808;2100;4;;c1a6c543;395.3027648925781
23_03_21 11:53:28.989;0;I;1210;808;2100;4;;e5b5c843;401.4210510253906
23_03_21 11:53:29.102;0;I;1210;808;2100;4;;20fac743;399.9541015625
23_03_21 11:53:29.217;0;I;1210;808;2100;4;;963dc743;398.48114013671875
23_03_21 11:53:29.331;0;I;1210;808;2100;4;;836dc543;394.8555603027344
23_03_21 11:53:29.445;0;I;1210;808;2100;4;;11a8c843;401.3130187988281
23_03_21 11:53:29.556;0;I;1210;808;2100;4;;2b4bc743;398.5872497558594
23_03_21 11:53:29.671;0;I;1210;808;2100;4;;53aec643;397.3619079589844
23_03_21 11:53:29.785;0;I;1210;808;2100;4;;e0f0c543;395.8818359375
23_03_21 11:53:29.896;0;I;1210;808;2100;4;;446bc843;400.8380126953125
23_03_21 11:53:30.010;0;I;1210;808;2100;4;;0fe0c743;399.7504577636719
23_03_21 11:53:30.123;0;I;1210;808;2100;4;;63e5c643;397.7920837402344
23_03_21 11:53:30.237;0;I;1210;808;2100;4;;149dc543;395.2271728515625
23_03_21 11:53:30.351;0;I;1210;808;2100;4;;89e3c843;401.7776184082031
23_03_21 11:53:30.465;0;I;1210;808;2100;4;;ff6ac743;398.8359069824219
23_03_21 11:53:30.580;0;I;1210;808;2100;4;;477dc743;398.9787292480469
23_03_21 11:53:30.692;0;I;1210;808;2100;4;;99d8c743;399.6921691894531
23_03_21 11:53:30.805;0;I;1210;808;2100;4;;3fc4c843;401.5331726074219
23_03_21 11:53:30.919;0;I;1210;808;2100;4;;1b67c843;400.8055114746094
23_03_21 11:53:31.032;0;I;1210;808;2100;4;;5ba7c743;399.3074645996094
23_03_21 11:53:31.146;0;I;1210;808;2100;4;;f124c843;400.2886047363281
23_03_21 11:53:31.262;0;I;1210;808;2100;4;;7cdac843;401.7069091796875
23_03_21 11:53:31.374;0;I;1210;808;2100;4;;61abc743;399.3388977050781
23_03_21 11:53:31.488;0;I;1210;808;2100;4;;6dddc743;399.7298889160156
23_03_21 11:53:31.604;0;I;1210;808;2100;4;;ac56c843;400.6771240234375
23_03_21 11:53:31.714;0;I;1210;808;2100;4;;9024c843;400.28564453125
23_03_21 11:53:31.829;0;I;1210;808;2100;4;;00ccc743;399.59375
23_03_21 11:53:31.944;0;I;1210;808;2100;4;;eb8ac943;403.0852966308594
23_03_21 11:53:32.057;0;I;1210;808;2100;4;;fc6ac843;400.8358154296875
23_03_21 11:53:32.170;0;I;1210;808;2100;4;;1d6fc743;398.8680725097656
23_03_21 11:53:32.284;0;I;1210;808;2100;4;;3f1cc843;400.2206726074219
23_03_21 11:53:32.398;0;I;1210;808;2100;4;;983ac943;402.457763671875
23_03_21 11:53:32.511;0;I;1210;808;2100;4;;07c2c743;399.5158386230469
23_03_21 11:53:32.625;0;I;1210;808;2100;4;;6724c743;398.2843933105469
23_03_21 11:53:32.738;0;I;1210;808;2100;4;;46ddc943;403.72869873046875
23_03_21 11:53:32.854;0;I;1210;808;2100;4;;e122c943;402.2724914550781
23_03_21 11:53:32.966;0;I;1210;808;2100;4;;5ef7c843;401.93255615234375
23_03_21 11:53:33.080;0;I;1210;808;2100;4;;159cc643;397.2193908691406
23_03_21 11:53:33.195;0;I;1210;808;2100;4;;b040c943;402.50537109375
23_03_21 11:53:33.310;0;I;1210;808;2100;4;;ee58c843;400.69476318359375
23_03_21 11:53:33.424;0;I;1210;808;2100;4;;18b7c743;399.430419921875
23_03_21 11:53:33.540;0;I;1210;808;2100;4;;422ac843;400.33013916015625
23_03_21 11:53:33.653;0;I;1210;808;2100;4;;ebcec843;401.6165466308594
23_03_21 11:53:33.770;0;I;1210;808;2100;4;;26abc743;399.33709716796875
23_03_21 11:53:33.885;0;I;1210;808;2100;4;;51aac743;399.3305969238281
23_03_21 11:53:34.000;0;I;1210;808;2100;4;;dd3bc843;400.4676818847656
23_03_21 11:53:34.114;0;I;1210;808;2100;4;;d6bec743;399.49090576171875
23_03_21 11:53:34.232;0;I;1210;808;2100;4;;a0d6c743;399.6767578125
23_03_21 11:53:34.348;0;I;1210;808;2100;4;;381fc943;402.243896484375
23_03_21 11:53:34.465;0;I;1210;808;2100;4;;f4e0c643;397.7574462890625
23_03_21 11:53:34.582;0;I;1210;808;2100;4;;8176c643;396.9258117675781
23_03_21 11:53:34.701;0;I;1210;808;2100;4;;ff4fc943;402.6249694824219
23_03_21 11:53:34.814;0;I;1210;808;2100;4;;7263c843;400.77691650390625
23_03_21 11:53:34.931;0;I;1210;808;2100;4;;45abc743;399.3380432128906
23_03_21 11:53:35.047;0;I;1210;808;2100;4;;e1ebc743;399.8428039550781
23_03_21 11:53:35.164;0;I;1210;808;2100;4;;ffbcc743;399.4765319824219
23_03_21 11:53:35.281;0;I;1210;808;2100;4;;4aa1c743;399.26007080078125
23_03_21 11:53:35.396;0;I;1210;808;2100;4;;3801c943;402.009521484375
23_03_21 11:53:35.515;0;I;1210;808;2100;4;;ead7c643;397.68682861328125
23_03_21 11:53:35.632;0;I;1210;808;2100;4;;bd65c643;396.7948303222656
23_03_21 11:53:35.749;0;I;1210;808;2100;4;;7c1bc943;402.2147216796875
23_03_21 11:53:35.864;0;I;1210;808;2100;4;;fb7fc843;400.9998474121094
23_03_21 11:53:35.981;0;I;1210;808;2100;4;;1a8ac743;399.07891845703125
23_03_21 11:53:36.101;0;I;1210;808;2100;4;;aea4c743;399.28656005859375
23_03_21 11:53:36.213;0;I;1210;808;2100;4;;b6c0c743;399.50555419921875
23_03_21 11:53:36.329;0;I;1210;808;2100;4;;a866c743;398.802001953125
23_03_21 11:53:36.445;0;I;1210;808;2100;4;;bbd1c843;401.6385192871094
23_03_21 11:53:36.564;0;I;1210;808;2100;4;;8ac9c643;397.57452392578125
23_03_21 11:53:36.679;0;I;1210;808;2100;4;;e32fc643;396.3741149902344
23_03_21 11:53:36.797;0;I;1210;808;2100;4;;3312c943;402.1421813964844
23_03_21 11:53:36.913;0;I;1210;808;2100;4;;4eb0c743;399.37738037109375
23_03_21 11:53:37.028;0;I;1210;808;2100;4;;fb7dc743;398.9842224121094
23_03_21 11:53:37.145;0;I;1210;808;2100;4;;00fcc743;399.96875
23_03_21 11:53:37.261;0;I;1210;808;2100;4;;3cd2c743;399.6424560546875
23_03_21 11:53:37.378;0;I;1210;808;2100;4;;246ec743;398.8604736328125
23_03_21 11:53:37.496;0;I;1210;808;2100;4;;bfd1c843;401.6386413574219
23_03_21 11:53:37.612;0;I;1210;808;2100;4;;424cc743;398.59576416015625
23_03_21 11:53:37.729;0;I;1210;808;2100;4;;c061c643;396.763671875
23_03_21 11:53:37.845;0;I;1210;808;2100;4;;9932c943;402.3952941894531
23_03_21 11:53:37.963;0;I;1210;808;2100;4;;2404c843;400.0323486328125
23_03_21 11:53:38.077;0;I;1210;808;2100;4;;27c4c743;399.5324401855469
23_03_21 11:53:38.195;0;I;1210;808;2100;4;;2723c843;400.2746276855469
23_03_21 11:53:38.312;0;I;1210;808;2100;4;;8817c843;400.183837890625
23_03_21 11:53:38.429;0;I;1210;808;2100;4;;9497c743;399.1842041015625
23_03_21 11:53:38.546;0;I;1210;808;2100;4;;60ddc843;401.7294921875
