Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;torque
23_02_14 11:25:55.572;773;I;1220;808;2101;4;;2fdd46b5;-7.408261240016145e-07
23_02_14 11:25:55.711;777;I;1220;808;2101;4;;b14e8f34;2.6693081167650234e-07
23_02_14 11:25:55.839;781;I;1220;808;2101;4;;09b82635;6.21076253537467e-07
23_02_14 11:25:55.954;785;I;1220;808;2101;4;;b9dd2f34;1.6378807288219832e-07
23_02_14 11:25:56.112;789;I;1220;808;2101;4;;a6db8934;2.5678053816591273e-07
23_02_14 11:25:56.242;793;I;1220;808;2101;4;;d2aa7e33;5.929434365725683e-08
23_02_14 11:25:56.353;797;I;1220;808;2101;4;;a92405b4;-1.2399927129536081e-07
23_02_14 11:25:56.498;801;I;1220;808;2101;4;;da6abbb4;-3.4909209034594824e-07
23_02_14 11:25:56.622;805;I;1220;808;2101;4;;f439da36;6.50365291221533e-06
23_02_14 11:25:56.757;809;I;1220;808;2101;4;;42ce9b35;1.1608428849285701e-06
23_02_14 11:25:56.871;813;I;1220;808;2101;4;;2a1d1536;2.22197058974416e-06
23_02_14 11:25:57.000;817;I;1220;808;2101;4;;5f2fd035;1.5510994444412063e-06
23_02_14 11:25:57.153;821;I;1220;808;2101;4;;f52a9435;1.1039361424991512e-06
23_02_14 11:25:57.271;825;I;1220;808;2101;4;;3db4aa35;1.2718443258563639e-06
23_02_14 11:25:57.393;829;I;1220;808;2101;4;;dd75c035;1.4339417475639493e-06
23_02_14 11:25:57.531;833;I;1220;808;2101;4;;40d587b6;-4.048139089718461e-06
23_02_14 11:25:57.661;837;I;1220;808;2101;4;;9ae31833;3.5597260250597174e-08
23_02_14 11:25:57.809;841;I;1220;808;2101;4;;b7d983b6;-3.929449576389743e-06
23_02_14 11:25:57.916;845;I;1220;808;2101;4;;b84b5434;1.9771584902628092e-07
23_02_14 11:25:58.079;849;I;1220;808;2101;4;;bcf123b0;-5.964257976387444e-10
23_02_14 11:25:58.185;853;I;1220;808;2101;4;;9885ae34;3.2507227842870634e-07
23_02_14 11:25:58.342;857;I;1220;808;2101;4;;ffc788b6;-4.0763984543445986e-06
23_02_14 11:25:58.437;861;I;1220;808;2101;4;;b4e691b4;-2.7176213279744843e-07
23_02_14 11:25:58.577;865;I;1220;808;2101;4;;599604b5;-4.939261657455063e-07
23_02_14 11:25:58.713;869;I;1220;808;2101;4;;190b98b5;-1.132811235038389e-06
23_02_14 11:25:58.850;873;I;1220;808;2101;4;;8aacdd36;6.606399438169319e-06
23_02_14 11:25:58.974;877;I;1220;808;2101;4;;b025dfb4;-4.1564408093108796e-07
23_02_14 11:25:59.098;881;I;1220;808;2101;4;;548d2eb5;-6.502571068267571e-07
23_02_14 11:25:59.221;885;I;1220;808;2101;4;;bb9d2cb5;-6.430452117456298e-07
23_02_14 11:25:59.346;889;I;1220;808;2101;4;;4153f136;7.1920517257240135e-06
23_02_14 11:25:59.501;893;I;1220;808;2101;4;;58d837b4;-1.7121908513217932e-07
23_02_14 11:25:59.623;897;I;1220;808;2101;4;;73b5cb34;3.79437182118636e-07
23_02_14 11:25:59.736;901;I;1220;808;2101;4;;4560aa34;3.17350128398175e-07
23_02_14 11:25:59.865;905;I;1220;808;2101;4;;79cce634;4.298961187032546e-07
23_02_14 11:25:59.994;909;I;1220;808;2101;4;;5d2a7935;9.282137511945621e-07
23_02_14 11:26:00.126;913;I;1220;808;2101;4;;42bf4c35;7.627423883604934e-07
23_02_14 11:26:00.255;917;I;1220;808;2101;4;;9cee9134;2.7181965833733557e-07
23_02_14 11:26:00.388;921;I;1220;808;2101;4;;742daa34;3.169803903801949e-07
23_02_14 11:26:00.515;925;I;1220;808;2101;4;;7bfc7fb6;-3.8144924019434256e-06
23_02_14 11:26:00.641;929;I;1220;808;2101;4;;ed18fa36;7.453482339769835e-06
23_02_14 11:26:00.770;933;I;1220;808;2101;4;;ace17db6;-3.7831296140211634e-06
23_02_14 11:26:00.938;937;I;1220;808;2101;4;;b5ef1835;5.697323217646044e-07
23_02_14 11:26:01.054;941;I;1220;808;2101;4;;98a43234;1.6637420685583493e-07
23_02_14 11:26:01.168;945;I;1220;808;2101;4;;c0fe8034;2.4027212930377573e-07
23_02_14 11:26:01.286;949;I;1220;808;2101;4;;98038334;2.4403266252193134e-07
23_02_14 11:26:01.415;953;I;1220;808;2101;4;;7ccceeb3;-1.1119934129055764e-07
23_02_14 11:26:01.545;957;I;1220;808;2101;4;;fc1c3bb4;-1.7426276599508128e-07
23_02_14 11:26:01.681;961;I;1220;808;2101;4;;3289f736;7.377145266218577e-06
23_02_14 11:26:01.804;965;I;1220;808;2101;4;;2c1be434;4.248807954354561e-07
23_02_14 11:26:01.932;969;I;1220;808;2101;4;;c5b78534;2.4906890416787064e-07
23_02_14 11:26:02.060;973;I;1220;808;2101;4;;1f36f832;2.8895611237089724e-08
23_02_14 11:26:02.193;977;I;1220;808;2101;4;;ca968eb6;-4.249483936291654e-06
