Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;Id;Iq
23_02_14 11:51:43.162;50746;I;1220;808;2106;8;;8a748fba7a8dd039;-0.0010944765526801348;0.000397782598156482
23_02_14 11:51:43.278;50752;I;1220;808;2106;8;;0000008000000080;-0.0;-0.0
23_02_14 11:51:43.403;50758;I;1220;808;2106;8;;fa08adbaf31571b9;-0.0013201527763158083;-0.00022991727746557444
23_02_14 11:51:43.541;50764;I;1220;808;2106;8;;3656e5b9cb1b073a;-0.0004374251584522426;0.0005153982783667743
23_02_14 11:51:43.659;50770;I;1220;808;2106;8;;c6802cba28eef8b8;-0.0006580468034371734;-0.00011869921581819654
23_02_14 11:51:43.890;50776;I;1220;808;2106;8;;f4702cbafaa7fbb8;-0.0006578110624104738;-0.00011999900743830949
23_02_14 11:51:43.922;50783;I;1220;808;2106;8;;466ae5b94613073a;-0.0004375746357254684;0.000515271327458322
23_02_14 11:51:44.045;50783;I;1220;808;2106;8;;d73067ba781744ba;-0.0008819228387437761;-0.0007480303756892681
23_02_14 11:51:44.174;50783;I;1220;808;2106;8;;9f7ce5b97a0b073a;-0.0004377113364171237;0.0005151551449671388
23_02_14 11:51:44.299;50783;I;1220;808;2106;8;;0000008000000080;-0.0;-0.0
23_02_14 11:51:44.427;50783;I;1220;808;2106;8;;8f968fba8315cf39;-0.0010954904137179255;0.00039498144178651273
23_02_14 11:51:44.554;50783;I;1220;808;2106;8;;0c938fba8e3ccf39;-0.0010953857563436031;0.0003952723345719278
23_02_14 11:51:44.680;50783;I;1220;808;2106;8;;dad066ba6b8844ba;-0.0008804925018921494;-0.000749713450204581
23_02_14 11:51:44.824;50783;I;1220;808;2106;8;;f80090baff4ad439;-0.001098661683499813;0.00040491667459718883
23_02_14 11:51:44.957;50783;I;1220;808;2106;8;;50c168bac48941ba;-0.0008878903463482857;-0.0007382894400507212
23_02_14 11:51:45.224;50783;I;1220;808;2106;8;;563488b65606fb36;-4.059208549733739e-06;7.481120519514661e-06
23_02_14 11:51:45.225;50783;I;1220;808;2106;8;;563488b65606fb36;-4.059208549733739e-06;7.481120519514661e-06
23_02_14 11:51:45.331;50783;I;1220;808;2106;8;;2e912dbac03de9b8;-0.0006621059728786349;-0.00011121807619929314
23_02_14 11:51:45.452;50783;I;1220;808;2106;8;;d31790ba6252d339;-0.0010993428295478225;0.00040306436130777
23_02_14 11:51:45.581;50783;I;1220;808;2106;8;;fa08adbaf31571b9;-0.0013201527763158083;-0.00022991727746557444
23_02_14 11:51:45.712;50783;I;1220;808;2106;8;;563488b65606fb36;-4.059208549733739e-06;7.481120519514661e-06
23_02_14 11:51:45.839;50783;I;1220;808;2106;8;;0000008000000080;-0.0;-0.0
23_02_14 11:51:45.966;50783;I;1220;808;2106;8;;fa08adbaf31571b9;-0.0013201527763158083;-0.00022991727746557444
23_02_14 11:51:46.095;50783;I;1220;808;2106;8;;8fcbe4b98256073a;-0.00043639211799018085;0.0005162731977179646
23_02_14 11:51:46.238;50783;I;1220;808;2106;8;;0eabe2b95e60053a;-0.00043233524775132537;0.0005087907193228602
23_02_14 11:51:46.353;50783;I;1220;808;2106;8;;4a732cba8a41fbb8;-0.0006578458705917001;-0.00011980820272583514
23_02_14 11:51:46.482;50783;I;1220;808;2106;8;;fa08adbaf31571b9;-0.0013201527763158083;-0.00022991727746557444
23_02_14 11:51:46.609;50783;I;1220;808;2106;8;;328f8fba3367cf39;-0.0010952709708362818;0.00039559006108902395
23_02_14 11:51:46.738;50783;I;1220;808;2106;8;;c6802cba28eef8b8;-0.0006580468034371734;-0.00011869921581819654
23_02_14 11:51:46.879;50783;I;1220;808;2106;8;;36e4703b7e24d5ba;0.0036757118068635464;-0.0016261485870927572
23_02_14 11:51:46.995;50783;I;1220;808;2106;8;;6c3f873b9618bfb9;0.0041274335235357285;-0.0003644867683760822
23_02_14 11:51:47.123;50783;I;1220;808;2106;8;;f0228a3ad0fec03a;0.00105389766395092;0.0014724377542734146
23_02_14 11:51:47.250;50783;I;1220;808;2106;8;;962605ba90ba96ba;-0.0005079297116026282;-0.0011499691754579544
23_02_14 11:51:47.381;50783;I;1220;808;2106;8;;eb75bf39e6030fbb;0.0003651821461971849;-0.0021822392009198666
23_02_14 11:51:47.506;50783;I;1220;808;2106;8;;ce9fb13bcee8b2bb;0.00542066153138876;-0.005459881387650967
23_02_14 11:51:47.648;50783;I;1220;808;2106;8;;bb2b523a33d730bb;0.0008017380605451763;-0.0026983737479895353
23_02_14 11:51:47.765;50783;I;1220;808;2106;8;;b62a8d3adc4da43b;0.0010770175140351057;0.005014164373278618
23_02_14 11:51:47.896;50783;I;1220;808;2106;8;;c6802cba28eef8b8;-0.0006580468034371734;-0.00011869921581819654
23_02_14 11:51:48.017;50783;I;1220;808;2106;8;;6b0badba9ba570b9;-0.0013202255358919501;-0.0002294987643836066
23_02_14 11:51:48.146;50783;I;1220;808;2106;8;;328f8fba3367cf39;-0.0010952709708362818;0.00039559006108902395
23_02_14 11:51:48.278;50783;I;1220;808;2106;8;;c6802cba28eef8b8;-0.0006580468034371734;-0.00011869921581819654
23_02_14 11:51:48.406;50783;I;1220;808;2106;8;;0000008000000080;-0.0;-0.0
23_02_14 11:51:48.529;50783;I;1220;808;2106;8;;86e1e4b9384d073a;-0.00043655576882883906;0.0005161347799003124
23_02_14 11:51:48.662;50783;I;1220;808;2106;8;;c6802cba28eef8b8;-0.0006580468034371734;-0.00011869921581819654
23_02_14 11:51:48.789;50783;I;1220;808;2106;8;;8b842dbad094ebb8;-0.0006619176710955799;-0.00011233391705900431
23_02_14 11:51:48.913;50783;I;1220;808;2106;8;;30a167bab49243ba;-0.0008835969492793083;-0.0007460520137101412
23_02_14 11:51:49.042;50783;I;1220;808;2106;8;;8a748fba7a8dd039;-0.0010944765526801348;0.000397782598156482
23_02_14 11:51:49.181;50783;I;1220;808;2106;8;;bb206739fc83263a;0.00022042069758754224;0.0006352064665406942
23_02_14 11:51:49.299;50783;I;1220;808;2106;8;;86e1e4b9384d073a;-0.00043655576882883906;0.0005161347799003124
23_02_14 11:51:49.429;50783;I;1220;808;2106;8;;86e1e4b9384d073a;-0.00043655576882883906;0.0005161347799003124
23_02_14 11:51:49.568;50783;I;1220;808;2106;8;;ebfbacba2b6b73b9;-0.0013197635998949409;-0.000232142090681009
23_02_14 11:51:49.685;50783;I;1220;808;2106;8;;2e912dbac03de9b8;-0.0006621059728786349;-0.00011121807619929314
23_02_14 11:51:49.815;50783;I;1220;808;2106;8;;c6802cba28eef8b8;-0.0006580468034371734;-0.00011869921581819654
23_02_14 11:51:49.955;50783;I;1220;808;2106;8;;86e1e4b9384d073a;-0.00043655576882883906;0.0005161347799003124
23_02_14 11:51:50.072;50783;I;1220;808;2106;8;;c4788fbae65ed039;-0.0010946025140583515;0.0003974355640821159
23_02_14 11:51:50.204;50783;I;1220;808;2106;8;;0000008000000080;-0.0;-0.0
23_02_14 11:51:50.328;50783;I;1220;808;2106;8;;fa08adbaf31571b9;-0.0013201527763158083;-0.00022991727746557444
23_02_14 11:51:50.473;50783;I;1220;808;2106;8;;c6802cba28eef8b8;-0.0006580468034371734;-0.00011869921581819654
23_02_14 11:51:50.586;50783;I;1220;808;2106;8;;86e1e4b9384d073a;-0.00043655576882883906;0.0005161347799003124
23_02_14 11:51:50.731;50783;I;1220;808;2106;8;;6b0badba9ba570b9;-0.0013202255358919501;-0.0002294987643836066
23_02_14 11:51:50.844;50783;I;1220;808;2106;8;;4fb8b0baab8e3cb9;-0.0013482662616297603;-0.00017982225108426064
23_02_14 11:51:50.973;50783;I;1220;808;2106;8;;10146fba5bd835ba;-0.0009120116010308266;-0.0006936841527931392
23_02_14 11:51:51.117;50783;I;1220;808;2106;8;;009824b7b3fded3a;-9.81055200099945e-06;0.001815727329812944
23_02_14 11:51:51.232;50783;I;1220;808;2106;8;;4fb8b0baab8e3cb9;-0.0013482662616297603;-0.00017982225108426064
23_02_14 11:51:51.361;50783;I;1220;808;2106;8;;974b93ba76d5ea39;-0.001123773748986423;0.00044790998799726367
23_02_14 11:51:51.507;50783;I;1220;808;2106;8;;13ec33ba56888db8;-0.0006863485905341804;-6.748798477929085e-05
23_02_14 11:51:51.620;50783;I;1220;808;2106;8;;c0e478b9deb59b3a;-0.00023736339062452316;0.0011879762168973684
23_02_14 11:51:51.749;50783;I;1220;808;2106;8;;8789003bb332c839;0.001961322268471122;0.00038184746517799795
23_02_14 11:51:51.879;50783;I;1220;808;2106;8;;8a748fba7a8dd039;-0.0010944765526801348;0.000397782598156482
23_02_14 11:51:52.009;50783;I;1220;808;2106;8;;8fcbe4b98256073a;-0.00043639211799018085;0.0005162731977179646
23_02_14 11:51:52.139;50783;I;1220;808;2106;8;;c6802cba28eef8b8;-0.0006580468034371734;-0.00011869921581819654
23_02_14 11:51:52.267;50783;I;1220;808;2106;8;;c6802cba28eef8b8;-0.0006580468034371734;-0.00011869921581819654
23_02_14 11:51:52.397;50783;I;1220;808;2106;8;;0fb167bae87f43ba;-0.0008838334470055997;-0.0007457719184458256
23_02_14 11:51:52.535;50783;I;1220;808;2106;8;;6b0badba9ba570b9;-0.0013202255358919501;-0.0002294987643836066
23_02_14 11:51:52.656;50783;I;1220;808;2106;8;;86e1e4b9384d073a;-0.00043655576882883906;0.0005161347799003124
23_02_14 11:51:52.785;50783;I;1220;808;2106;8;;163975b9db8320ba;-0.0002338628692086786;-0.0006123163620941341
23_02_14 11:51:52.926;50783;I;1220;808;2106;8;;2823e9b950390b3a;-0.0004446741659194231;0.0005310969427227974
23_02_14 11:51:53.045;50783;I;1220;808;2106;8;;611191ba3623dc39;-0.001106780138798058;0.000419879041146487
23_02_14 11:51:53.175;50783;I;1220;808;2106;8;;489f2cba9458db3a;-0.0006585014052689075;0.0016734772361814976
23_02_14 11:51:53.305;50783;I;1220;808;2106;8;;b87867ba6211893a;-0.0008829939179122448;0.0010457450989633799
23_02_14 11:51:53.440;50783;I;1220;808;2106;8;;97a1aeba568d59b9;-0.0013323304010555148;-0.00020747384405694902
23_02_14 11:51:53.564;50783;I;1220;808;2106;8;;97a1aeba568d59b9;-0.0013323304010555148;-0.00020747384405694902
23_02_14 11:51:53.694;50783;I;1220;808;2106;8;;97a1aeba568d59b9;-0.0013323304010555148;-0.00020747384405694902
23_02_14 11:51:53.823;50783;I;1220;808;2106;8;;86e1e4b9384d073a;-0.00043655576882883906;0.0005161347799003124
23_02_14 11:51:53.953;50783;I;1220;808;2106;8;;fa08adbaf31571b9;-0.0013201527763158083;-0.00022991727746557444
23_02_14 11:51:54.083;50783;I;1220;808;2106;8;;8a748fba7a8dd039;-0.0010944765526801348;0.000397782598156482
23_02_14 11:51:54.212;50783;I;1220;808;2106;8;;8fcbe4b98256073a;-0.00043639211799018085;0.0005162731977179646
23_02_14 11:51:54.342;50783;I;1220;808;2106;8;;86e1e4b9384d073a;-0.00043655576882883906;0.0005161347799003124
23_02_14 11:51:54.472;50783;I;1220;808;2106;8;;328f8fba3367cf39;-0.0010952709708362818;0.00039559006108902395
23_02_14 11:51:54.602;50783;I;1220;808;2106;8;;328f8fba3367cf39;-0.0010952709708362818;0.00039559006108902395
23_02_14 11:51:54.731;50783;I;1220;808;2106;8;;8a748fba7a8dd039;-0.0010944765526801348;0.000397782598156482
23_02_14 11:51:54.860;50783;I;1220;808;2106;8;;2e91adbac03d69b9;-0.0013242119457572699;-0.00022243615239858627
23_02_14 11:51:54.990;50783;I;1220;808;2106;8;;f80090baff4ad439;-0.001098661683499813;0.00040491667459718883
23_02_14 11:51:55.120;50783;I;1220;808;2106;8;;2e91adbac03d69b9;-0.0013242119457572699;-0.00022243615239858627
23_02_14 11:51:55.249;50783;I;1220;808;2106;8;;ce952eba16e8dbb8;-0.0006659895880147815;-0.00010485963139217347
23_02_14 11:51:55.380;50783;I;1220;808;2106;8;;2d8990ba1837d839;-0.0011027209693565965;0.00041239778511226177
23_02_14 11:51:55.508;50783;I;1220;808;2106;8;;5702e7b94443093a;-0.0004406149673741311;0.0005236158613115549
23_02_14 11:51:55.639;50783;I;1220;808;2106;8;;ae81ecb9f074a4ba;-0.00045110046630725265;-0.0012547057121992111
23_02_14 11:51:55.769;50783;I;1220;808;2106;8;;aafc8fbac079d439;-0.0010985333938151598;0.0004052650183439255
23_02_14 11:51:55.915;50783;I;1220;808;2106;8;;c4788fbae65ed039;-0.0010946025140583515;0.0003974355640821159
23_02_14 11:51:56.032;50783;I;1220;808;2106;8;;8b842dbad094ebb8;-0.0006619176710955799;-0.00011233391705900431
23_02_14 11:51:56.175;50783;I;1220;808;2106;8;;ebfbacba2b6b73b9;-0.0013197635998949409;-0.000232142090681009
23_02_14 11:51:56.289;50783;I;1220;808;2106;8;;30a167bab49243ba;-0.0008835969492793083;-0.0007460520137101412
23_02_14 11:51:56.420;50783;I;1220;808;2106;8;;c4788fbae65ed039;-0.0010946025140583515;0.0003974355640821159
23_02_14 11:51:56.565;50783;I;1220;808;2106;8;;fa08adbaf31571b9;-0.0013201527763158083;-0.00022991727746557444
23_02_14 11:51:56.680;50783;I;1220;808;2106;8;;2e912dbac03de9b8;-0.0006621059728786349;-0.00011121807619929314
23_02_14 11:51:56.810;50783;I;1220;808;2106;8;;8b842dbad094ebb8;-0.0006619176710955799;-0.00011233391705900431
23_02_14 11:51:56.940;50783;I;1220;808;2106;8;;328f8fba3367cf39;-0.0010952709708362818;0.00039559006108902395
23_02_14 11:51:57.070;50783;I;1220;808;2106;8;;4a732cba8a41fbb8;-0.0006578458705917001;-0.00011980820272583514
23_02_14 11:51:57.200;50783;I;1220;808;2106;8;;0000008000000080;-0.0;-0.0
23_02_14 11:51:57.330;50783;I;1220;808;2106;8;;0000008000000080;-0.0;-0.0
23_02_14 11:51:57.460;50783;I;1220;808;2106;8;;0b4068b9fc6a26ba;-0.00022149102005641907;-0.000634833937510848
23_02_14 11:51:57.590;50783;I;1220;808;2106;8;;0000008000000080;-0.0;-0.0
23_02_14 11:51:57.720;50783;I;1220;808;2106;8;;30a167bab49243ba;-0.0008835969492793083;-0.0007460520137101412
23_02_14 11:51:57.852;50783;I;1220;808;2106;8;;0000008000000080;-0.0;-0.0
23_02_14 11:51:57.978;50783;I;1220;808;2106;8;;cf4c2cbaafe200b9;-0.0006572724669240415;-0.00012291477469261736
23_02_14 11:51:58.108;50783;I;1220;808;2106;8;;80b78fbaaea6cd39;-0.001096472144126892;0.00039224833017215133
23_02_14 11:51:58.238;50783;I;1220;808;2106;8;;2fd4acbac05f7ab9;-0.0013185794232413173;-0.00023877527564764023
23_02_14 11:51:58.366;50783;I;1220;808;2106;8;;b84f66baaf1f45ba;-0.000878568273037672;-0.0007519674836657941
23_02_14 11:51:58.494;50783;I;1220;808;2106;8;;4bb1e6b9bf87063a;-0.00044001112109981477;0.0005131922080181539
23_02_14 11:51:58.622;50783;I;1220;808;2106;8;;79d18fba5883cc39;-0.0010972461896017194;0.0003900777082890272
23_02_14 11:51:58.752;50783;I;1220;808;2106;8;;80b78fbaaea6cd39;-0.001096472144126892;0.00039224833017215133
23_02_14 11:51:58.886;50783;I;1220;808;2106;8;;af3967ba66db843a;-0.0008820546208880842;0.0010136186610907316
23_02_14 11:51:59.010;50783;I;1220;808;2106;8;;0000008000000080;-0.0;-0.0
23_02_14 11:51:59.138;50783;I;1220;808;2106;8;;e61f90ba6208c939;-0.0010995834600180387;0.00038343953201547265
23_02_14 11:51:59.282;50783;I;1220;808;2106;8;;ab1d65ba138346ba;-0.0008740077610127628;-0.0007572632166557014
23_02_14 11:51:59.396;50783;I;1220;808;2106;8;;0000008000000080;-0.0;-0.0
23_02_14 11:51:59.527;50783;I;1220;808;2106;8;;8339e8b9a2de053a;-0.0004429333785083145;0.0005106722237542272
23_02_14 11:51:59.654;50783;I;1220;808;2106;8;;8f172cbae64105b9;-0.0006564789800904691;-0.0001270841748919338
23_02_14 11:51:59.783;50783;I;1220;808;2106;8;;0000008000000080;-0.0;-0.0
23_02_14 11:51:59.912;50783;I;1220;808;2106;8;;06b4e4b97460073a;-0.00043621676741167903;0.0005164213944226503
23_02_14 11:52:00.039;50783;I;1220;808;2106;8;;c8775c39b8e595ba;0.00021025456953793764;-0.0011436259374022484
23_02_14 11:52:00.167;50783;I;1220;808;2106;8;;ff852cba2606f8b8;-0.0006581246270798147;-0.00011826706759165972
23_02_14 11:52:00.299;50783;I;1220;808;2106;8;;4bd36bb9968424ba;-0.00022490059200208634;-0.0006275860359892249
23_02_14 11:52:00.423;50783;I;1220;808;2106;8;;0000008000000080;-0.0;-0.0
23_02_14 11:52:00.552;50783;I;1220;808;2106;8;;ff852cba2606f8b8;-0.0006581246270798147;-0.00011826706759165972
23_02_14 11:52:00.680;50783;I;1220;808;2106;8;;3829e5b9df2e073a;-0.00043708994053304195;0.0005156825645826757
23_02_14 11:52:00.808;50783;I;1220;808;2106;8;;c4788fbae65ed039;-0.0010946025140583515;0.0003974355640821159
23_02_14 11:52:00.936;50783;I;1220;808;2106;8;;b333e339342605ba;0.00043335332884453237;-0.0005079240072518587
23_02_14 11:52:01.064;50783;I;1220;808;2106;8;;3656e539cb1b07ba;0.0004374251584522426;-0.0005153982783667743
23_02_14 11:52:01.206;50783;I;1220;808;2106;8;;fa08adbaf31571b9;-0.0013201527763158083;-0.00022991727746557444
