Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;torque
23_02_14 11:26:00.300;918;I;1210;808;2101;4;;067897b6;-4.51412324764533e-06
23_02_14 11:26:00.418;922;I;1210;808;2101;4;;380b06b6;-1.997408617171459e-06
23_02_14 11:26:00.547;926;I;1210;808;2101;4;;d4fedeb3;-1.0384033544141857e-07
23_02_14 11:26:00.668;930;I;1210;808;2101;4;;16441cb5;-5.821360673508025e-07
23_02_14 11:26:00.801;934;I;1210;808;2101;4;;6c615336;3.1498157113674097e-06
23_02_14 11:26:00.938;938;I;1210;808;2101;4;;25355936;3.2366453979193466e-06
23_02_14 11:26:01.078;942;I;1210;808;2101;4;;d63d49b6;-2.9987327252456453e-06
23_02_14 11:26:01.192;946;I;1210;808;2101;4;;8fa43eb6;-2.8407991976564517e-06
23_02_14 11:26:01.315;950;I;1210;808;2101;4;;434e33b6;-2.6718632852862356e-06
23_02_14 11:26:01.446;954;I;1210;808;2101;4;;3d228236;3.8782877709309105e-06
23_02_14 11:26:01.578;958;I;1210;808;2101;4;;2d4c3bb6;-2.79095115729433e-06
23_02_14 11:26:01.708;962;I;1210;808;2101;4;;56f55bb6;-3.2776347325125244e-06
23_02_14 11:26:01.836;966;I;1210;808;2101;4;;cc233336;2.6693915060604922e-06
23_02_14 11:26:01.979;970;I;1210;808;2101;4;;ffc64336;2.9173095299483975e-06
23_02_14 11:26:02.092;974;I;1210;808;2101;4;;970c4e36;3.0703720312885707e-06
23_02_14 11:26:02.241;978;I;1210;808;2101;4;;412d4135;7.196395586106519e-07
23_02_14 11:26:02.351;982;I;1210;808;2101;4;;5a2f6eb6;-3.549232587829465e-06
23_02_14 11:26:02.487;986;I;1210;808;2101;4;;16809533;6.961651877190889e-08
23_02_14 11:26:02.620;990;I;1210;808;2101;4;;14a81736;2.2598587747779675e-06
23_02_14 11:26:02.738;994;I;1210;808;2101;4;;0180dbb5;-1.635402554711618e-06
23_02_14 11:26:02.866;998;I;1210;808;2101;4;;755493b6;-4.390773483464727e-06
23_02_14 11:26:02.995;1002;I;1210;808;2101;4;;c61c0836;2.028232756856596e-06
23_02_14 11:26:03.125;1006;I;1210;808;2101;4;;12741c36;2.3313373276323546e-06
23_02_14 11:26:03.258;1010;I;1210;808;2101;4;;42f49ab5;-1.1544982498890022e-06
23_02_14 11:26:03.382;1014;I;1210;808;2101;4;;ebd13136;2.649724365255679e-06
23_02_14 11:26:03.511;1018;I;1210;808;2101;4;;18aa13b7;-8.801485819276422e-06
