Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;regular1_data.mag.x;regular1_data.mag.y;regular1_data.mag.z;temperature1;temperature2
23_03_21 12:25:34.669;0;I;1008;808;2903;20;;e3a57dc6e9f221c627bc75c7d5890d420000fd41;-16233.4716796875;-10364.7275390625;-62908.15234375;35.38460159301758;31.625
23_03_21 12:25:34.772;0;I;1008;808;2903;20;;54a47dc6f4f021c6bbb775c7d5890d420000fd41;-16233.08203125;-10364.23828125;-62903.73046875;35.38460159301758;31.625
23_03_21 12:25:34.872;0;I;1008;808;2903;20;;9ea37dc67ff321c6bdbc75c7d5890d420000fd41;-16232.904296875;-10364.8740234375;-62908.73828125;35.38460159301758;31.625
23_03_21 12:25:34.973;0;I;1008;808;2903;20;;48a07dc656f621c643c875c7d5890d420000fd41;-16232.0703125;-10365.583984375;-62920.26171875;35.38460159301758;31.625
23_03_21 12:25:35.078;0;I;1008;808;2903;20;;7ca07dc6caf821c637cb75c7d5890d420000fd41;-16232.12109375;-10366.197265625;-62923.21484375;35.38460159301758;31.625
23_03_21 12:25:35.180;0;I;1008;808;2903;20;;5a9d7dc6def721c65dc675c7d5890d420000fd41;-16231.337890625;-10365.966796875;-62918.36328125;35.38460159301758;31.625
23_03_21 12:25:35.276;0;I;1008;808;2903;20;;4b987dc666f621c6edc575c753ef0a420000fd41;-16230.0732421875;-10365.599609375;-62917.92578125;34.73371505737305;31.625
23_03_21 12:25:35.377;0;I;1008;808;2903;20;;3d917dc621f121c641c875c753ef0a420000fd41;-16228.3095703125;-10364.2822265625;-62920.25390625;34.73371505737305;31.625
23_03_21 12:25:35.482;0;I;1008;808;2903;20;;268d7dc6e8f121c6deca75c753ef0a420000fd41;-16227.287109375;-10364.4765625;-62922.8671875;34.73371505737305;31.625
23_03_21 12:25:35.589;0;I;1008;808;2903;20;;7f917dc629f021c619c775c753ef0a420000fd41;-16228.3740234375;-10364.0400390625;-62919.09765625;34.73371505737305;31.625
23_03_21 12:25:35.690;0;I;1008;808;2903;20;;59967dc68bf021c66dc975c753ef0a420000fd41;-16229.5869140625;-10364.1357421875;-62921.42578125;34.73371505737305;31.625
23_03_21 12:25:35.787;0;I;1008;808;2903;20;;3f9c7dc625f221c6e1cb75c753ef0a420000fd41;-16231.0615234375;-10364.5361328125;-62923.87890625;34.73371505737305;31.625
23_03_21 12:25:35.893;0;I;1008;808;2903;20;;7ea17dc666f621c642d375c753ef0a420000fd41;-16232.373046875;-10365.599609375;-62931.2578125;34.73371505737305;31.625
23_03_21 12:25:35.993;0;I;1008;808;2903;20;;4ba37dc67cf821c645d775c753ef0a420000fd41;-16232.8232421875;-10366.12109375;-62935.26953125;34.73371505737305;31.625
23_03_21 12:25:36.093;0;I;1008;808;2903;20;;53a37dc6e4f921c663d975c753ef0a420000fd41;-16232.8310546875;-10366.47265625;-62937.38671875;34.73371505737305;31.625
23_03_21 12:25:36.192;0;I;1008;808;2903;20;;00a47dc674fb21c6bfdb75c7d5890d420000fd41;-16233.0;-10366.86328125;-62939.74609375;35.38460159301758;31.625
23_03_21 12:25:36.292;0;I;1008;808;2903;20;;eca57dc62afb21c672d975c7d5890d420000fd41;-16233.48046875;-10366.791015625;-62937.4453125;35.38460159301758;31.625
23_03_21 12:25:36.392;0;I;1008;808;2903;20;;8ca57dc6cef721c63cd775c7d5890d420000fd41;-16233.38671875;-10365.951171875;-62935.234375;35.38460159301758;31.625
23_03_21 12:25:36.492;0;I;1008;808;2903;20;;b0a47dc6b8f421c62ed575c7d5890d420000fd41;-16233.171875;-10365.1796875;-62933.1796875;35.38460159301758;31.625
23_03_21 12:25:36.593;0;I;1008;808;2903;20;;68a57dc665f121c605d475c7d5890d420000fd41;-16233.3515625;-10364.3486328125;-62932.01953125;35.38460159301758;31.625
23_03_21 12:25:36.692;0;I;1008;808;2903;20;;31a77dc667e921c682cf75c7d5890d420000fd41;-16233.7978515625;-10362.3505859375;-62927.5078125;35.38460159301758;31.625
23_03_21 12:25:36.797;0;I;1008;808;2903;20;;09a97dc644dc21c649cd75c7d5890d420000fd41;-16234.2587890625;-10359.06640625;-62925.28515625;35.38460159301758;31.625
23_03_21 12:25:36.897;0;I;1008;808;2903;20;;7ba57dc6ccd121c6d7cc75c7d5890d420000fd41;-16233.3701171875;-10356.44921875;-62924.83984375;35.38460159301758;31.625
23_03_21 12:25:36.997;0;I;1008;808;2903;20;;f0a07dc688c621c693cb75c7d5890d420000fd41;-16232.234375;-10353.6328125;-62923.57421875;35.38460159301758;31.625
23_03_21 12:25:37.099;0;I;1008;808;2903;20;;7e9a7dc66cc321c6b2cb75c7d5890d420000fd41;-16230.623046875;-10352.85546875;-62923.6953125;35.38460159301758;31.625
23_03_21 12:25:37.197;0;I;1008;808;2903;20;;c0967dc609c421c637cb75c753ef0a420000fd41;-16229.6875;-10353.0087890625;-62923.21484375;34.73371505737305;31.625
23_03_21 12:25:37.302;0;I;1008;808;2903;20;;04957dc6d5c521c6a6c875c753ef0a420000fd41;-16229.25390625;-10353.4580078125;-62920.6484375;34.73371505737305;31.625
23_03_21 12:25:37.406;0;I;1008;808;2903;20;;fe937dc6f4c121c642c675c753ef0a420000fd41;-16228.998046875;-10352.48828125;-62918.2578125;34.73371505737305;31.625
23_03_21 12:25:37.512;0;I;1008;808;2903;20;;9a907dc6a6bf21c6f1c075c753ef0a420000fd41;-16228.150390625;-10351.912109375;-62912.94140625;34.73371505737305;31.625
23_03_21 12:25:37.613;0;I;1008;808;2903;20;;a8917dc6fabc21c6a7b875c753ef0a420000fd41;-16228.4140625;-10351.244140625;-62904.65234375;34.73371505737305;31.625
23_03_21 12:25:37.722;0;I;1008;808;2903;20;;12907dc6a2bd21c6c0b675c753ef0a420000fd41;-16228.017578125;-10351.408203125;-62902.75;34.73371505737305;31.625
23_03_21 12:25:37.822;0;I;1008;808;2903;20;;a2937dc685bc21c6d4b775c753ef0a420000fd41;-16228.908203125;-10351.1298828125;-62903.828125;34.73371505737305;31.625
23_03_21 12:25:37.922;0;I;1008;808;2903;20;;c0947dc64fbd21c63ebb75c753ef0a420000fd41;-16229.1875;-10351.3271484375;-62907.2421875;34.73371505737305;31.625
23_03_21 12:25:38.028;0;I;1008;808;2903;20;;d88e7dc63bc321c674bb75c753ef0a420000fd41;-16227.7109375;-10352.8076171875;-62907.453125;34.73371505737305;31.625
23_03_21 12:25:38.127;0;I;1008;808;2903;20;;548a7dc60fc521c656b975c753ef0a420000fd41;-16226.58203125;-10353.2646484375;-62905.3359375;34.73371505737305;31.625
23_03_21 12:25:38.233;0;I;1008;808;2903;20;;54887dc673c721c666ba75c712a209420000fd41;-16226.08203125;-10353.8623046875;-62906.3984375;34.40827178955078;31.625
23_03_21 12:25:38.334;0;I;1008;808;2903;20;;76867dc692c621c67fbb75c712a209420000fd41;-16225.615234375;-10353.642578125;-62907.49609375;34.40827178955078;31.625
23_03_21 12:25:38.433;0;I;1008;808;2903;20;;08817dc683cc21c6d5c275c712a209420000fd41;-16224.2578125;-10355.1279296875;-62914.83203125;34.40827178955078;31.625
23_03_21 12:25:38.533;0;I;1008;808;2903;20;;b4777dc6f9ce21c6c1c475c712a209420000fd41;-16221.92578125;-10355.7431640625;-62916.75390625;34.40827178955078;31.625
23_03_21 12:25:38.633;0;I;1008;808;2903;20;;cf717dc6a2d621c6d0c575c712a209420000fd41;-16220.4521484375;-10357.658203125;-62917.8125;34.40827178955078;31.625
23_03_21 12:25:38.733;0;I;1008;808;2903;20;;9f717dc6f3e121c615c575c712a209420000fd41;-16220.4052734375;-10360.4873046875;-62917.08203125;34.40827178955078;31.625
23_03_21 12:25:38.833;0;I;1008;808;2903;20;;6c777dc64cf321c636c675c712a209420000fd41;-16221.85546875;-10364.82421875;-62918.2109375;34.40827178955078;31.625
23_03_21 12:25:38.933;0;I;1008;808;2903;20;;d37a7dc6090222c6eccc75c712a209420000fd41;-16222.7060546875;-10368.5087890625;-62924.921875;34.40827178955078;31.625
23_03_21 12:25:39.032;0;I;1008;808;2903;20;;4d7e7dc68c0922c696d275c712a209420000fd41;-16223.5751953125;-10370.38671875;-62930.5859375;34.40827178955078;31.625
23_03_21 12:25:39.137;0;I;1008;808;2903;20;;467f7dc6df0d22c69ad875c712a209420000fd41;-16223.818359375;-10371.4677734375;-62936.6015625;34.40827178955078;31.625
23_03_21 12:25:39.237;0;I;1008;808;2903;20;;b47f7dc60a0a22c6add975c712a209420000fd41;-16223.92578125;-10370.509765625;-62937.67578125;34.40827178955078;31.625
23_03_21 12:25:39.337;0;I;1008;808;2903;20;;d0847dc6340822c613da75c712a209420000fd41;-16225.203125;-10370.05078125;-62938.07421875;34.40827178955078;31.625
23_03_21 12:25:39.436;0;I;1008;808;2903;20;;178c7dc69c0322c60dd975c712a209420000fd41;-16227.0224609375;-10368.90234375;-62937.05078125;34.40827178955078;31.625
23_03_21 12:25:39.537;0;I;1008;808;2903;20;;ec8f7dc6120422c60edc75c712a209420000fd41;-16227.98046875;-10369.017578125;-62940.0546875;34.40827178955078;31.625
23_03_21 12:25:39.637;0;I;1008;808;2903;20;;51957dc6ba0122c63bda75c712a209420000fd41;-16229.3291015625;-10368.431640625;-62938.23046875;34.40827178955078;31.625
23_03_21 12:25:39.742;0;I;1008;808;2903;20;;64977dc60e0422c61cdd75c712a209420000fd41;-16229.84765625;-10369.013671875;-62941.109375;34.40827178955078;31.625
23_03_21 12:25:39.842;0;I;1008;808;2903;20;;af997dc6520322c6aede75c712a209420000fd41;-16230.4208984375;-10368.830078125;-62942.6796875;34.40827178955078;31.625
23_03_21 12:25:39.948;0;I;1008;808;2903;20;;669d7dc6d20122c648e075c712a209420000fd41;-16231.349609375;-10368.455078125;-62944.28125;34.40827178955078;31.625
23_03_21 12:25:40.054;0;I;1008;808;2903;20;;829e7dc6a10022c663e175c712a209420000fd41;-16231.626953125;-10368.1572265625;-62945.38671875;34.40827178955078;31.625
23_03_21 12:25:40.152;0;I;1008;808;2903;20;;e49b7dc67fff21c6f4df75c712a209420000fd41;-16230.97265625;-10367.8740234375;-62943.953125;34.40827178955078;31.625
23_03_21 12:25:40.252;0;I;1008;808;2903;20;;b79b7dc6a8ff21c658dd75c7987111420000fd41;-16230.9287109375;-10367.9140625;-62941.34375;36.360931396484375;31.625
23_03_21 12:25:40.358;0;I;1008;808;2903;20;;01987dc622fd21c6a2da75c7987111420000fd41;-16230.0009765625;-10367.283203125;-62938.6328125;36.360931396484375;31.625
23_03_21 12:25:40.463;0;I;1008;808;2903;20;;51937dc624f821c6aed375c7987111420000fd41;-16228.8291015625;-10366.03515625;-62931.6796875;36.360931396484375;31.625
23_03_21 12:25:40.562;0;I;1008;808;2903;20;;3f937dc61af421c6a6cf75c7987111420000fd41;-16228.8115234375;-10365.025390625;-62927.6484375;36.360931396484375;31.625
23_03_21 12:25:40.663;0;I;1008;808;2903;20;;5f937dc600f421c634cc75c7987111420000fd41;-16228.8427734375;-10365.0;-62924.203125;36.360931396484375;31.625
23_03_21 12:25:40.762;0;I;1008;808;2903;20;;58927dc6dbf421c6e3cb75c7987111420000fd41;-16228.5859375;-10365.2138671875;-62923.88671875;36.360931396484375;31.625
23_03_21 12:25:40.870;0;I;1008;808;2903;20;;5a927dc63ef521c604cb75c7987111420000fd41;-16228.587890625;-10365.310546875;-62923.015625;36.360931396484375;31.625
23_03_21 12:25:40.972;0;I;1008;808;2903;20;;fa917dc653f521c6d8c875c7987111420000fd41;-16228.494140625;-10365.3310546875;-62920.84375;36.360931396484375;31.625
23_03_21 12:25:41.078;0;I;1008;808;2903;20;;99947dc639f521c66dcd75c7987111420000fd41;-16229.1494140625;-10365.3056640625;-62925.42578125;36.360931396484375;31.625
23_03_21 12:25:41.195;0;I;1008;808;2903;20;;cd957dc6e7f821c623d575c7987111420000fd41;-16229.4501953125;-10366.2255859375;-62933.13671875;36.360931396484375;31.625
23_03_21 12:25:41.282;0;I;1008;808;2903;20;;ef947dc605fa21c698d475c753ef0a420000fd41;-16229.2333984375;-10366.5048828125;-62932.59375;34.73371505737305;31.625
23_03_21 12:25:41.388;0;I;1008;808;2903;20;;c9937dc6b0fc21c6b6ce75c753ef0a420000fd41;-16228.9462890625;-10367.171875;-62926.7109375;34.73371505737305;31.625
23_03_21 12:25:41.494;0;I;1008;808;2903;20;;e3927dc69afb21c632cc75c753ef0a420000fd41;-16228.7216796875;-10366.900390625;-62924.1953125;34.73371505737305;31.625
23_03_21 12:25:41.592;0;I;1008;808;2903;20;;f3917dc624fa21c64dce75c753ef0a420000fd41;-16228.4873046875;-10366.53515625;-62926.30078125;34.73371505737305;31.625
23_03_21 12:25:41.697;0;I;1008;808;2903;20;;d9917dc642f921c64dcf75c753ef0a420000fd41;-16228.4619140625;-10366.314453125;-62927.30078125;34.73371505737305;31.625
23_03_21 12:25:41.797;0;I;1008;808;2903;20;;f7927dc6e1f921c6f2cd75c753ef0a420000fd41;-16228.7412109375;-10366.4697265625;-62925.9453125;34.73371505737305;31.625
23_03_21 12:25:41.897;0;I;1008;808;2903;20;;0b937dc639fb21c681cb75c753ef0a420000fd41;-16228.7607421875;-10366.8056640625;-62923.50390625;34.73371505737305;31.625
23_03_21 12:25:42.009;0;I;1008;808;2903;20;;44957dc6c6f721c6cfca75c753ef0a420000fd41;-16229.31640625;-10365.943359375;-62922.80859375;34.73371505737305;31.625
23_03_21 12:25:42.108;0;I;1008;808;2903;20;;e2967dc603f421c63dcc75c753ef0a420000fd41;-16229.720703125;-10365.0029296875;-62924.23828125;34.73371505737305;31.625
23_03_21 12:25:42.212;0;I;1008;808;2903;20;;72887dc6c2eb21c68abf75c7943c0c420080fc41;-16226.111328125;-10362.939453125;-62911.5390625;35.05915832519531;31.5625
23_03_21 12:25:42.317;0;I;1008;808;2903;20;;c2877dc6d8ef21c6e6c075c7943c0c420080fc41;-16225.939453125;-10363.9609375;-62912.8984375;35.05915832519531;31.5625
23_03_21 12:25:42.417;0;I;1008;808;2903;20;;a6857dc6daed21c6d9c075c7943c0c420080fc41;-16225.412109375;-10363.462890625;-62912.84765625;35.05915832519531;31.5625
23_03_21 12:25:42.523;0;I;1008;808;2903;20;;69837dc617ed21c688c075c7943c0c420080fc41;-16224.8525390625;-10363.2724609375;-62912.53125;35.05915832519531;31.5625
23_03_21 12:25:42.622;0;I;1008;808;2903;20;;29857dc6feeb21c626c075c7943c0c420080fc41;-16225.2900390625;-10362.998046875;-62912.1484375;35.05915832519531;31.5625
23_03_21 12:25:42.727;0;I;1008;808;2903;20;;c7887dc666ea21c6dfbf75c7943c0c420080fc41;-16226.1943359375;-10362.599609375;-62911.87109375;35.05915832519531;31.5625
23_03_21 12:25:42.833;0;I;1008;808;2903;20;;86897dc62fe921c6b2bf75c7943c0c420080fc41;-16226.380859375;-10362.2958984375;-62911.6953125;35.05915832519531;31.5625
23_03_21 12:25:42.939;0;I;1008;808;2903;20;;0e8a7dc6b6e921c6aac375c7943c0c420080fc41;-16226.513671875;-10362.427734375;-62915.6640625;35.05915832519531;31.5625
23_03_21 12:25:43.037;0;I;1008;808;2903;20;;6f877dc62fe821c64ac375c7943c0c420080fc41;-16225.8583984375;-10362.0458984375;-62915.2890625;35.05915832519531;31.5625
23_03_21 12:25:43.137;0;I;1008;808;2903;20;;9d7c7dc616e821c683c375c7943c0c420080fc41;-16223.1533203125;-10362.021484375;-62915.51171875;35.05915832519531;31.5625
23_03_21 12:25:43.238;0;I;1008;808;2903;20;;937e7dc633ef21c6a2ce75c7d5890d420000fd41;-16223.6435546875;-10363.7998046875;-62926.6328125;35.38460159301758;31.625
23_03_21 12:25:43.337;0;I;1008;808;2903;20;;fa777dc66eec21c69fcc75c7d5890d420000fd41;-16221.994140625;-10363.107421875;-62924.62109375;35.38460159301758;31.625
23_03_21 12:25:43.437;0;I;1008;808;2903;20;;63727dc6dee821c6cbc975c7d5890d420000fd41;-16220.5966796875;-10362.216796875;-62921.79296875;35.38460159301758;31.625
23_03_21 12:25:43.543;0;I;1008;808;2903;20;;65667dc6e1e621c627c775c7d5890d420000fd41;-16217.5986328125;-10361.7197265625;-62919.15234375;35.38460159301758;31.625
23_03_21 12:25:43.646;0;I;1008;808;2903;20;;ad587dc612e521c6fdc475c7d5890d420000fd41;-16214.1689453125;-10361.267578125;-62916.98828125;35.38460159301758;31.625
23_03_21 12:25:43.747;0;I;1008;808;2903;20;;c74d7dc6dbe321c6e7c675c7d5890d420000fd41;-16211.4443359375;-10360.9638671875;-62918.90234375;35.38460159301758;31.625
23_03_21 12:25:43.847;0;I;1008;808;2903;20;;1e417dc6f0e321c65ecb75c7d5890d420000fd41;-16208.279296875;-10360.984375;-62923.3671875;35.38460159301758;31.625
23_03_21 12:25:43.953;0;I;1008;808;2903;20;;29337dc67ade21c604cb75c7d5890d420000fd41;-16204.7900390625;-10359.619140625;-62923.015625;35.38460159301758;31.625
23_03_21 12:25:44.059;0;I;1008;808;2903;20;;3d287dc660de21c61bcb75c7d5890d420000fd41;-16202.0595703125;-10359.59375;-62923.10546875;35.38460159301758;31.625
23_03_21 12:25:44.157;0;I;1008;808;2903;20;;87237dc68fe221c6d4d175c7d5890d420000fd41;-16200.8818359375;-10360.6396484375;-62929.828125;35.38460159301758;31.625
23_03_21 12:25:44.257;0;I;1008;808;2903;20;;eb247dc6a8e221c679d075c7943c0c420000fd41;-16201.2294921875;-10360.6640625;-62928.47265625;35.05915832519531;31.625
23_03_21 12:25:44.358;0;I;1008;808;2903;20;;60277dc6bee021c64dcb75c7943c0c420000fd41;-16201.84375;-10360.185546875;-62923.30078125;35.05915832519531;31.625
23_03_21 12:25:44.462;0;I;1008;808;2903;20;;8f247dc692e021c6e7ca75c7943c0c420000fd41;-16201.1396484375;-10360.142578125;-62922.90234375;35.05915832519531;31.625
23_03_21 12:25:44.562;0;I;1008;808;2903;20;;37227dc696e221c6d9ce75c7943c0c420000fd41;-16200.5537109375;-10360.646484375;-62926.84765625;35.05915832519531;31.625
23_03_21 12:25:44.662;0;I;1008;808;2903;20;;16207dc6b8e021c6a1d175c7943c0c420000fd41;-16200.021484375;-10360.1796875;-62929.62890625;35.05915832519531;31.625
23_03_21 12:25:44.767;0;I;1008;808;2903;20;;001f7dc69cdb21c6d2d175c7943c0c420000fd41;-16199.75;-10358.90234375;-62929.8203125;35.05915832519531;31.625
23_03_21 12:25:44.873;0;I;1008;808;2903;20;;cc1f7dc666dc21c67ecb75c7943c0c420000fd41;-16199.94921875;-10359.099609375;-62923.4921875;35.05915832519531;31.625
23_03_21 12:25:44.975;0;I;1008;808;2903;20;;3c217dc657df21c6f0c175c7943c0c420000fd41;-16200.30859375;-10359.8349609375;-62913.9375;35.05915832519531;31.625
23_03_21 12:25:45.073;0;I;1008;808;2903;20;;b2257dc6c3e121c6ffbd75c7943c0c420000fd41;-16201.423828125;-10360.4404296875;-62909.99609375;35.05915832519531;31.625
23_03_21 12:25:45.172;0;I;1008;808;2903;20;;fe287dc6eae521c6f1bf75c7943c0c420000fd41;-16202.248046875;-10361.478515625;-62911.94140625;35.05915832519531;31.625
23_03_21 12:25:45.274;0;I;1008;808;2903;20;;222a7dc600e921c609bf75c753ef0a420000fd41;-16202.533203125;-10362.25;-62911.03515625;34.73371505737305;31.625
23_03_21 12:25:45.372;0;I;1008;808;2903;20;;692b7dc679e721c600b675c753ef0a420000fd41;-16202.8525390625;-10361.8681640625;-62902.0;34.73371505737305;31.625
