Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;angRate
23_02_21 12:05:51.701;0;I;1210;808;2100;4;;71c7073d;0.03314918652176857
23_02_21 12:05:51.830;0;I;1210;808;2100;4;;e8e2163d;0.036837488412857056
23_02_21 12:05:51.959;0;I;1210;808;2100;4;;01262cbd;-0.042028430849313736
23_02_21 12:05:52.090;0;I;1210;808;2100;4;;e8e2163d;0.036837488412857056
23_02_21 12:05:52.218;0;I;1210;808;2100;4;;7105153d;0.03638214245438576
23_02_21 12:05:52.348;0;I;1210;808;2100;4;;627d32bd;-0.04357660561800003
23_02_21 12:05:52.477;0;I;1210;808;2100;4;;c37b0a3d;0.03380943462252617
23_02_21 12:05:52.608;0;I;1210;808;2100;4;;8304b9ba;-0.0014115724479779601
23_02_21 12:05:52.737;0;I;1210;808;2100;4;;9cb0123d;0.03581295907497406
23_02_21 12:05:52.867;0;I;1210;808;2100;4;;30d41b3d;0.03804415464401245
23_02_21 12:05:52.996;0;I;1210;808;2100;4;;33151b3d;0.03786201402544975
23_02_21 12:05:53.126;0;I;1210;808;2100;4;;c0171fbd;-0.03884100914001465
23_02_21 12:05:53.255;0;I;1210;808;2100;4;;29902abd;-0.04164138808846474
23_02_21 12:05:53.384;0;I;1210;808;2100;4;;c0d9113d;0.03560805320739746
23_02_21 12:05:53.513;0;I;1210;808;2100;4;;b6ebdcbd;-0.10787145793437958
23_02_21 12:05:53.644;0;I;1210;808;2100;4;;ae94153d;0.03651874512434006
23_02_21 12:05:53.775;0;I;1210;808;2100;4;;fae9053d;0.03269384056329727
23_02_21 12:05:53.906;0;I;1210;808;2100;4;;45bb103d;0.03533484414219856
23_02_21 12:05:54.037;0;I;1210;808;2100;4;;7f6a0b3d;0.03403710946440697
23_02_21 12:05:54.167;0;I;1210;808;2100;4;;c75b103d;0.03524377569556236
23_02_21 12:05:54.297;0;I;1210;808;2100;4;;ebdd3dbd;-0.04635421559214592
23_02_21 12:05:54.428;0;I;1210;808;2100;4;;46abfa3c;0.03059924766421318
23_02_21 12:05:54.559;0;I;1210;808;2100;4;;1ef0183d;0.037338368594646454
23_02_21 12:05:54.691;0;I;1210;808;2100;4;;25d3103d;0.03535761311650276
23_02_21 12:05:54.819;0;I;1210;808;2100;4;;138e143d;0.03626830503344536
23_02_21 12:05:54.949;0;I;1210;808;2100;4;;aeb7013d;0.031669311225414276
23_02_21 12:05:55.081;0;I;1210;808;2100;4;;9c110c3d;0.034196481108665466
23_02_21 12:05:55.212;0;I;1210;808;2100;4;;7408073d;0.03296704590320587
23_02_21 12:05:55.341;0;I;1210;808;2100;4;;b0a7843d;0.06477296352386475
23_02_21 12:05:55.472;0;I;1210;808;2100;4;;37b7133d;0.03606339916586876
23_02_21 12:05:55.604;0;I;1210;808;2100;4;;63375abd;-0.05327547714114189
23_02_21 12:05:55.735;0;I;1210;808;2100;4;;4db9a93c;0.02071824111044407
23_02_21 12:05:55.867;0;I;1210;808;2100;4;;868b103d;0.03528930991888046
23_02_21 12:05:55.999;0;I;1210;808;2100;4;;01262c3d;0.042028430849313736
23_02_21 12:05:56.129;0;I;1210;808;2100;4;;2c70303d;0.04307572543621063
23_02_21 12:05:56.292;0;I;1210;808;2100;4;;2cf415bd;-0.03660981357097626
23_02_21 12:05:56.392;0;I;1210;808;2100;4;;e4630abd;-0.03378666937351227
23_02_21 12:05:56.524;0;I;1210;808;2100;4;;a7f1833e;0.25770303606987
23_02_21 12:05:56.656;0;I;1210;808;2100;4;;29abcb3d;0.09944755584001541
23_02_21 12:05:56.787;0;I;1210;808;2100;4;;5153573d;0.052569691091775894
23_02_21 12:05:56.918;0;I;1210;808;2100;4;;86072b3d;0.04175522178411484
23_02_21 12:05:57.048;0;I;1210;808;2100;4;;d91c273d;0.04079899564385414
23_02_21 12:05:57.180;0;I;1210;808;2100;4;;7bc8123d;0.03583572432398796
23_02_21 12:05:57.310;0;I;1210;808;2100;4;;ce5929bd;-0.04134541004896164
23_02_21 12:05:57.441;0;I;1210;808;2100;4;;3ef3393d;0.04539798945188522
23_02_21 12:05:57.572;0;I;1210;808;2100;4;;d2773c3d;0.04601270705461502
23_02_21 12:05:57.704;0;I;1210;808;2100;4;;a32ac6bd;-0.09676101058721542
23_02_21 12:05:57.836;0;I;1210;808;2100;4;;abea513d;0.0512491874396801
23_02_21 12:05:57.967;0;I;1210;808;2100;4;;efc50ebd;-0.034856732934713364
23_02_21 12:05:58.099;0;I;1210;808;2100;4;;868b10bd;-0.03528930991888046
23_02_21 12:05:58.230;0;I;1210;808;2100;4;;9ed6d7bd;-0.10538981854915619
23_02_21 12:05:58.362;0;I;1210;808;2100;4;;d6db273d;0.04098113626241684
23_02_21 12:05:58.493;0;I;1210;808;2100;4;;a0ce25bd;-0.04048025608062744
23_02_21 12:05:58.624;0;I;1210;808;2100;4;;10e450bc;-0.01274968683719635
23_02_21 12:05:58.756;0;I;1210;808;2100;4;;c03240bd;-0.04692339897155762
23_02_21 12:05:58.886;0;I;1210;808;2100;4;;ac43993d;0.07483610510826111
23_02_21 12:05:59.020;0;I;1210;808;2100;4;;9982e9bc;-0.02850465662777424
23_02_21 12:05:59.163;0;I;1210;808;2100;4;;2b17e93d;0.11381372064352036
23_02_21 12:05:59.298;0;I;1210;808;2100;4;;40a5af3d;0.08576440811157227
23_02_21 12:05:59.443;0;I;1210;808;2100;4;;9503ddbc;-0.026979247108101845
23_02_21 12:05:59.543;0;I;1210;808;2100;4;;5527793e;0.24331410229206085
23_02_21 12:05:59.703;0;I;1210;808;2100;4;;62deab3d;0.08392025530338287
23_02_21 12:05:59.806;0;I;1210;808;2100;4;;2c931cbd;-0.03822629153728485
23_02_21 12:05:59.936;0;I;1210;808;2100;4;;d5c0063d;0.03289874270558357
23_02_21 12:06:00.068;0;I;1210;808;2100;4;;6375e73c;0.02825421653687954
23_02_21 12:06:00.200;0;I;1210;808;2100;4;;fe60c73c;0.024338241666555405
23_02_21 12:06:00.331;0;I;1210;808;2100;4;;a04ac03c;0.023473083972930908
23_02_21 12:06:00.461;0;I;1210;808;2100;4;;46b3c53c;0.024133335798978806
23_02_21 12:06:00.593;0;I;1210;808;2100;4;;b972b4bd;-0.08810944110155106
23_02_21 12:06:00.725;0;I;1210;808;2100;4;;958f8d3c;0.017280379310250282
23_02_21 12:06:00.857;0;I;1210;808;2100;4;;d30e783c;0.015140253119170666
23_02_21 12:06:00.989;0;I;1210;808;2100;4;;13ef8d3c;0.017325913533568382
23_02_21 12:06:01.118;0;I;1210;808;2100;4;;ebe5883c;0.016711195930838585
23_02_21 12:06:01.250;0;I;1210;808;2100;4;;fae9853c;0.016346920281648636
23_02_21 12:06:01.381;0;I;1210;808;2100;4;;7839703c;0.014662139117717743
23_02_21 12:06:01.514;0;I;1210;808;2100;4;;377986bd;-0.06566088646650314
23_02_21 12:06:01.646;0;I;1210;808;2100;4;;645214be;-0.14484554529190063
23_02_21 12:06:01.778;0;I;1210;808;2100;4;;d8a8bebd;-0.09309548139572144
23_02_21 12:06:01.911;0;I;1210;808;2100;4;;ae08e53c;0.02795824036002159
23_02_21 12:06:02.042;0;I;1210;808;2100;4;;4d2df93c;0.03041710890829563
23_02_21 12:06:02.174;0;I;1210;808;2100;4;;c40afb3c;0.03064478188753128
23_02_21 12:06:02.308;0;I;1210;808;2100;4;;664297bd;-0.07385711371898651
23_02_21 12:06:02.439;0;I;1210;808;2100;4;;30ef3cbd;-0.04612654447555542
23_02_21 12:06:33.751;0;I;1210;808;2100;4;;9afe9cbd;-0.0766574889421463
23_02_21 12:06:33.880;0;I;1210;808;2100;4;;61ea0fbe;-0.14054252207279205
23_02_21 12:06:34.011;0;I;1210;808;2100;4;;a0a36ebd;-0.05826151371002197
23_02_21 12:06:34.142;0;I;1210;808;2100;4;;50fa28bd;-0.04125434160232544
23_02_21 12:06:34.272;0;I;1210;808;2100;4;;91692fbd;-0.04282528534531593
23_02_21 12:06:34.400;0;I;1210;808;2100;4;;080924bd;-0.040047675371170044
23_02_21 12:06:34.530;0;I;1210;808;2100;4;;1022de3c;0.027115851640701294
23_02_21 12:06:34.660;0;I;1210;808;2100;4;;a33211bd;-0.03544868156313896
23_02_21 12:06:34.791;0;I;1210;808;2100;4;;c0d9913c;0.01780402660369873
23_02_21 12:06:34.923;0;I;1210;808;2100;4;;9ea0953d;0.07306025922298431
23_02_21 12:06:35.053;0;I;1210;808;2100;4;;ce59a9bc;-0.02067270502448082
23_02_21 12:06:35.182;0;I;1210;808;2100;4;;787fc8bc;-0.024474844336509705
23_02_21 12:06:35.312;0;I;1210;808;2100;4;;81abf13d;0.11800289899110794
23_02_21 12:06:35.444;0;I;1210;808;2100;4;;6617603d;0.05470981448888779
23_02_21 12:06:35.573;0;I;1210;808;2100;4;;a004683d;0.05664503574371338
23_02_21 12:06:35.704;0;I;1210;808;2100;4;;41d758be;-0.21175862848758698
23_02_21 12:06:35.833;0;I;1210;808;2100;4;;423c84bd;-0.06456805765628815
23_02_21 12:06:35.964;0;I;1210;808;2100;4;;6d38e5bc;-0.02798100747168064
23_02_21 12:06:36.095;0;I;1210;808;2100;4;;426a7bbc;-0.01534515805542469
23_02_21 12:06:36.226;0;I;1210;808;2100;4;;01e053bc;-0.012931824661791325
23_02_21 12:06:36.357;0;I;1210;808;2100;4;;e0228b3d;0.06793761253356934
23_02_21 12:06:36.488;0;I;1210;808;2100;4;;49705fbc;-0.013637610711157322
23_02_21 12:06:36.618;0;I;1210;808;2100;4;;69c123bc;-0.009994843043386936
23_02_21 12:06:36.749;0;I;1210;808;2100;4;;99064fbc;-0.012635850347578526
23_02_21 12:06:36.883;0;I;1210;808;2100;4;;e820a4bc;-0.02003522217273712
23_02_21 12:06:37.009;0;I;1210;808;2100;4;;5bbda6bc;-0.02035396359860897
23_02_21 12:06:37.139;0;I;1210;808;2100;4;;958f8dbc;-0.017280379310250282
23_02_21 12:06:37.269;0;I;1210;808;2100;4;;b251afbc;-0.021401260048151016
23_02_21 12:06:37.398;0;I;1210;808;2100;4;;aee5783d;0.060765914618968964
23_02_21 12:06:37.529;0;I;1210;808;2100;4;;507e8ebc;-0.017394214868545532
23_02_21 12:06:37.660;0;I;1210;808;2100;4;;257297bc;-0.018487045541405678
23_02_21 12:06:37.788;0;I;1210;808;2100;4;;016c843d;0.06465912610292435
23_02_21 12:06:37.919;0;I;1210;808;2100;4;;3035953b;0.004553459584712982
23_02_21 12:06:38.048;0;I;1210;808;2100;4;;25d3903d;0.07071522623300552
23_02_21 12:06:38.178;0;I;1210;808;2100;4;;fe1a6fbc;-0.014593837782740593
23_02_21 12:06:38.308;0;I;1210;808;2100;4;;136ba8bc;-0.02055886946618557
23_02_21 12:06:38.438;0;I;1210;808;2100;4;;9c09c1bc;-0.023564152419567108
23_02_21 12:06:38.566;0;I;1210;808;2100;4;;feff4dbd;-0.0502929612994194
23_02_21 12:06:38.697;0;I;1210;808;2100;4;;a483743d;0.059695854783058167
23_02_21 12:06:38.827;0;I;1210;808;2100;4;;ae10b0bc;-0.021492328494787216
23_02_21 12:06:38.957;0;I;1210;808;2100;4;;e11ac0bc;-0.023450316861271858
23_02_21 12:06:39.086;0;I;1210;808;2100;4;;667859bd;-0.05309333652257919
23_02_21 12:06:39.215;0;I;1210;808;2100;4;;cf13d1bc;-0.02552214078605175
23_02_21 12:06:39.345;0;I;1210;808;2100;4;;7cfe543d;0.0520005077123642
23_02_21 12:06:39.476;0;I;1210;808;2100;4;;8e815ebd;-0.05432277172803879
23_02_21 12:06:39.606;0;I;1210;808;2100;4;;5f34683d;0.05669056996703148
23_02_21 12:06:39.734;0;I;1210;808;2100;4;;292766bc;-0.01404742244631052
23_02_21 12:06:39.865;0;I;1210;808;2100;4;;aa53963d;0.07340176403522491
23_02_21 12:06:39.995;0;I;1210;808;2100;4;;5ffe25bc;-0.010131447575986385
23_02_21 12:06:40.126;0;I;1210;808;2100;4;;4d3d8fbb;-0.00437132129445672
23_02_21 12:06:40.256;0;I;1210;808;2100;4;;4d3d0fbc;-0.00874264258891344
23_02_21 12:06:40.387;0;I;1210;808;2100;4;;257217bc;-0.009243522770702839
23_02_21 12:06:40.518;0;I;1210;808;2100;4;;78c520bc;-0.009812705218791962
23_02_21 12:06:40.648;0;I;1210;808;2100;4;;34667ebc;-0.01552729681134224
23_02_21 12:06:40.778;0;I;1210;808;2100;4;;834a913d;0.07094290107488632
23_02_21 12:06:40.908;0;I;1210;808;2100;4;;784906bc;-0.008196227252483368
23_02_21 12:06:41.040;0;I;1210;808;2100;4;;2131983d;0.07431245595216751
23_02_21 12:06:41.171;0;I;1210;808;2100;4;;78269a3d;0.0752686858177185
23_02_21 12:06:41.300;0;I;1210;808;2100;4;;c2dceabd;-0.11467887461185455
23_02_21 12:06:41.431;0;I;1210;808;2100;4;;4d3d0f3b;0.00218566064722836
23_02_21 12:06:41.563;0;I;1210;808;2100;4;;fda61f3b;0.0024361007381230593
23_02_21 12:06:41.692;0;I;1210;808;2100;4;;b1f800bd;-0.03148717060685158
23_02_21 12:06:41.824;0;I;1210;808;2100;4;;b5d0bbbc;-0.02292666770517826
23_02_21 12:06:41.954;0;I;1210;808;2100;4;;0ca3513d;0.0511808842420578
23_02_21 12:06:42.086;0;I;1210;808;2100;4;;cf515e3d;0.05427723750472069
23_02_21 12:06:42.216;0;I;1210;808;2100;4;;585170bd;-0.05867132544517517
23_02_21 12:06:42.346;0;I;1210;808;2100;4;;a483f4bc;-0.029847927391529083
23_02_21 12:06:42.478;0;I;1210;808;2100;4;;e11275bd;-0.059832457453012466
23_02_21 12:06:42.609;0;I;1210;808;2100;4;;746900bd;-0.03135056793689728
23_02_21 12:06:42.740;0;I;1210;808;2100;4;;0e55c7bd;-0.09733019769191742
23_02_21 12:06:42.871;0;I;1210;808;2100;4;;ecd5f2bc;-0.029643021523952484
23_02_21 12:06:43.002;0;I;1210;808;2100;4;;acfdc0bd;-0.09423384070396423
23_02_21 12:06:43.134;0;I;1210;808;2100;4;;f65ae3bc;-0.027753334492444992
23_02_21 12:06:43.265;0;I;1210;808;2100;4;;715e433d;0.047697488218545914
23_02_21 12:06:43.403;0;I;1210;808;2100;4;;ef2608bd;-0.03324025496840477
23_02_21 12:06:43.528;0;I;1210;808;2100;4;;83e917bd;-0.037087928503751755
23_02_21 12:06:43.659;0;I;1210;808;2100;4;;ab0d3e3d;0.04639975354075432
23_02_21 12:06:43.790;0;I;1210;808;2100;4;;05c0593d;0.05316163972020149
23_02_21 12:06:43.923;0;I;1210;808;2100;4;;13e7c2bc;-0.023791825398802757
23_02_21 12:06:44.053;0;I;1210;808;2100;4;;cf744abd;-0.04942780360579491
23_02_21 12:06:44.182;0;I;1210;808;2100;4;;6a35733d;0.05937711149454117
23_02_21 12:06:44.314;0;I;1210;808;2100;4;;8760593d;0.05307057127356529
23_02_21 12:06:44.446;0;I;1210;808;2100;4;;8380533d;0.0516362302005291
23_02_21 12:06:44.577;0;I;1210;808;2100;4;;95c54f3d;0.0507255382835865
23_02_21 12:06:44.708;0;I;1210;808;2100;4;;10454a3d;0.04938226938247681
23_02_21 12:06:44.838;0;I;1210;808;2100;4;;1a08483d;0.04883585125207901
23_02_21 12:06:44.969;0;I;1210;808;2100;4;;7179e4bc;-0.02788993902504444
23_02_21 12:06:45.101;0;I;1210;808;2100;4;;3b8f4e3d;0.0504295639693737
23_02_21 12:06:45.233;0;I;1210;808;2100;4;;296d3e3d;0.04649082198739052
23_02_21 12:06:45.364;0;I;1210;808;2100;4;;29e9583d;0.05295673385262489
23_02_21 12:06:45.493;0;I;1210;808;2100;4;;a3c9ccbc;-0.024998491629958153
23_02_21 12:06:45.625;0;I;1210;808;2100;4;;8abc79bd;-0.06097082048654556
23_02_21 12:06:45.756;0;I;1210;808;2100;4;;e8337abd;-0.06108465790748596
23_02_21 12:06:45.887;0;I;1210;808;2100;4;;91a73c3d;0.04605824127793312
23_02_21 12:06:46.019;0;I;1210;808;2100;4;;66be313d;0.04339446872472763
23_02_21 12:06:46.149;0;I;1210;808;2100;4;;d2bd14bd;-0.03631383925676346
23_02_21 12:06:46.282;0;I;1210;808;2100;4;;0ef4cdbd;-0.1005631536245346
23_02_21 12:06:46.412;0;I;1210;808;2100;4;;6ddf363d;0.044646669179201126
23_02_21 12:06:46.544;0;I;1210;808;2100;4;;d2f3d6bd;-0.10495723783969879
23_02_21 12:06:46.674;0;I;1210;808;2100;4;;78261a3d;0.03763434290885925
23_02_21 12:06:46.807;0;I;1210;808;2100;4;;2c7030bd;-0.04307572543621063
23_02_21 12:06:46.939;0;I;1210;808;2100;4;;9f90983d;0.07449459284543991
23_02_21 12:06:47.070;0;I;1210;808;2100;4;;29b3963d;0.07358390837907791
23_02_21 12:06:47.200;0;I;1210;808;2100;4;;a483f4bc;-0.029847927391529083
23_02_21 12:06:47.330;0;I;1210;808;2100;4;;39e5a33d;0.08002705127000809
23_02_21 12:06:47.462;0;I;1210;808;2100;4;;8a7eecbc;-0.028868932276964188
23_02_21 12:06:47.593;0;I;1210;808;2100;4;;8a7eecbc;-0.028868932276964188
23_02_21 12:06:47.728;0;I;1210;808;2100;4;;04291ebb;-0.0024133333936333656
23_02_21 12:06:47.855;0;I;1210;808;2100;4;;0c6d8f3d;0.07003220915794373
23_02_21 12:06:47.989;0;I;1210;808;2100;4;;951e7e3d;0.06204088404774666
23_02_21 12:06:48.118;0;I;1210;808;2100;4;;8e20653d;0.05593924969434738
23_02_21 12:06:48.248;0;I;1210;808;2100;4;;c71d83bc;-0.016005409881472588
23_02_21 12:06:48.380;0;I;1210;808;2100;4;;5ff65abc;-0.013364403508603573
23_02_21 12:06:48.511;0;I;1210;808;2100;4;;3984aabd;-0.08326000720262527
23_02_21 12:06:48.643;0;I;1210;808;2100;4;;1c7cb0bd;-0.08617421984672546
23_02_21 12:06:48.773;0;I;1210;808;2100;4;;0f68b6bc;-0.022266415879130363
23_02_21 12:06:48.903;0;I;1210;808;2100;4;;13e7c2bc;-0.023791825398802757
23_02_21 12:06:49.035;0;I;1210;808;2100;4;;2bfcc7bd;-0.09764894098043442
23_02_21 12:06:49.164;0;I;1210;808;2100;4;;740887bc;-0.016483522951602936
23_02_21 12:06:49.296;0;I;1210;808;2100;4;;ae8c4a3d;0.04945056885480881
23_02_21 12:06:49.427;0;I;1210;808;2100;4;;bd4aefbc;-0.029210442677140236
23_02_21 12:06:49.557;0;I;1210;808;2100;4;;2c4dc4bd;-0.09585031867027283
23_02_21 12:06:49.687;0;I;1210;808;2100;4;;8ec7363d;0.044623903930187225
23_02_21 12:06:49.818;0;I;1210;808;2100;4;;f49597bd;-0.07401648163795471
23_02_21 12:06:49.948;0;I;1210;808;2100;4;;5b774ebd;-0.050406794995069504
23_02_21 12:06:50.077;0;I;1210;808;2100;4;;a7ef2abd;-0.04173245653510094
23_02_21 12:06:50.208;0;I;1210;808;2100;4;;1e64e83c;0.02836805209517479
