Date and Time;Stamp;Direction;Source;Destination;Message Id;Length;Status for Tx;Data;torque
23_02_21 12:05:51.637;0;I;1210;808;2101;4;;c9a6ac35;1.2863539495810983e-06
23_02_21 12:05:51.766;0;I;1210;808;2101;4;;1c94e335;1.6955923456407618e-06
23_02_21 12:05:51.895;0;I;1210;808;2101;4;;9e9541b6;-2.8846329769294243e-06
23_02_21 12:05:52.024;0;I;1210;808;2101;4;;3e11f9b5;-1.8556963823357364e-06
23_02_21 12:05:52.154;0;I;1210;808;2101;4;;822246b6;-2.9524385354307014e-06
23_02_21 12:05:52.283;0;I;1210;808;2101;4;;aed1b735;1.3695587313122815e-06
23_02_21 12:05:52.414;0;I;1210;808;2101;4;;9fb6f8b5;-1.8530589613874326e-06
23_02_21 12:05:52.542;0;I;1210;808;2101;4;;764eb635;1.358289182462613e-06
23_02_21 12:05:52.672;0;I;1210;808;2101;4;;5bf3f1b5;-1.8026725001618615e-06
23_02_21 12:05:52.801;0;I;1210;808;2101;4;;12b4e3b5;-1.696522531347e-06
23_02_21 12:05:52.932;0;I;1210;808;2101;4;;4fbde335;1.6967914007182117e-06
23_02_21 12:05:53.062;0;I;1210;808;2101;4;;5bf9e5b5;-1.713440155981516e-06
23_02_21 12:05:53.195;0;I;1210;808;2101;4;;1416ea35;1.7440784176869784e-06
23_02_21 12:05:53.320;0;I;1210;808;2101;4;;b121cd35;1.5283495713447337e-06
23_02_21 12:05:53.449;0;I;1210;808;2101;4;;7ad001b6;-1.934384727064753e-06
23_02_21 12:05:53.580;0;I;1210;808;2101;4;;6f1ec135;1.438847789358988e-06
23_02_21 12:05:53.710;0;I;1210;808;2101;4;;ae19c235;1.4461600130744046e-06
23_02_21 12:05:53.841;0;I;1210;808;2101;4;;63515db6;-3.2978939543681918e-06
23_02_21 12:05:53.971;0;I;1210;808;2101;4;;f37109b6;-2.0480918010434834e-06
23_02_21 12:05:54.103;0;I;1210;808;2101;4;;8b96d335;1.576453882989881e-06
23_02_21 12:05:54.232;0;I;1210;808;2101;4;;f6ccbf35;1.4290260423877044e-06
23_02_21 12:05:54.363;0;I;1210;808;2101;4;;eb4504b6;-1.971023039004649e-06
23_02_21 12:05:54.494;0;I;1210;808;2101;4;;22e3e7b5;-1.7276945527555654e-06
23_02_21 12:05:54.624;0;I;1210;808;2101;4;;1476f6b5;-1.8362793525739107e-06
23_02_21 12:05:54.754;0;I;1210;808;2101;4;;ce04c535;1.4679042124043917e-06
23_02_21 12:05:54.884;0;I;1210;808;2101;4;;fe3adc35;1.640844629946514e-06
23_02_21 12:05:55.015;0;I;1210;808;2101;4;;372fc135;1.43933618801384e-06
23_02_21 12:05:55.150;0;I;1210;808;2101;4;;8884f7b5;-1.8441505744704045e-06
23_02_21 12:05:55.276;0;I;1210;808;2101;4;;c90bbf35;1.4234038872018573e-06
23_02_21 12:05:55.408;0;I;1210;808;2101;4;;a4c3df35;1.667173364694463e-06
23_02_21 12:05:55.538;0;I;1210;808;2101;4;;e350b8b6;-5.4930437727307435e-06
23_02_21 12:05:55.669;0;I;1210;808;2101;4;;933a95b5;-1.111841243073286e-06
23_02_21 12:05:55.801;0;I;1210;808;2101;4;;cc9c5536;3.183074113621842e-06
23_02_21 12:05:55.934;0;I;1210;808;2101;4;;285c3836;2.7471778594190255e-06
23_02_21 12:05:56.063;0;I;1210;808;2101;4;;da3911b6;-2.1640357772412244e-06
23_02_21 12:05:56.195;0;I;1210;808;2101;4;;0e2b0736;2.014162873820169e-06
23_02_21 12:05:56.326;0;I;1210;808;2101;4;;a2a2bdb5;-1.4128929706203053e-06
23_02_21 12:05:56.458;0;I;1210;808;2101;4;;03b9a6b5;-1.2421809287843644e-06
23_02_21 12:05:56.590;0;I;1210;808;2101;4;;739b6c35;8.814305942905776e-07
23_02_21 12:05:56.721;0;I;1210;808;2101;4;;567f34b6;-2.6896209419646766e-06
23_02_21 12:05:56.853;0;I;1210;808;2101;4;;53b79334;2.75142696182229e-07
23_02_21 12:05:56.982;0;I;1210;808;2101;4;;47b332b6;-2.66284200733935e-06
23_02_21 12:05:57.114;0;I;1210;808;2101;4;;acbb9135;1.0857961569854524e-06
23_02_21 12:05:57.245;0;I;1210;808;2101;4;;7c070bb6;-2.0716970539069735e-06
23_02_21 12:05:57.376;0;I;1210;808;2101;4;;07beeb35;1.756416963871743e-06
23_02_21 12:05:57.507;0;I;1210;808;2101;4;;f1f71236;2.190001623603166e-06
23_02_21 12:05:57.639;0;I;1210;808;2101;4;;6832b2b5;-1.3276703612064011e-06
23_02_21 12:05:57.770;0;I;1210;808;2101;4;;720f1636;2.236073214589851e-06
23_02_21 12:05:57.901;0;I;1210;808;2101;4;;cebfb6b5;-1.3615879197459435e-06
23_02_21 12:05:58.033;0;I;1210;808;2101;4;;7707eb35;1.7511036958239856e-06
23_02_21 12:05:58.165;0;I;1210;808;2101;4;;aa57ec35;1.760888380886172e-06
23_02_21 12:05:58.296;0;I;1210;808;2101;4;;e03dd635;1.5962250472512096e-06
23_02_21 12:05:58.427;0;I;1210;808;2101;4;;e9e243b6;-2.918934342233115e-06
23_02_21 12:05:58.558;0;I;1210;808;2101;4;;079bbab5;-1.3903198805564898e-06
23_02_21 12:05:58.691;0;I;1210;808;2101;4;;aa388936;4.089514732186217e-06
23_02_21 12:05:58.822;0;I;1210;808;2101;4;;99b27534;2.28823765269226e-07
23_02_21 12:05:58.954;0;I;1210;808;2101;4;;472a88b4;-2.536273484565754e-07
23_02_21 12:05:59.091;0;I;1210;808;2101;4;;d3f213b4;-1.3778780783013644e-07
23_02_21 12:05:59.263;0;I;1210;808;2101;4;;a4b31cb5;-5.837594017066294e-07
23_02_21 12:05:59.349;0;I;1210;808;2101;4;;5f23a436;4.891698608844308e-06
23_02_21 12:05:59.476;0;I;1210;808;2101;4;;53a356b5;-7.995888040568389e-07
23_02_21 12:05:59.609;0;I;1210;808;2101;4;;055843b4;-1.8192811523931596e-07
23_02_21 12:05:59.739;0;I;1210;808;2101;4;;2404fdb3;-1.1781983744185709e-07
23_02_21 12:05:59.870;0;I;1210;808;2101;4;;cb1fcfb3;-9.644971754596554e-08
23_02_21 12:06:00.003;0;I;1210;808;2101;4;;b9638fb6;-4.27334134656121e-06
23_02_21 12:06:00.133;0;I;1210;808;2101;4;;b7a92135;6.022414140716137e-07
23_02_21 12:06:00.265;0;I;1210;808;2101;4;;79413c35;7.013073286543658e-07
23_02_21 12:06:00.397;0;I;1210;808;2101;4;;02ea7f35;9.533542879580637e-07
23_02_21 12:06:00.528;0;I;1210;808;2101;4;;ed127335;9.055209488906257e-07
23_02_21 12:06:00.660;0;I;1210;808;2101;4;;619f35b6;-2.706387249418185e-06
23_02_21 12:06:00.790;0;I;1210;808;2101;4;;2b9f35b6;-2.706374971239711e-06
23_02_21 12:06:00.921;0;I;1210;808;2101;4;;e23a1535;5.55925112166733e-07
23_02_21 12:06:01.053;0;I;1210;808;2101;4;;e61b5f35;8.311457122545107e-07
23_02_21 12:06:01.184;0;I;1210;808;2101;4;;a66a2fb6;-2.613910965010291e-06
23_02_21 12:06:01.315;0;I;1210;808;2101;4;;af5e2735;6.235013074729068e-07
23_02_21 12:06:01.447;0;I;1210;808;2101;4;;c82140b6;-2.862989276763983e-06
23_02_21 12:06:01.580;0;I;1210;808;2101;4;;cc66bfb6;-5.704210707335733e-06
23_02_21 12:06:01.712;0;I;1210;808;2101;4;;430f1c36;2.325469495190191e-06
23_02_21 12:06:01.844;0;I;1210;808;2101;4;;5d1944b5;-7.305259828171984e-07
23_02_21 12:06:01.976;0;I;1210;808;2101;4;;aa1121b6;-2.400115135969827e-06
23_02_21 12:06:02.108;0;I;1210;808;2101;4;;93ced3b5;-1.57808460699016e-06
23_02_21 12:06:02.241;0;I;1210;808;2101;4;;9fc93bb6;-2.798253035507514e-06
23_02_21 12:06:02.374;0;I;1210;808;2101;4;;eb04df35;1.6616226048427052e-06
23_02_21 12:06:33.816;0;I;1210;808;2101;4;;2ec93ab6;-2.7833261810883414e-06
23_02_21 12:06:33.945;0;I;1210;808;2101;4;;9c087fb4;-2.3751857725073933e-07
23_02_21 12:06:34.076;0;I;1210;808;2101;4;;6d40d3b4;-3.934868857413676e-07
23_02_21 12:06:34.206;0;I;1210;808;2101;4;;dc834eb5;-7.693286079302197e-07
23_02_21 12:06:34.337;0;I;1210;808;2101;4;;de3da936;5.043794772063848e-06
23_02_21 12:06:34.505;0;I;1210;808;2101;4;;524dacb5;-1.28375017993676e-06
23_02_21 12:06:34.596;0;I;1210;808;2101;4;;34f2b4b5;-1.3481535461323801e-06
23_02_21 12:06:34.727;0;I;1210;808;2101;4;;436cf936;7.433381597365951e-06
23_02_21 12:06:34.857;0;I;1210;808;2101;4;;84534536;2.9403900043689646e-06
23_02_21 12:06:34.988;0;I;1210;808;2101;4;;de750fb6;-2.137726824003039e-06
23_02_21 12:06:35.118;0;I;1210;808;2101;4;;cde1c935;1.5041383676361875e-06
23_02_21 12:06:35.248;0;I;1210;808;2101;4;;92020036;1.9074982446909416e-06
23_02_21 12:06:35.378;0;I;1210;808;2101;4;;5eb6c8b5;-1.495423703090637e-06
23_02_21 12:06:35.509;0;I;1210;808;2101;4;;764f1036;2.1503924472199287e-06
23_02_21 12:06:35.640;0;I;1210;808;2101;4;;43662c36;2.5689521407912252e-06
23_02_21 12:06:35.768;0;I;1210;808;2101;4;;232c36b6;-2.7145804324391065e-06
23_02_21 12:06:35.899;0;I;1210;808;2101;4;;d59c2135;6.020539444762107e-07
23_02_21 12:06:36.029;0;I;1210;808;2101;4;;f9ab1b35;5.799225277769438e-07
23_02_21 12:06:36.161;0;I;1210;808;2101;4;;3bab2634;1.5522248020261031e-07
23_02_21 12:06:36.293;0;I;1210;808;2101;4;;edbe6836;3.468182740107295e-06
23_02_21 12:06:36.421;0;I;1210;808;2101;4;;9af24a36;3.024155830644304e-06
23_02_21 12:06:36.552;0;I;1210;808;2101;4;;f7395136;3.1177166874840623e-06
23_02_21 12:06:36.683;0;I;1210;808;2101;4;;0df25eb6;-3.3221469948330196e-06
23_02_21 12:06:36.815;0;I;1210;808;2101;4;;e0633cb5;-7.01807948644273e-07
23_02_21 12:06:36.945;0;I;1210;808;2101;4;;dc4b7eb5;-9.473276350036031e-07
23_02_21 12:06:37.074;0;I;1210;808;2101;4;;45516cb5;-8.803511377664108e-07
23_02_21 12:06:37.205;0;I;1210;808;2101;4;;8a2a41b5;-7.196000524345436e-07
23_02_21 12:06:37.334;0;I;1210;808;2101;4;;f5372e36;2.5960591756302165e-06
23_02_21 12:06:37.463;0;I;1210;808;2101;4;;fce02a36;2.54629321716493e-06
23_02_21 12:06:37.593;0;I;1210;808;2101;4;;80c03436;2.6934139896184206e-06
23_02_21 12:06:37.725;0;I;1210;808;2101;4;;53f59836;4.55851250080741e-06
23_02_21 12:06:37.853;0;I;1210;808;2101;4;;e9761236;2.1824910163559252e-06
23_02_21 12:06:37.984;0;I;1210;808;2101;4;;7631edb5;-1.7672271042101784e-06
23_02_21 12:06:38.113;0;I;1210;808;2101;4;;188acdb5;-1.5313880794565193e-06
23_02_21 12:06:38.243;0;I;1210;808;2101;4;;d74ea6b5;-1.2390909205350908e-06
23_02_21 12:06:38.374;0;I;1210;808;2101;4;;f73fb2b5;-1.3280649682201329e-06
23_02_21 12:06:38.504;0;I;1210;808;2101;4;;0a651a36;2.3006600713415537e-06
23_02_21 12:06:38.631;0;I;1210;808;2101;4;;ee242736;2.490643510100199e-06
23_02_21 12:06:38.762;0;I;1210;808;2101;4;;a1177cb6;-3.7564680042123655e-06
23_02_21 12:06:38.892;0;I;1210;808;2101;4;;1cd52436;2.4561950340284966e-06
23_02_21 12:06:39.022;0;I;1210;808;2101;4;;61c72336;2.440494654365466e-06
23_02_21 12:06:39.150;0;I;1210;808;2101;4;;038a8db5;-1.0545485338298022e-06
23_02_21 12:06:39.280;0;I;1210;808;2101;4;;473e1c36;2.328206164747826e-06
23_02_21 12:06:39.412;0;I;1210;808;2101;4;;a0eb2a36;2.5469125830568373e-06
23_02_21 12:06:39.541;0;I;1210;808;2101;4;;50c22036;2.395496267126873e-06
23_02_21 12:06:39.670;0;I;1210;808;2101;4;;61396db6;-3.53491509486048e-06
23_02_21 12:06:39.800;0;I;1210;808;2101;4;;505472b4;-2.2568679014511872e-07
23_02_21 12:06:39.931;0;I;1210;808;2101;4;;830e5836;3.2194955110753654e-06
23_02_21 12:06:40.061;0;I;1210;808;2101;4;;9d984a36;3.018917823283118e-06
23_02_21 12:06:40.192;0;I;1210;808;2101;4;;e96699b4;-2.857334777672804e-07
23_02_21 12:06:40.322;0;I;1210;808;2101;4;;b6dad0b4;-3.890215225510474e-07
23_02_21 12:06:40.452;0;I;1210;808;2101;4;;14c53f36;2.8575932446983643e-06
23_02_21 12:06:40.583;0;I;1210;808;2101;4;;ee6049b5;-7.501938625864568e-07
23_02_21 12:06:40.713;0;I;1210;808;2101;4;;41d2bdb4;-3.535697317147424e-07
23_02_21 12:06:40.843;0;I;1210;808;2101;4;;447a5936;3.2406687751063146e-06
23_02_21 12:06:40.974;0;I;1210;808;2101;4;;f84255b4;-1.9861533928633435e-07
23_02_21 12:06:41.105;0;I;1210;808;2101;4;;268374b4;-2.2771982344238495e-07
23_02_21 12:06:41.236;0;I;1210;808;2101;4;;b952bcb4;-3.507791745960276e-07
23_02_21 12:06:41.366;0;I;1210;808;2101;4;;230bea33;1.0898499880340751e-07
23_02_21 12:06:41.496;0;I;1210;808;2101;4;;5ac87836;3.707149971887702e-06
23_02_21 12:06:41.628;0;I;1210;808;2101;4;;63926036;3.34638093590911e-06
23_02_21 12:06:41.758;0;I;1210;808;2101;4;;b88411b6;-2.1683936211047694e-06
23_02_21 12:06:41.889;0;I;1210;808;2101;4;;5933ff35;1.9013924656974268e-06
23_02_21 12:06:42.019;0;I;1210;808;2101;4;;4c2828b6;-2.5057406674022786e-06
23_02_21 12:06:42.151;0;I;1210;808;2101;4;;f0391a36;2.298151230206713e-06
23_02_21 12:06:42.281;0;I;1210;808;2101;4;;037a0536;1.9889564555342076e-06
23_02_21 12:06:42.412;0;I;1210;808;2101;4;;2c8a0336;1.960094778041821e-06
23_02_21 12:06:42.544;0;I;1210;808;2101;4;;7e9cbeb5;-1.4201648355083307e-06
23_02_21 12:06:42.675;0;I;1210;808;2101;4;;a448bbb5;-1.395372692059027e-06
23_02_21 12:06:42.805;0;I;1210;808;2101;4;;1ebe0036;1.918414909596322e-06
23_02_21 12:06:42.937;0;I;1210;808;2101;4;;e63d2336;2.4324922378582414e-06
23_02_21 12:06:43.067;0;I;1210;808;2101;4;;da3f87b6;-4.030746822536457e-06
23_02_21 12:06:43.200;0;I;1210;808;2101;4;;09a2beb5;-1.4203261571310577e-06
23_02_21 12:06:43.331;0;I;1210;808;2101;4;;b62e8bb6;-4.147960680711549e-06
23_02_21 12:06:43.461;0;I;1210;808;2101;4;;51cafc35;1.8834344928109203e-06
23_02_21 12:06:43.594;0;I;1210;808;2101;4;;550132b6;-2.652484226928209e-06
23_02_21 12:06:43.724;0;I;1210;808;2101;4;;defa2136;2.413689344393788e-06
23_02_21 12:06:43.856;0;I;1210;808;2101;4;;e6d37bb5;-9.381313930134638e-07
23_02_21 12:06:43.988;0;I;1210;808;2101;4;;af702b36;2.55465761256346e-06
23_02_21 12:06:44.118;0;I;1210;808;2101;4;;0a532c36;2.567833234934369e-06
23_02_21 12:06:44.249;0;I;1210;808;2101;4;;0da894b5;-1.1075768497903482e-06
23_02_21 12:06:44.379;0;I;1210;808;2101;4;;fc021836;2.2651502149528824e-06
23_02_21 12:06:44.511;0;I;1210;808;2101;4;;10c316b6;-2.2465283109340817e-06
23_02_21 12:06:44.642;0;I;1210;808;2101;4;;29560736;2.016671942328685e-06
23_02_21 12:06:44.774;0;I;1210;808;2101;4;;23042bb6;-2.5483393528702436e-06
23_02_21 12:06:44.904;0;I;1210;808;2101;4;;8da20e36;2.1254265902825864e-06
23_02_21 12:06:45.036;0;I;1210;808;2101;4;;dcfa0e36;2.1305668269633316e-06
23_02_21 12:06:45.168;0;I;1210;808;2101;4;;5b22b5b5;-1.3495549637809745e-06
23_02_21 12:06:45.299;0;I;1210;808;2101;4;;e9651eb6;-2.360315420446568e-06
23_02_21 12:06:45.429;0;I;1210;808;2101;4;;e50b9ab5;-1.1477355883471319e-06
23_02_21 12:06:45.559;0;I;1210;808;2101;4;;0f8f89b5;-1.0248930948364432e-06
23_02_21 12:06:45.691;0;I;1210;808;2101;4;;7db60136;1.932872010002029e-06
23_02_21 12:06:45.821;0;I;1210;808;2101;4;;80d93ab6;-2.7842761483043432e-06
23_02_21 12:06:45.954;0;I;1210;808;2101;4;;4d020036;1.907482555907336e-06
23_02_21 12:06:46.084;0;I;1210;808;2101;4;;e919dfb5;-1.6622335579086212e-06
23_02_21 12:06:46.216;0;I;1210;808;2101;4;;a023ec35;1.7593738448340446e-06
23_02_21 12:06:46.347;0;I;1210;808;2101;4;;8d010036;1.907438900161651e-06
23_02_21 12:06:46.479;0;I;1210;808;2101;4;;c6e9d7b5;-1.6086785308289109e-06
23_02_21 12:06:46.610;0;I;1210;808;2101;4;;da0fdbb5;-1.6321384919137927e-06
23_02_21 12:06:46.742;0;I;1210;808;2101;4;;34e02636;2.4866430976544507e-06
23_02_21 12:06:46.872;0;I;1210;808;2101;4;;e7296336;3.3850026284198975e-06
23_02_21 12:06:47.005;0;I;1210;808;2101;4;;6801a4b5;-1.2219361451570876e-06
23_02_21 12:06:47.136;0;I;1210;808;2101;4;;3ad4a4b5;-1.2280718237889232e-06
23_02_21 12:06:47.265;0;I;1210;808;2101;4;;6b7d9db5;-1.173391297015769e-06
23_02_21 12:06:47.397;0;I;1210;808;2101;4;;be9cd335;1.5766343040013453e-06
23_02_21 12:06:47.528;0;I;1210;808;2101;4;;a5aba1b5;-1.2045389894410619e-06
23_02_21 12:06:47.659;0;I;1210;808;2101;4;;3f1ff135;1.7964993048735778e-06
23_02_21 12:06:47.790;0;I;1210;808;2101;4;;5891e2b5;-1.688061274762731e-06
23_02_21 12:06:47.922;0;I;1210;808;2101;4;;78926bb6;-3.5102984838886186e-06
23_02_21 12:06:48.053;0;I;1210;808;2101;4;;b3641036;2.1516286778933136e-06
23_02_21 12:06:48.183;0;I;1210;808;2101;4;;17a22636;2.483027628841228e-06
23_02_21 12:06:48.314;0;I;1210;808;2101;4;;ddf7e4b5;-1.7059461470125825e-06
